9.33944																																													
2.65449	9.33859	9.33888	9.33896	9.33935	10.3584	10.3585	10.3586	10.3584	10.3583	10.3583	10.3584	10.3583	10.3583	10.3582	10.3581	10.3581	10.358	10.3578	10.3579	2.69288	2.7837	2.79818	2.77698	2.82427	2.86874	2.88952	2.8892	2.31392	1.29902	1.58515	1.54904	1.81382													
2.52158	9.33877	9.33906	9.33914	9.33953	10.3584	10.3584	10.3585	10.3584	10.3582	10.3583	10.3583	10.3583	10.3582	10.3582	10.358	10.358	10.3579	10.3578	10.3578	2.57219	2.67241	2.68581	2.67026	2.71186	2.7617	2.78626	2.78188	2.11561	0.811291	1.17812	1.07469	1.55856	0.76057												
2.61171	9.33881	9.3391	9.33918	9.33957	10.3584	10.3584	10.3585	10.3584	10.3582	10.3583	10.3583	10.3582	10.3582	10.3582	10.358	10.358	10.3579	10.3578	10.3578	2.4845	2.59552	2.61379	2.58644	2.64629	2.69903	2.72295	2.72449	2.00243	-0.0642173	0.774576	0.756143	1.20711	1.02645	0.593316											
2.82715	9.33816	9.33845	9.33853	9.33893	10.3586	10.3586	10.3587	10.3586	10.3585	10.3585	10.3585	10.3585	10.3585	10.3584	10.3583	10.3582	10.3581	10.358	10.358	2.99199	3.0601	3.07096	3.05484	3.09051	3.12482	3.14114	3.14016	2.72387	2.17662	2.30504	2.28464	2.42204	1.63922	1.94655	2.07135										
10.3579	10.6663	10.6663	10.6664	10.6665	2.94475	3.01884	3.08251	3.025	2.88616	2.92583	2.95763	2.9654	2.97415	2.87186	2.99639	3.03145	3.06167	3.08882	3.11086	10.3578	10.3578	10.3578	10.3578	10.3577	10.3577	10.3577	10.3577	10.3579	10.3581	10.3581	10.3581	10.3581	10.3583	10.3582	10.3582	10.3584									
10.3577	10.6661	10.6662	10.6662	10.6663	3.13523	3.19981	3.27765	3.19779	3.03585	3.07829	3.112	3.10304	3.09842	2.98614	3.0129	3.02263	3.01052	2.95745	3.00521	10.3576	10.3575	10.3575	10.3575	10.3575	10.3575	10.3575	10.3575	10.3577	10.3579	10.3579	10.3579	10.3578	10.358	10.358	10.3579	10.3582	2.02011								
9.52407	10.1292	10.1293	10.1293	10.1295	9.78846	9.78851	9.78868	9.78848	9.78826	9.7883	9.78833	9.78828	9.78823	9.78814	9.78788	9.7878	9.78766	9.78742	9.78747	9.52375	9.52365	9.52363	9.52368	9.52358	9.52353	9.52351	9.52349	9.52405	9.52452	9.52443	9.52443	9.52437	9.52477	9.52462	9.52458	9.52512	9.78815	9.78773							
9.52381	10.129	10.1291	10.1292	10.1294	9.78866	9.78871	9.78888	9.78868	9.78846	9.7885	9.78853	9.78848	9.78843	9.78834	9.78808	9.788	9.78786	9.78762	9.78767	9.5235	9.52339	9.52337	9.52342	9.52332	9.52327	9.52325	9.52323	9.52379	9.52426	9.52417	9.52417	9.52411	9.52451	9.52436	9.52433	9.52486	9.78835	9.78793	1.29433						
9.52321	10.1287	10.1288	10.1289	10.129	9.78912	9.78917	9.78933	9.78914	9.78891	9.78895	9.78899	9.78893	9.78889	9.78879	9.78854	9.78846	9.78832	9.78808	9.78813	9.5229	9.5228	9.52277	9.52283	9.52273	9.52268	9.52266	9.52264	9.5232	9.52366	9.52357	9.52358	9.52351	9.52392	9.52377	9.52373	9.52427	9.78881	9.78839	2.45787	2.0965					
9.52348	10.1288	10.129	10.129	10.1292	9.78891	9.78896	9.78913	9.78893	9.78871	9.78875	9.78878	9.78873	9.78868	9.78859	9.78833	9.78825	9.78811	9.78787	9.78792	9.52317	9.52307	9.52304	9.5231	9.523	9.52294	9.52292	9.52291	9.52346	9.52393	9.52384	9.52384	9.52378	9.52418	9.52403	9.524	9.52454	9.7886	9.78818	2.08863	1.50078	1.2984				
9.52313	10.1286	10.1288	10.1288	10.129	9.78918	9.78923	9.7894	9.7892	9.78898	9.78902	9.78905	9.789	9.78895	9.78886	9.7886	9.78852	9.78838	9.78814	9.78819	9.52282	9.52271	9.52269	9.52274	9.52264	9.52259	9.52257	9.52255	9.52311	9.52358	9.52349	9.52349	9.52343	9.52383	9.52368	9.52365	9.52419	9.78887	9.78845	2.56075	2.23329	0.500855	1.58427			
9.52288	10.1285	10.1286	10.1287	10.1289	9.78937	9.78942	9.78959	9.78939	9.78917	9.78921	9.78924	9.78919	9.78914	9.78905	9.78879	9.78871	9.78857	9.78833	9.78838	9.52257	9.52247	9.52244	9.5225	9.5224	9.52234	9.52232	9.52231	9.52286	9.52333	9.52324	9.52324	9.52318	9.52358	9.52343	9.5234	9.52394	9.78906	9.78864	2.79861	2.54892	1.60424	2.12368	1.25034		
9.52297	10.1286	10.1287	10.1287	10.1289	9.7893	9.78935	9.78952	9.78932	9.7891	9.78914	9.78917	9.78912	9.78907	9.78898	9.78872	9.78864	9.7885	9.78826	9.78832	9.52266	9.52256	9.52253	9.52259	9.52249	9.52243	9.52241	9.5224	9.52295	9.52342	9.52333	9.52333	9.52327	9.52367	9.52352	9.52349	9.52403	9.789	9.78857	2.71146	2.43906	1.22973	1.94333	0.783054	0.536149	
9.52303	10.1286	10.1287	10.1288	10.1289	9.78926	9.78931	9.78947	9.78928	9.78905	9.78909	9.78913	9.78907	9.78903	9.78894	9.78868	9.7886	9.78846	9.78822	9.78827	9.52272	9.52262	9.52259	9.52265	9.52255	9.52249	9.52247	9.52246	9.52301	9.52348	9.52339	9.52339	9.52333	9.52373	9.52358	9.52355	9.52409	9.78895	9.78853	2.65502	2.36453	0.955729	1.81764	0.348341	0.885581	-0.190484
