11378																																													
11381.3	17.2909																																												
11382.2	19.5738	2.33868																																											
11386.7	21.0008	5.81251	4.43994																																										
14.2178	11368.4	11371.6	11372.6	11377	31521.7	31522.6	31525.5	31522	31518	31518.7	31519.4	31518.3	31517.6	31515.9	31511.3	31509.8	31507.4	31503.1	31504	14.7741	16.1787	16.4147	16.0704	16.8486	17.6149	17.9846	17.9789	10.114	3.66571	4.88	4.70697	6.13381													
12.4482	11370.4	11373.7	11374.6	11379.1	31519.6	31520.5	31523.4	31520	31516	31516.7	31517.3	31516.3	31515.5	31513.8	31509.2	31507.8	31505.3	31501.1	31502	13.0945	14.4748	14.67	14.4437	15.0573	15.8268	16.2203	16.1493	8.2946	2.25081	3.24825	2.92909	4.75197	2.1395												
13.6223	11370.9	11374.2	11375.1	11379.6	31519.1	31520	31523	31519.5	31515.5	31516.2	31516.8	31515.8	31515	31513.4	31508.7	31507.3	31504.9	31500.6	31501.5	11.9951	13.4035	13.6507	13.2824	14.1016	14.8653	15.2252	15.2486	7.40704	0.937801	2.16967	2.13004	3.3438	2.79113	1.80998											
16.8973	11363.5	11366.8	11367.7	11372.2	31526.5	31527.4	31530.3	31526.9	31522.9	31523.6	31524.2	31523.2	31522.4	31520.7	31516.1	31514.7	31512.3	31508	31508.9	19.9253	21.3297	21.5626	21.2179	21.9883	22.7557	23.1303	23.1076	15.2392	8.81645	10.0245	9.82213	11.2688	5.15115	7.00445	7.93552										
31506.5	42884.5	42887.8	42888.7	42893.2	19.0058	20.4676	21.813	20.5939	17.9244	18.6497	19.2523	19.4025	19.5729	17.6699	20.0131	20.7272	21.3632	21.9511	22.4402	31502.3	31500.9	31500.5	31501.3	31499.9	31499.2	31498.9	31498.7	31506.3	31512.7	31511.4	31511.5	31510.6	31516.1	31514.1	31513.6	31521									
31499	42877	42880.3	42881.2	42885.7	22.9939	24.528	26.5133	24.4785	20.8187	21.7212	22.466	22.2655	22.1628	19.809	20.3463	20.5452	20.298	19.2488	20.1904	31494.8	31493.4	31493	31493.8	31492.4	31491.7	31491.4	31491.2	31498.8	31505.2	31503.9	31504	31503.1	31508.6	31506.6	31506.1	31513.5	7.53914								
13685.1	25063.1	25066.4	25067.3	25071.8	17826.9	17827.8	17830.7	17827.2	17823.2	17824	17824.6	17823.6	17822.8	17821.1	17816.5	17815.1	17812.6	17808.4	17809.3	13680.9	13679.5	13679.1	13679.9	13678.5	13677.8	13677.6	13677.3	13684.9	13691.3	13690.1	13690.1	13689.3	13694.8	13692.7	13692.2	13699.6	17821.4	17813.9							
13681.6	25059.6	25062.8	25063.8	25068.3	17830.4	17831.3	17834.3	17830.8	17826.8	17827.5	17828.1	17827.1	17826.3	17824.7	17820	17818.6	17816.2	17811.9	17812.8	13677.3	13676	13675.6	13676.4	13675	13674.3	13674	13673.8	13681.4	13687.8	13686.5	13686.6	13685.7	13691.2	13689.2	13688.7	13696.1	17824.9	17817.4	3.64856						
13673.5	25051.4	25054.7	25055.7	25060.1	17838.6	17839.5	17842.4	17838.9	17834.9	17835.6	17836.3	17835.2	17834.5	17832.8	17828.2	17826.7	17824.3	17820	17820.9	13669.2	13667.8	13667.4	13668.2	13666.9	13666.1	13665.9	13665.6	13673.2	13679.6	13678.4	13678.5	13677.6	13683.1	13681	13680.6	13687.9	17833.1	17825.6	11.6799	8.13765					
13677.1	25055.1	25058.4	25059.3	25063.8	17834.9	17835.8	17838.7	17835.3	17831.3	17832	17832.6	17831.6	17830.8	17829.2	17824.5	17823.1	17820.7	17816.4	17817.3	13672.9	13671.5	13671.1	13671.9	13670.5	13669.8	13669.5	13669.3	13676.9	13683.3	13682	13682.1	13681.2	13686.7	13684.7	13684.2	13691.6	17829.4	17821.9	8.07387	4.48516	3.66345				
13672.3	25050.3	25053.6	25054.5	25059	17839.7	17840.6	17843.6	17840.1	17836.1	17836.8	17837.4	17836.4	17835.6	17834	17829.3	17827.9	17825.5	17821.2	17822.1	13668.1	13666.7	13666.3	13667.1	13665.7	13665	13664.7	13664.5	13672.1	13678.5	13677.2	13677.3	13676.4	13681.9	13679.9	13679.4	13686.8	17834.2	17826.7	12.9455	9.33049	1.65013	4.87574			
13668.9	25046.9	25050.2	25051.1	25055.6	17843.1	17844	17846.9	17843.5	17839.5	17840.2	17840.8	17839.8	17839	17837.4	17832.7	17831.3	17828.9	17824.6	17825.5	13664.7	13663.3	13662.9	13663.7	13662.3	13661.6	13661.3	13661.1	13668.7	13675.1	13673.8	13673.9	13673	13678.5	13676.5	13676	13683.4	17837.6	17830.1	16.4218	12.7933	4.97406	8.36185	3.49152		
13670.1	25048.1	25051.4	25052.4	25056.8	17841.9	17842.8	17845.7	17842.2	17838.2	17839	17839.6	17838.6	17837.8	17836.1	17831.5	17830.1	17827.6	17823.4	17824.3	13665.9	13664.5	13664.1	13664.9	13663.5	13662.8	13662.6	13662.3	13669.9	13676.3	13675.1	13675.1	13674.3	13679.8	13677.7	13677.2	13684.6	17836.4	17828.9	15.0512	11.4623	3.42032	6.98195	2.18814	1.70941	
13671	25048.9	25052.2	25053.2	25057.6	17841.1	17842	17844.9	17841.4	17837.4	17838.1	17838.8	17837.7	17837	17835.3	17830.7	17829.2	17826.8	17822.5	17823.4	13666.7	13665.3	13664.9	13665.7	13664.4	13663.6	13663.4	13663.1	13670.7	13677.1	13675.9	13676	13675.1	13680.6	13678.5	13678.1	13685.4	17835.6	17828.1	14.2252	10.6391	2.60056	6.1573	1.41672	2.42439	0.826559
