0.02444																																			
0.037833	-0.029086																																		
0.210998	0.046395	0.06141																																	
0.080583	0.089267	-0.009297	0.013976																																
0.085456	-0.008773	-0.056818	0.079391	0.010226																															
0.132016	0.079497	-0.029769	0.059911	0.077334	0.066319																														
0.036139	0.045795	-0.032907	0.084037	0.03866	0.033577	0.069513																													
0.029435	0.013438	0.036986	0.082029	0.073015	0.072742	0.014361	0.035044																												
-0.055455	-0.02353	-0.049484	0.033345	-0.069732	-0.016223	0.021696	-0.072739	-0.017371																											
0.09491	0.000493	0.020671	0.061097	0.062699	0.087606	0.042182	0.033912	-0.009707	-0.023931																										
0.004355	0.000976	-0.079846	0.024153	0.062048	0.040701	0.000864	0.059975	0.006052	-0.056796	-0.001625																									
0.016691	-0.010192	-0.109528	0.109887	0.09104	-0.000421	0.006922	-0.045131	0.012568	-0.02562	0.044358	-0.00703																								
0.097503	0.018514	-0.066123	0.072508	0.109564	-0.017914	0.00462	-0.036418	0.085164	0.038809	0.074927	0.043241	-0.020229																							
0.116299	0.043812	-0.001857	0.02455	0.181265	0.047125	0.070812	-0.014398	0.054009	0.037311	0.126456	0.146079	0.016284	0.033372																						
0.04089	0.040453	0.004269	0.105428	0.033339	0.016033	0.094666	0.008489	0.10691	-0.059083	0.064208	0.016831	-0.009692	-0.000861	0.000605																					
-0.019482	-0.060885	-0.079856	0.050951	0.002208	-0.030504	0.045522	-0.018085	-0.008512	-0.121022	0.035569	-0.043059	-0.003724	-0.05453	0.008874	-0.049634																				
0.071417	0.034019	-0.114856	0.12643	0.016778	-0.013665	0.011823	-0.042089	0.033682	-0.109221	-0.030756	-0.040863	-0.076537	-0.031831	0.06471	-0.083359	-0.029168																			
0.019007	-0.028052	0.005864	0.056934	0.125291	-0.008572	0.094483	-0.027098	0.064639	-0.013384	0.085933	0.078947	-0.04741	0.055046	-0.001846	0.034723	-0.045319	-0.027718																		
0.009854	-0.010595	0.019383	0.035213	-0.012493	0.049091	0.126483	0.04647	0.056286	-0.043065	0.035814	-0.036677	-0.033037	0.084868	0.032627	0.006837	-0.012173	0.110271	0.073166																	
0.068954	0.015262	-0.010353	-0.017748	0.039819	0.009298	0.059637	0.057279	0.00558	-0.026925	0.023802	-0.017985	-0.002284	0.061693	-0.012783	-0.029971	0.009129	-0.019915	-0.02029	0.008548																
0.109748	-0.047948	-0.000144	-0.014354	0.037177	-0.017916	0.047507	-0.032629	0.060549	0.02261	0.054621	0.144242	0.051558	0.065963	-0.01999	-0.031885	0.007905	-0.006266	-0.037956	0.046259	0.032287															
0.002738	-0.028727	-0.046204	0.015429	0.068703	-0.010978	0.079723	0.019458	-0.04915	-0.090054	0.040921	-0.037272	-0.016207	0.060362	0.038251	-0.003648	-0.15171	-0.012835	-0.075963	0.009068	0.025984	0.029742														
0.254525	0.27907	0.144183	0.247347	0.319825	0.160995	0.183546	0.234617	0.232961	0.168495	0.334249	0.298084	0.099928	0.212309	0.24027	0.231384	0.218527	0.289879	0.279378	0.273975	0.249971	0.283903	0.297775													
-0.000747	-0.070359	-0.118248	0.005603	-0.000327	-0.038789	0.010699	-0.021559	0.041342	-0.063891	-0.008702	-0.073401	-0.104078	-0.011272	-0.051619	-0.016667	-0.122255	-0.028183	-0.016781	-0.111864	0.038036	0.005432	-0.060261	0.176966												
0.138817	0.00776	0.107841	0.04061	0.062183	0.12277	0.136882	0.152252	0.043229	0.020859	0.064782	0.073251	0.078753	0.140457	0.028362	-0.011909	-0.003873	0.038195	0.135823	0.110782	0.025114	0.044537	0.084956	0.317786	0.046											
