11377.1	11375	11370.3	11370.1	11371	11371.1	11371.3	11.5356	11372	11371.7	11371.2	11370.5	11370.3	11367.2	11368.2	11368.8	11369	11369	11366.5	11360.7	11360.7	11362.9	11362.6	11362.5	11360.4	11360.8	11379.2	19.1557	17.0374	18.0673	18.0641	17.7206	16.9918	16.7989	16.8791	17.156	16.9981	16.6362	19.2666	19.0857	19.4221	3.61094	6.37102	6.64553	8.18447	7.46221	4.42938	2.41998																																																																																																																																																																																																						
11386.8	11384.7	11380	11379.8	11380.7	11380.8	11381	11.5356	11381.7	11381.4	11380.9	11380.2	11380	11377	11377.9	11378.5	11378.8	11378.7	11376.2	11370.4	11370.5	11372.7	11372.4	11372.2	11370.1	11370.5	11388.9	24.425	20.5555	22.6898	22.678	22.5612	21.9861	21.8071	21.8079	21.7978	18.6392	18.2995	19.3296	19.2743	17.3711	13.3448	16.1027	16.3817	17.892	17.1888	14.1451	7.52585	9.73744																																																																																																																																																																																																					
11393.2	11391.2	11386.5	11386.3	11387.2	11387.3	11387.4	11.5356	11388.1	11387.8	11387.3	11386.6	11386.5	11383.4	11384.4	11384.9	11385.2	11385.1	11382.6	11376.9	11376.9	11379.1	11378.8	11378.6	11376.5	11376.9	11395.4	29.8839	25.5553	27.9868	27.9725	27.9405	27.4417	27.2749	27.249	27.141	23.0134	22.7147	22.8769	22.8925	19.934	19.7624	22.5223	22.7745	24.2395	23.5607	20.517	13.8514	16.1521	6.4799																																																																																																																																																																																																				
11393.1	11391	11386.3	11386.1	11387	11387.1	11387.3	11.5356	11387.9	11387.6	11387.2	11386.4	11386.3	11383.2	11384.2	11384.8	11385	11384.9	11382.4	11376.7	11376.7	11378.9	11378.6	11378.5	11376.4	11376.8	11395.2	29.8076	25.4992	27.918	27.9038	27.8675	27.3645	27.197	27.1725	27.0694	22.9821	22.6813	22.8775	22.8904	19.9653	19.5821	22.3418	22.5912	24.0523	23.3754	20.3323	13.6658	15.9723	6.31562	0.216974																																																																																																																																																																																																			
11390.8	11388.8	11384	11383.8	11384.8	11384.9	11385	11.5356	11385.7	11385.4	11384.9	11384.2	11384	11381	11381.9	11382.5	11382.8	11382.7	11380.2	11374.4	11374.5	11376.7	11376.4	11376.2	11374.1	11374.5	11392.9	28.1773	24.0426	26.3504	26.3373	26.2665	25.7311	25.5582	25.5447	25.4813	21.7503	21.4328	21.9443	21.932	19.354	17.344	20.1029	20.3463	21.8012	21.1271	18.085	11.4178	13.7364	4.16344	2.4491	2.25453																																																																																																																																																																																																		
11390.6	11388.5	11383.8	11383.6	11384.5	11384.6	11384.8	11.5356	11385.5	11385.2	11384.7	11384	11383.8	11380.8	11381.7	11382.3	11382.5	11382.5	11380	11374.2	11374.3	11376.5	11376.1	11376	11373.9	11374.3	11392.7	27.5536	23.374	25.709	25.6956	25.6339	25.1075	24.9361	24.9194	24.845	21.0403	20.7252	21.2017	21.1914	18.597	17.1252	19.8852	20.148	21.6311	20.9426	17.8974	11.2405	13.5143	3.81529	2.66576	2.50725	0.757442																																																																																																																																																																																																	
11389.9	11387.9	11383.2	11383	11383.9	11384	11384.1	11.5356	11384.8	11384.5	11384.1	11383.3	11383.2	11380.1	11381.1	11381.6	11381.9	11381.8	11379.3	11373.6	11373.6	11375.8	11375.5	11375.3	11373.3	11373.7	11392.1	27.8097	23.7833	26.0228	26.0103	25.9192	25.3653	25.1894	25.1825	25.143	21.6196	21.2942	21.9642	21.9395	19.5329	16.498	19.2538	19.4843	20.9211	20.256	17.218	10.5533	12.8974	3.51577	3.38505	3.18154	0.975582	1.34504																																																																																																																																																																																																
11393.2	11391.1	11386.4	11386.2	11387.1	11387.2	11387.4	11.5356	11388.1	11387.8	11387.3	11386.6	11386.4	11383.3	11384.3	11384.9	11385.1	11385.1	11382.6	11376.8	11376.9	11379.1	11378.7	11378.6	11376.5	11376.9	11395.3	30.7814	26.5726	28.9302	28.9166	28.8592	28.3354	28.1643	28.1469	28.0688	24.159	23.851	24.1604	24.1656	21.326	19.7841	22.5347	22.7495	24.1576	23.5077	20.4785	13.8274	16.1934	6.79516	1.55043	1.43677	2.66262	3.22932	3.3271																																																																																																																																																																																															
31506	31508.1	31512.8	31513	31512.1	31512	31511.8	11.5356	31511.1	31511.4	31511.9	31512.6	31512.8	31515.9	31514.9	31514.3	31514.1	31514.1	31516.6	31522.4	31522.4	31520.2	31520.5	31520.6	31522.7	31522.3	31504.1	42875	42880.1	42877.2	42877.2	42876.9	42876.9	42877	42877.1	42877.6	42883.9	42883.9	42886.6	42886.4	42890.7	42879.5	42876.7	42876.5	42875	42875.7	42878.7	42885.4	42883.1	42892.8	42899.2	42899	42896.8	42896.6	42895.9	42899.2																																																																																																																																																																																														
31506.4	31508.4	31513.1	31513.3	31512.4	31512.3	31512.2	11.5356	31511.5	31511.8	31512.3	31513	31513.2	31516.2	31515.2	31514.7	31514.4	31514.5	31517	31522.7	31522.7	31520.5	31520.8	31521	31523.1	31522.7	31504.4	42875.4	42880.4	42877.5	42877.6	42877.2	42877.3	42877.4	42877.5	42878	42884.2	42884.3	42887	42886.7	42891.1	42879.8	42877.1	42876.8	42875.4	42876	42879.1	42885.7	42883.4	42893.2	42899.6	42899.4	42897.2	42897	42896.3	42899.5	0.359708																																																																																																																																																																																													
31506.4	31508.5	31513.2	31513.4	31512.5	31512.4	31512.2	11.5356	31511.5	31511.8	31512.3	31513	31513.2	31516.3	31515.3	31514.7	31514.5	31514.5	31517	31522.8	31522.7	31520.5	31520.9	31521	31523.1	31522.7	31504.5	42875.4	42880.5	42877.6	42877.6	42877.3	42877.3	42877.4	42877.5	42878	42884.3	42884.3	42887	42886.8	42891.1	42879.9	42877.1	42876.9	42875.4	42876.1	42879.1	42885.8	42883.5	42893.2	42899.6	42899.4	42897.2	42897	42896.3	42899.6	0.406346	0.0957951																																																																																																																																																																																												
31507.8	31509.9	31514.6	31514.8	31513.9	31513.8	31513.6	11.5356	31512.9	31513.2	31513.7	31514.4	31514.6	31517.7	31516.7	31516.1	31515.9	31515.9	31518.5	31524.2	31524.2	31522	31522.3	31522.4	31524.5	31524.1	31505.9	42876.8	42881.9	42879	42879	42878.7	42878.7	42878.8	42878.9	42879.4	42885.7	42885.7	42888.4	42888.2	42892.5	42881.3	42878.5	42878.3	42876.8	42877.5	42880.5	42887.2	42884.9	42894.6	42901	42900.9	42898.6	42898.4	42897.8	42901	1.9638	1.62976	1.56146																																																																																																																																																																																											
31508.2	31510.3	31515	31515.2	31514.3	31514.2	31514	11.5356	31513.4	31513.6	31514.1	31514.8	31515	31518.1	31517.1	31516.5	31516.3	31516.3	31518.9	31524.6	31524.6	31522.4	31522.7	31522.8	31524.9	31524.5	31506.3	42877.2	42882.3	42879.4	42879.4	42879.1	42879.1	42879.2	42879.4	42879.8	42886.1	42886.1	42888.8	42888.6	42892.9	42881.7	42878.9	42878.7	42877.2	42877.9	42880.9	42887.6	42885.3	42895	42901.4	42901.3	42899	42898.8	42898.2	42901.4	2.36589	2.02586	1.96141	0.4103																																																																																																																																																																																										
31508.4	31510.4	31515.1	31515.3	31514.4	31514.3	31514.2	11.5356	31513.5	31513.8	31514.3	31515	31515.1	31518.2	31517.2	31516.7	31516.4	31516.5	31519	31524.7	31524.7	31522.5	31522.8	31523	31525.1	31524.7	31506.4	42877.4	42882.4	42879.5	42879.5	42879.2	42879.3	42879.4	42879.5	42880	42886.2	42886.3	42889	42888.7	42893.1	42881.8	42879.1	42878.8	42877.4	42878	42881.1	42887.7	42885.4	42895.1	42901.6	42901.4	42899.2	42898.9	42898.3	42901.5	2.4114	2.05773	2.00567	0.587585	0.330738																																																																																																																																																																																									
31508.6	31510.7	31515.4	31515.6	31514.7	31514.6	31514.4	11.5356	31513.7	31514	31514.5	31515.2	31515.4	31518.5	31517.5	31516.9	31516.7	31516.7	31519.2	31525	31524.9	31522.8	31523.1	31523.2	31525.3	31524.9	31506.7	42877.6	42882.7	42879.8	42879.8	42879.5	42879.5	42879.6	42879.7	42880.2	42886.5	42886.5	42889.2	42889	42893.3	42882.1	42879.3	42879.1	42877.6	42878.3	42881.3	42888	42885.7	42895.4	42901.8	42901.6	42899.4	42899.2	42898.5	42901.8	2.65873	2.30472	2.25307	0.805601	0.458315	0.247476																																																																																																																																																																																								
31510.6	31512.6	31517.3	31517.5	31516.6	31516.5	31516.4	11.5356	31515.7	31516	31516.5	31517.2	31517.3	31520.4	31519.4	31518.9	31518.6	31518.7	31521.2	31526.9	31526.9	31524.7	31525	31525.2	31527.3	31526.9	31508.6	42879.6	42884.6	42881.7	42881.7	42881.4	42881.5	42881.6	42881.7	42882.2	42888.4	42888.5	42891.2	42890.9	42895.2	42884	42881.3	42881	42879.6	42880.2	42883.3	42889.9	42887.6	42897.3	42903.8	42903.6	42901.4	42901.1	42900.5	42903.7	4.67373	4.32962	4.32225	3.29439	3.01233	2.71964	2.55637																																																																																																																																																																																							
31508.3	31510.4	31515.1	31515.3	31514.4	31514.3	31514.1	11.5356	31513.5	31513.7	31514.2	31514.9	31515.1	31518.2	31517.2	31516.6	31516.4	31516.4	31519	31524.7	31524.7	31522.5	31522.8	31522.9	31525	31524.6	31506.4	42877.4	42882.4	42879.5	42879.5	42879.2	42879.2	42879.3	42879.5	42879.9	42886.2	42886.2	42888.9	42888.7	42893	42881.8	42879	42878.8	42877.3	42878	42881	42887.7	42885.4	42895.1	42901.5	42901.4	42899.1	42898.9	42898.3	42901.5	2.51584	2.18089	2.11338	0.552048	0.178458	0.447564	0.487241	3.02933																																																																																																																																																																																						
31507.7	31509.8	31514.5	31514.7	31513.8	31513.7	31513.5	11.5356	31512.8	31513.1	31513.6	31514.3	31514.5	31517.6	31516.6	31516	31515.8	31515.8	31518.4	31524.1	31524.1	31521.9	31522.2	31522.3	31524.4	31524	31505.8	42876.7	42881.8	42878.9	42878.9	42878.6	42878.6	42878.7	42878.8	42879.3	42885.6	42885.6	42888.3	42888.1	42892.4	42881.2	42878.4	42878.2	42876.7	42877.4	42880.4	42887.1	42884.8	42894.5	42900.9	42900.8	42898.5	42898.3	42897.7	42900.9	2.03539	1.73289	1.65196	0.361666	0.576101	0.863519	1.03329	3.57995	0.623416																																																																																																																																																																																					
31501.3	31503.3	31508.1	31508.3	31507.4	31507.2	31507.1	11.5356	31506.4	31506.7	31507.2	31507.9	31508.1	31511.1	31510.2	31509.6	31509.3	31509.4	31511.9	31517.7	31517.6	31515.4	31515.7	31515.9	31518	31517.6	31499.4	42870.3	42875.4	42872.5	42872.5	42872.1	42872.2	42872.3	42872.4	42872.9	42879.1	42879.2	42881.9	42881.7	42886	42874.7	42872	42871.7	42870.3	42871	42874	42880.7	42878.4	42888.1	42894.5	42894.3	42892.1	42891.9	42891.2	42894.5	4.76807	5.1264	5.17133	6.68722	7.0972	7.17454	7.42199	9.27633	7.23028	6.67161																																																																																																																																																																																				
31501.5	31503.5	31508.3	31508.5	31507.5	31507.4	31507.3	11.5356	31506.6	31506.9	31507.4	31508.1	31508.3	31511.3	31510.4	31509.8	31509.5	31509.6	31512.1	31517.9	31517.8	31515.6	31515.9	31516.1	31518.2	31517.8	31499.6	42870.5	42875.6	42872.6	42872.7	42872.3	42872.4	42872.5	42872.6	42873.1	42879.3	42879.4	42882.1	42881.9	42886.2	42874.9	42872.2	42871.9	42870.5	42871.2	42874.2	42880.9	42878.6	42888.3	42894.7	42894.5	42892.3	42892.1	42891.4	42894.7	4.73389	5.08348	5.1401	6.69105	7.09694	7.14052	7.38707	9.07828	7.24157	6.71542	0.740109																																																																																																																																																																																			
31501.8	31503.9	31508.6	31508.8	31507.9	31507.8	31507.6	11.5356	31506.9	31507.2	31507.7	31508.4	31508.6	31511.7	31510.7	31510.1	31509.9	31509.9	31512.4	31518.2	31518.1	31516	31516.3	31516.4	31518.5	31518.1	31499.9	42870.8	42875.9	42873	42873	42872.7	42872.7	42872.8	42872.9	42873.4	42879.7	42879.7	42882.4	42882.2	42886.5	42875.3	42872.5	42872.3	42870.8	42871.5	42874.5	42881.2	42878.9	42888.6	42895	42894.8	42892.6	42892.4	42891.7	42895	4.44049	4.78764	4.84625	6.40105	6.80563	6.8431	7.08925	8.76004	6.9523	6.43351	0.909158	0.321746																																																																																																																																																																																		
31502.2	31504.2	31508.9	31509.1	31508.2	31508.1	31508	11.5356	31507.3	31507.6	31508	31508.8	31508.9	31512	31511	31510.5	31510.2	31510.3	31512.8	31518.5	31518.5	31516.3	31516.6	31516.8	31518.8	31518.4	31500.2	42871.2	42876.2	42873.3	42873.3	42873	42873.1	42873.1	42873.3	42873.8	42880	42880	42882.8	42882.5	42886.8	42875.6	42872.8	42872.6	42871.2	42871.8	42874.9	42881.5	42879.2	42888.9	42895.4	42895.2	42892.9	42892.7	42892.1	42895.3	3.90873	4.26668	4.3126	5.83456	6.24418	6.31688	6.56435	8.42323	6.37943	5.82731	0.861007	1.02983	0.892179																																																																																																																																																																																	
31502.4	31504.4	31509.1	31509.3	31508.4	31508.3	31508.2	11.5356	31507.5	31507.8	31508.3	31509	31509.2	31512.2	31511.3	31510.7	31510.4	31510.5	31513	31518.8	31518.7	31516.5	31516.8	31517	31519.1	31518.7	31500.4	42871.4	42876.4	42873.5	42873.6	42873.2	42873.3	42873.4	42873.5	42874	42880.2	42880.3	42883	42882.8	42887.1	42875.8	42873.1	42872.8	42871.4	42872.1	42875.1	42881.8	42879.4	42889.2	42895.6	42895.4	42893.2	42893	42892.3	42895.6	3.76348	4.11572	4.16982	5.71624	6.12309	6.17344	6.42043	8.18031	6.26606	5.7362	1.13107	0.980356	0.722608	0.447309																																																																																																																																																																																
31502.6	31504.7	31509.4	31509.6	31508.7	31508.6	31508.4	11.5356	31507.8	31508	31508.5	31509.2	31509.4	31512.5	31511.5	31510.9	31510.7	31510.7	31513.3	31519	31519	31516.8	31517.1	31517.2	31519.3	31518.9	31500.7	42871.6	42876.7	42873.8	42873.8	42873.5	42873.5	42873.6	42873.8	42874.2	42880.5	42880.5	42883.2	42883	42887.3	42876.1	42873.3	42873.1	42871.6	42872.3	42875.3	42882	42879.7	42889.4	42895.8	42895.7	42893.4	42893.2	42892.6	42895.8	3.43461	3.79197	3.83916	5.36697	5.77613	5.84429	6.09176	7.94723	5.91332	5.36713	1.33867	1.39585	1.17448	0.478082	0.470456																																																																																																																																																																															
31503.1	31505.1	31509.8	31510	31509.1	31509	31508.9	11.5356	31508.2	31508.5	31509	31509.7	31509.8	31512.9	31511.9	31511.4	31511.1	31511.2	31513.7	31519.4	31519.4	31517.2	31517.5	31517.7	31519.8	31519.4	31501.1	42872.1	42877.1	42874.2	42874.2	42873.9	42874	42874.1	42874.2	42874.7	42880.9	42881	42883.7	42883.4	42887.7	42876.5	42873.8	42873.5	42872.1	42872.7	42875.8	42882.4	42880.1	42889.8	42896.3	42896.1	42893.9	42893.6	42893	42896.2	2.9652	3.32461	3.36604	4.87562	5.28563	5.36609	5.61344	7.54177	5.4188	4.86315	1.81161	1.92487	1.69742	0.965167	0.979406	0.529015																																																																																																																																																																														
