0.07711	0.099414	0.034204	0.069312	0.097961	0.128641	0.132908	0.014018	0.07944	0.068836	0.097225	0.124768	0.077682	0.043236	0.080297	0.029862	0.054988	0.097528	-0.004662	0.030647	0.062993	0.016304	0.08397	0.364819	0.120573	0.064422	0.059819	0.005051	0.088394	0.135647	0.029299	0.087533	0.056499	0.035153	-0.01225	0.000559	0.012054	-0.005963	0.00106	0.06977	0.073307																																					
0.043412	0.164176	0.099171	0.05168	0.072058	0.193941	0.138234	0.010644	0.041049	0.096219	0.095092	0.162348	0.064811	0.032541	0.041984	0.058136	0.089385	0.100404	0.02186	0.123995	0.05925	-0.009403	0.036815	0.382757	0.079001	0.022915	0.100899	0.111808	-0.006899	0.085669	-0.002071	-0.00527	0.049916	-0.007661	-0.060894	-0.007783	-0.005787	-0.093313	-0.013003	0.067356	-0.011815	-0.042475																																				
0.078549	0.085189	0.092123	0.041262	0.03345	0.157967	0.125492	0.034816	0.027189	0.062679	0.034658	0.091248	0.084246	0.081231	0.017461	0.098861	0.082851	0.093176	0.016608	0.078155	0.040422	0.004504	0.04103	0.328487	0.094351	0.024183	0.124472	0.040072	-0.00589	0.11577	-0.068279	-0.006371	-0.013879	-0.042651	-0.075444	-0.035724	-0.069351	-0.020052	-0.029009	0.002019	-0.008328	0.03598	-0.112617																																			
0.077498	0.124951	0.066623	0.008802	0.039059	0.192262	0.118722	-0.02898	-0.035666	0.002708	0.119866	0.115998	0.04278	0.091311	-0.011842	0.026161	0.041869	0.059617	0.033354	0.060384	0.070196	-0.064347	-0.021701	0.264075	0.054228	0.0016	0.108286	-0.004213	-0.004153	0.091277	-0.001514	0.063567	-0.024712	-0.036098	-0.044846	-0.072691	-0.058445	-0.010108	-0.034828	-0.01462	0.057555	-0.012779	-0.057729	-0.060068																																		
0.03122	0.130966	0.088709	0.0568	0.09069	0.174096	0.097206	0.061549	-0.001352	0.074991	0.074474	0.08815	0.07368	0.012163	0.01278	0.122953	0.053235	0.017486	-0.052688	0.033901	0.037702	-0.009228	0.064005	0.332113	0.05868	0.044383	0.102377	0.019291	0.037263	0.052151	-0.013317	-0.003892	0.01293	-0.038318	-0.012705	0.047903	-0.046962	-0.030965	0.062913	0.02986	0.075908	-0.069477	0.004297	0.001885	0.023004																																	
0.031242	0.141776	0.118266	0.122126	0.087062	0.188326	0.138782	0.074429	0.107897	0.027574	0.102363	0.106366	0.100779	0.056462	0.126761	0.140068	0.116289	0.135874	0.052152	0.047747	0.105356	0.038157	0.128576	0.341909	0.094244	0.124636	0.139391	0.057586	0.090183	0.116787	0.003335	0.046537	-0.017041	-0.04352	-0.047156	0.000906	0.056311	-0.055333	-0.018296	0.088075	0.012887	0.054907	0.02258	-0.036819	-0.035533	0.017328																																
0.103918	0.136075	0.049033	0.037133	0.039708	0.161974	0.034276	0.060313	0.09917	0.016183	0.116023	0.146913	0.063588	0.110874	0.099287	-0.017621	0.077881	0.056375	0.069182	0.075073	0.032738	0.019467	0.053185	0.302553	0.00251	0.088781	0.096914	0.018559	0.065714	0.130181	0.045952	0.040384	0.048709	0.000251	-0.047278	0.025263	0.051385	-0.017962	-0.026712	0.031057	0.101076	0.044939	0.009942	-0.005651	0.009617	0.057098	0.020111																															
0.018717	0.168218	0.067852	-0.019646	0.077228	0.204314	0.194469	0.048387	0.059464	0.070729	0.073573	0.074533	0.061786	0.073844	0.158562	0.034736	0.156012	0.105373	-0.035026	0.123358	0.101268	0.056713	0.056786	0.38191	0.143828	0.053066	-0.005117	0.03473	0.087314	0.160073	0.046372	0.043397	0.056487	0.030595	-0.005102	0.053884	0.015492	0.029887	0.113716	0.010246	0.00274	-0.016408	-0.000977	0.018088	0.009216	-0.003652	0.043651	0.073678																														
0.060117	0.195323	0.086924	0.059609	0.061555	0.186572	0.13982	0.079457	0.13825	0.082752	0.069524	0.092349	0.125069	0.032874	0.135855	0.03904	0.091975	0.083968	0.053203	0.096784	0.018888	0.049649	0.054966	0.337088	0.086679	0.075178	0.116758	0.055481	0.080265	0.159268	-0.075812	0.037995	-0.004423	0.018624	-0.002416	-0.00206	0.048594	-0.008095	0.074628	0.042128	0.032832	0.03514	-0.034537	-0.02606	0.063478	0.036289	0.016891	0.013587	0.049289																													
0.094722	0.115821	0.101704	0.047928	0.015452	0.113025	0.101219	0.037935	0.105258	0.080654	0.044102	0.119653	0.026102	0.089502	0.04973	0.070654	0.108425	0.076967	0.041874	0.132705	0.02667	0.040921	0.110362	0.265921	0.035291	0.051558	0.110189	-0.009648	0.061013	0.116799	-0.049187	-0.029448	-0.008022	0.006408	0.01852	0.013379	0.024998	-0.037996	-0.00614	0.066283	0.066089	0.04208	-0.037357	0.044434	0.033501	0.045139	-0.034758	-0.035203	0.082309	-0.046711																												
0.055732	0.14133	0.036146	0.025972	0.018375	0.170524	0.06111	0.054838	0.031128	0.025468	0.097068	0.071441	0.064751	0.034855	0.065386	0.023061	0.059624	0.067456	0.015271	0.093684	0.054578	0.033686	-0.010529	0.266646	0.012432	0.024265	0.035297	0.025038	0.082598	0.063991	-0.02745	-0.030168	-0.05536	-0.038635	-0.083294	-0.042493	-0.042087	-0.057179	-0.079902	-0.046862	0.032261	0.009276	-0.036165	-0.048062	-0.056581	-0.05527	-0.033565	-0.186923	-0.023423	-0.030252	0.004571																											
0.044306	0.14366	0.020207	0.075539	0.089393	0.17333	0.176899	0.124911	0.101635	0.135082	0.097338	0.067515	0.115073	0.092906	0.026497	0.061885	0.13803	0.117231	0.020963	0.080484	0.048623	0.051116	0.040712	0.317333	0.094074	0.017123	0.099531	0.045558	0.015994	0.08916	0.019997	0.047322	0.007446	0.019911	-0.00323	-0.008089	0.063784	-0.00509	-0.08037	0.043273	0.080236	0.064718	0.004693	-0.039433	0.006966	-0.004201	0.072336	0.015801	0.034484	0.077614	0.045105	-0.061147																										
0.115613	0.050991	0.113842	0.071962	0.058733	0.159603	0.08243	-0.055366	0.100239	0.064374	0.034961	0.042959	0.075508	0.041319	0.028935	0.086575	0.147512	0.099945	-0.002165	0.1102	0.085827	-0.001625	0.096711	0.3422	0.112448	0.058013	0.078149	-0.032318	0.05188	0.098466	0.058953	-0.006373	0.041023	0.047838	-0.079007	-0.029807	-0.000484	0.086416	0.026483	0.077805	0.060835	0.045324	0.046679	-0.066438	0.011613	0.022003	-0.009343	0.092478	0.032052	0.062515	-0.008394	0.031566	0.080651																									
0.079329	0.122544	0.122911	0.023807	0.068813	0.206845	0.112059	0.074408	0.094727	0.073706	0.086486	0.103087	0.062295	0.09263	0.073655	0.055723	0.094299	0.088613	0.013161	0.089759	0.094249	0.041957	0.080478	0.355796	0.062774	0.030712	0.111854	0.075209	0.005286	0.103677	-0.010395	-0.023388	-0.01232	0.003532	-0.018882	0.013326	0.038164	-0.061257	0.022179	0.012786	0.083673	0.060593	0.009668	0.005949	0.013833	0.019488	-0.013053	0.053054	0.034193	-0.020382	-0.026267	0.004199	0.063262	0.018961																								
0.086912	0.089146	0.005124	0.009956	0.02126	0.121577	-0.010756	0.004631	0.048139	0.022691	0.003884	0.031623	0.044882	0.061397	0.020263	0.059918	0.010512	0.00723	0.015421	0.043279	0.078626	-0.009431	0.018415	0.357768	0.110518	0.068002	0.122075	-0.044065	0.028567	0.090319	0.161184	0.013606	0.124765	-0.014595	0.050079	0.023637	0.064423	0.076834	0.050152	0.05985	0.061754	0.107788	0.110129	0.031016	0.009496	0.083024	0.074115	0.072842	0.095159	0.113297	0.035332	0.019162	0.084368	0.036993	0.121767																							
0.098636	0.179618	0.128804	0.081071	0.1091	0.215542	0.101357	0.090291	0.116839	0.07782	0.164782	0.13037	0.109882	0.101948	0.136714	0.114326	0.153175	0.180449	0.085145	0.136959	0.077312	0.067142	0.067115	0.349922	0.07217	0.157041	0.100039	0.058845	0.005127	0.169604	0.040119	-0.00015	0.081223	0.049303	0.002917	-0.012486	0.094763	0.021076	0.000322	0.076298	0.0527	0.06489	0.0527	0.027028	-0.0466	0.037391	0.021627	-0.0306	0.044799	0.011917	0.032117	-0.029617	0.022899	0.103463	0.002439	0.100232																						
0.073742	0.028894	-0.007191	0.001517	0.111153	0.199697	0.070553	-0.009416	0.063134	0.031008	0.021898	0.076939	-0.002219	0.079449	0.088458	0.05765	0.027803	0.064118	-0.037576	0.051023	0.079411	0.044553	0.029301	0.264876	0.072575	0.006937	0.021908	-0.009613	0.048197	0.086805	0.029274	-0.105177	-0.013605	0.063508	-0.048955	0.032232	0.031889	0.037624	-0.019774	-0.017487	0.011884	-0.027517	-0.000867	0.05065	-0.025135	-0.060025	0.116042	0.041053	-0.016598	0.017513	-0.039114	-0.029642	0.00543	0.017173	-0.002632	0.056017	-0.011793																					
0.095852	0.112119	0.039381	-0.006727	0.072611	0.171784	0.098805	0.049469	-0.002619	0.048863	0.063239	0.098798	0.052586	0.089084	0.060402	0.095425	0.13096	0.017104	-0.009262	0.125635	0.045282	0.042678	0.031347	0.372277	0.124214	0.045853	0.056314	0.084172	0.014681	0.046244	0.036336	-0.060274	-0.020616	0.003387	-0.041346	0.057221	-0.02674	-0.015691	-0.006449	0.006878	0.085279	0.049274	0.012965	-0.075167	-0.057361	-0.009079	0.044356	0.024304	-0.099925	0.008253	0.026769	0.005914	0.046563	0.025774	0.030643	0.127005	0.001569	-0.044706																				
0.10017	0.096554	0.115119	0.020515	0.134406	0.172429	0.128808	0.048337	0.033946	0.050186	0.086543	0.06643	0.088264	0.035626	0.042745	0.050548	0.128305	0.094485	0.046042	0.059558	0.010157	0.036773	0.065562	0.347356	0.089007	0.053179	0.120869	0.049302	0.002592	0.111594	-0.065127	0.012588	0.029395	-0.028517	-0.01344	-0.00226	0.046131	0.043029	0.039172	0.012837	0.068193	-0.000549	-0.018057	-0.017533	0.003591	0.011191	0.063558	0.033046	0.020115	0.0376	-0.012229	0.014358	-0.04465	0.068565	0.015629	0.070523	-0.007873	0.025506	0.036317																			
0.095559	0.138197	0.089605	0.074257	0.085313	0.163938	0.150848	0.07125	0.09538	0.113794	0.100109	0.1103	0.10429	0.079848	0.102662	0.03662	0.110688	0.097578	0.047023	0.062515	0.037754	0.007022	0.025484	0.305407	0.084496	0.060685	0.1123	0.02959	0.083401	0.117143	-0.047181	0.031172	0.044175	0.105338	-0.050107	0.009792	0.094133	0.016468	0.033854	0.102328	0.07862	0.017451	0.062867	-0.068081	0.002175	0.057308	-0.003174	0.00431	0.04658	-0.003834	0.014717	-0.020261	0.003963	0.038547	0.004018	0.097661	-0.01886	0.05219	0.026573	0.030227																		
0.100512	0.124716	0.011026	0.072183	0.064108	0.147045	0.079763	-0.051157	0.090021	0.065628	0.086937	0.079939	0.011195	0.014183	-0.027631	0.063072	0.057914	0.049085	-0.026662	0.105502	0.08088	0.019097	0.076371	0.352381	0.099825	0.080346	0.096718	0.002932	0.01222	0.09831	0.054531	-0.023007	-0.02949	0.023406	0.001057	-0.014514	0.015069	-0.027688	-0.018012	0.037729	0.08084	0.010653	0.030008	-0.035613	0.023217	0.030056	0.019254	-0.016237	0.054096	0.064718	0.050048	-0.017693	0.001199	-0.032862	-0.007291	0.066254	0.036739	0.004485	-0.009988	0.068022	0.020473																	
0.058712	0.15099	0.117294	0.066981	0.121059	0.194793	0.108826	0.066823	0.064022	0.097822	0.185474	0.132397	0.137531	0.127061	0.090043	0.103236	0.098464	0.124394	0.021539	0.059594	0.034273	0.106236	0.057824	0.35394	0.125895	0.061421	0.165346	0.056045	0.051717	0.110279	0.054725	0.029392	0.070526	0.005562	-0.032658	0.0125	0.018651	0.002102	-0.043348	0.003351	0.057137	-0.001701	0.032342	-0.013124	-0.082519	0.046091	0.018495	0.018206	0.037685	0.009156	-0.001843	0.016437	-0.017368	0.090013	-0.005085	0.057008	-0.019009	0.007043	-0.020595	-0.016519	0.022022	0.077584																
0.077219	0.239653	0.078902	0.043046	0.056276	0.186177	0.137494	0.0778	0.105642	0.142698	0.06876	0.143209	0.132543	0.125728	0.120678	0.021366	0.105305	0.111034	0.066697	0.10522	0.126115	0.012491	0.055697	0.349554	0.077397	0.136079	0.094653	0.029765	0.15535	0.1566	0.16718	0.051511	0.140112	0.105191	0.080031	0.159434	0.062456	0.093726	0.154422	0.072599	0.168094	0.069013	0.117831	0.108147	0.119472	0.080181	0.194164	0.084434	0.122875	0.083226	0.11427	0.034049	0.103521	0.154774	0.12616	0.111919	0.137381	0.067051	0.092745	0.147401	0.136788	0.090122	0.15819															
0.074502	0.129205	0.038795	0.013673	0.107743	0.201447	0.035229	0.057507	0.081741	0.046387	0.098336	0.066307	0.102784	0.061022	0.079023	0.049474	-0.017533	0.075925	-0.016798	0.123391	0.063001	-0.021552	0.037491	0.295386	0.052235	0.085587	0.087504	0.009105	0.017182	0.018963	0.042252	0.090117	0.021705	0.025892	0.028065	0.076507	0.043395	0.020392	0.063484	0.046813	0.073718	0.040476	0.046906	0.003772	-0.042772	0.032543	0.045048	0.056106	0.068247	0.121512	0.016586	0.073648	0.002041	0.03467	0.058455	0.093755	0.074415	0.031374	0.09275	0.009598	0.055624	0.022639	0.017223	0.10751														
0.064645	0.073931	-0.001757	-0.025378	0.019018	0.110526	0.026042	-0.019338	-0.064623	0.027079	-0.011887	0.044752	-0.00397	0.001464	-0.030307	-0.043835	-0.026381	-0.030688	-0.033725	0.039667	-0.015031	-0.064217	-0.034462	0.216469	-0.03548	0.000293	0.031642	-0.072355	-0.06853	0.030541	0.044001	0.033053	0.01529	0.026496	0.029945	0.061146	0.036529	-0.008386	-0.024996	0.039677	0.054759	-0.032944	-0.014953	-0.016557	0.024695	-0.026178	0.090035	0.006494	0.066261	0.084044	0.046477	0.024002	0.034773	0.059002	0.07958	-0.013814	0.073241	-0.000489	-0.000155	0.053408	0.058746	-0.040134	0.090231	-0.043698	-0.02758													
0.061824	0.054832	0.086985	0.055154	0.060511	0.144896	0.097275	0.028606	0.108264	0.131885	0.060127	0.084468	0.013603	0.035961	-0.008134	0.041187	0.108526	0.078078	-0.019888	0.120504	0.062709	-0.041694	-0.001336	0.282911	0.050358	0.023471	0.026018	-0.057446	0.061407	0.067468	0.075235	0.010785	0.009604	0.113058	0.011666	0.078632	0.062598	0.079397	0.105398	0.084619	0.132803	0.058646	0.049513	0.014293	0.006402	0.074641	0.143022	0.070645	0.08018	0.050782	0.060068	0.007654	0.030901	0.003325	0.037045	0.102821	0.039349	0.02004	0.010839	0.06858	-0.003843	0.010969	0.063864	0.016929	-0.003862	-0.02388												
0.085967	0.134196	0.079573	0.051274	0.097207	0.184306	0.08851	0.024587	0.077191	0.112017	0.115929	0.072346	0.081817	-0.007003	0.118423	0.067046	0.045897	0.105501	-0.013803	0.10245	0.033028	0.063722	0.03364	0.315526	0.095667	0.053484	0.047455	0.074403	0.089236	0.088839	0.116583	0.140213	0.138001	0.084515	0.085113	0.069157	0.079332	0.137058	0.09356	0.133596	0.132913	0.072756	0.058671	0.065574	0.11277	0.106564	0.12281	0.160884	0.122916	0.107821	0.177729	0.080213	0.075489	0.080513	0.061999	0.083883	0.153758	0.015497	0.04926	0.087504	0.099197	0.046915	0.149661	0.032786	0.045003	-0.046213	0.04277											
0.044351	0.126756	0.093032	0.063138	0.095939	0.218286	0.039002	0.055256	0.075361	0.040745	0.072316	0.086275	0.014374	0.105674	0.064544	0.057455	0.045502	0.060426	0.006369	-0.025605	0.064156	-0.042736	0.071571	0.358199	0.124588	0.018918	0.079141	0.055912	0.072556	0.123749	0.129074	0.078604	0.104994	0.098188	0.051471	0.066895	0.08213	0.037746	0.108921	0.106158	0.13983	0.030578	0.004979	-0.024291	0.052299	0.044544	0.047584	0.034881	0.07253	0.110955	0.075852	0.045617	0.039046	0.017682	0.045361	0.024507	0.117971	0.043122	0.082411	0.06972	0.039353	0.043907	0.076641	0.033399	-0.030825	-0.033641	-0.006212	0.057624										
0.06624	0.034286	0.016357	0.02621	0.01696	0.101569	0.083097	0.014919	0.045431	0.046628	0.008513	0.031978	0.006264	0.061576	0.001005	-0.041229	0.029616	-0.016408	-0.022183	0.014661	-0.000254	-0.033249	-0.004362	0.304274	0.061062	0.008189	0.028643	-0.002267	0.031495	0.13985	0.013307	0.078135	0.072264	0.064042	-0.008512	0.020499	0.009684	0.031078	0.012156	0.084504	0.047777	-0.023359	0.016571	-0.042002	-0.024611	0.038519	0.086068	0.002341	0.077076	0.067967	0.013217	-0.003394	0.069939	0.054565	0.045224	0.061672	0.028227	-0.014517	0.022541	0.040012	-0.02282	0.054356	0.060587	0.100549	0.010763	-0.032247	-0.032784	0.005419	-0.026575									
0.048563	0.102092	0.017106	-0.016188	0.0454	0.184235	0.075	-0.038089	0.058523	-0.021859	0.030967	0.044497	0.04164	0.016868	0.082492	0.004811	0.017591	0.074908	-0.072217	0.006112	0.032971	-0.026896	-0.002027	0.313345	0.060911	0.035756	0.015363	-0.016333	0.044355	0.103653	0.002494	0.056753	0.09659	0.044723	0.035562	0.053037	0.015635	0.0836	0.015423	0.022625	0.074777	0.050577	0.134333	0.004531	-0.030137	0.051532	0.088922	0.085618	0.022806	0.090184	0.116876	-0.005538	0.113785	0.03159	0.035861	0.005869	0.038628	-0.006665	0.051439	-8.20E-05	0.07037	0.015082	0.049192	0.038688	-0.012519	-0.062996	-0.018237	-0.064845	-0.023611	-0.000629								
0.107204	0.155646	0.090815	0.04513	0.112468	0.119798	0.104308	0.003641	0.109802	0.101706	0.027173	0.067762	0.056028	0.018138	0.097872	0.025756	0.120099	0.1153	0.047339	0.141245	0.087843	0.017791	0.059673	0.323479	0.096013	0.093073	0.061052	-0.048676	0.069958	0.089707	0.106406	0.082575	0.071764	0.15083	0.043456	0.085608	-0.012737	0.119545	0.130853	0.036431	0.11273	0.096258	0.06476	0.026594	0.031522	0.099895	0.158339	0.152874	0.084334	0.087814	0.1012	0.075081	0.115231	0.026174	0.10673	0.018163	0.133794	0.048443	0.058381	0.051565	0.102047	0.081137	0.223727	0.046925	0.022021	-0.006669	-0.050159	0.005983	0.006602	0.02209	-0.07596							
0.06006	0.095432	0.035196	0.083806	0.041547	0.182054	0.107518	0.094959	0.069839	0.080075	0.035659	0.048996	0.014738	0.06107	0.075282	0.022488	0.043004	0.063796	0.028467	0.040823	-0.014542	-0.029114	-0.052088	0.345027	0.108797	0.06385	0.055563	0.016342	0.048096	0.070641	0.001803	0.057774	0.049969	0.016245	0.015642	0.051426	0.079324	-0.026463	0.046056	0.111512	0.078739	-0.003122	0.031519	0.04769	0.03252	0.057727	0.066611	0.054703	0.041622	0.036844	0.037172	0.003455	0.056358	0.08051	0.043533	0.041508	0.035157	-0.004419	0.023948	0.044988	0.031827	0.031065	0.070847	0.025836	0.02379	-0.034328	-0.045186	0.011011	0.00052	-0.035028	-0.08598	0.016214						
