1.228											
2.20435	1.99538										
2.37345	2.19539	0.516829									
2.93551	2.82493	2.27901	2.09163								
9.78843	9.78852	9.78893	9.78902	9.78947							
9.78851	9.7886	9.789	9.7891	9.78954	0.334345						
9.78844	9.78853	9.78894	9.78903	9.78948	-1.09499	0.33156					
9.788	9.78809	9.7885	9.78859	9.78904	2.07517	2.21174	2.1042				
9.78802	9.78811	9.78852	9.78861	9.78905	2.0529	2.18892	2.08379	-0.974911			
9.78785	9.78794	9.78834	9.78844	9.78888	2.35392	2.467	2.37217	1.07652	1.18629		
9.78764	9.78773	9.78814	9.78823	9.78868	2.67105	2.75073	2.68592	1.87624	1.91175	1.40634	
9.7876	9.7877	9.7881	9.7882	9.78864	2.70891	2.7867	2.72282	1.96246	1.99672	1.51763	-0.414816
