Individuals,Clusters,Assignment,pop
KP0985_AC_WP05,Clust1,1e-05,WP05
KP0986_HU_WP05,Clust1,1e-05,WP05
KP0987_HU_WP05,Clust1,1e-05,WP05
KP0989_HU_WP05,Clust1,1.3e-05,WP05
KP1003_HU_CA10,Clust1,1e-05,CA10
KP1005_HU_CA10,Clust1,1e-05,CA10
KP1033_HU_CA10,Clust1,0.059965,CA10
KP1034_HU_CA10,Clust1,1e-05,CA10
KP1036_UN_CA10,Clust1,1e-05,CA10
KP1037_HU_CA10,Clust1,0.289376,CA10
KP1039_HU_CA10,Clust1,0.399429,CA10
KP1041_HU_CA10,Clust1,0.307758,CA10
KP1074_AC_CA20,Clust1,0.299402,CA20
KP1084_AC_CA20,Clust1,0.636737,CA20
KP1086_HU_CA20,Clust1,0.632484,CA20
KP1116_AC_CA20,Clust1,0.267692,CA20
KP1153_UN_CA20,Clust1,0.231178,CA20
KP1159_UN_CA20,Clust1,0.807723,CA20
KP1162_AC_CA20,Clust1,0.303939,CA20
KX0075_HU_SB10,Clust1,0.200579,SB10
KP0049_HU_SB10,Clust2,0.159882,SB10
KP0073_HU_SB10,Clust2,0.308893,SB10
KP0075_HU_SB10,Clust2,0.225793,SB10
KP0084_AC_SB10,Clust2,1e-05,SB10
KP0090_AC_SB10,Clust2,0.274804,SB10
KP0091_AC_SB10,Clust2,1e-05,SB10
KP0092_AC_SB10,Clust2,1e-05,SB10
KP0093_AC_SB10,Clust2,0.173438,SB10
KP0098_AC_SB10,Clust2,1e-05,SB10
KP0099_AC_SB10,Clust2,1e-05,SB10
KP0110_AC_SB10,Clust2,1e-05,SB10
KP0111_AC_SB10,Clust2,1e-05,SB10
KP0130_AC_SB05,Clust2,1e-05,SB05
KP0132_HU_SB05,Clust2,1e-05,SB05
KP0134_HU_SB05,Clust2,0.023372,SB05
KP0135_HU_SB05,Clust2,1e-05,SB05
KP0137_HU_SB05,Clust2,0.999969,SB05
KP0138_HU_SB05,Clust2,0.999969,SB05
KP0139_HU_SB05,Clust2,1e-05,SB05
KP0140_HU_SB05,Clust2,1e-05,SB05
KP0141_HU_SB05,Clust2,1e-05,SB05
KP0142_HU_SB05,Clust2,1e-05,SB05
KP0143_HU_SB05,Clust2,0.899817,SB05
KP0145_HU_SB05,Clust2,1e-05,SB05
KP0146_HU_SB05,Clust2,1e-05,SB05
KP0147_HU_SB05,Clust2,1e-05,SB05
KP0148_HU_SB05,Clust2,1e-05,SB05
KP0149_HU_SB05,Clust2,1e-05,SB05
KP0159_AC_SQ12,Clust2,1e-05,SQ12
KP0183_AC_SQ12,Clust2,1e-05,SQ12
KP0184_AC_SQ12,Clust2,1e-05,SQ12
KP0211_AC_SQ12,Clust2,1e-05,SQ12
KP0378_AC_WP20,Clust2,1e-05,WP20
KP0410_HU_CA05,Clust2,0.099004,CA05
KP0413_HU_CA05,Clust2,0.17737,CA05
KP0414_HU_CA05,Clust2,0.060482,CA05
KP0416_HU_CA05,Clust2,0.053935,CA05
KP0417_HU_CA05,Clust2,1e-05,CA05
KP0418_HU_CA05,Clust2,0.078427,CA05
KP0420_HU_CA05,Clust2,1e-05,CA05
KP0421_HU_CA05,Clust2,1e-05,CA05
KP0423_HU_CA05,Clust2,0.083391,CA05
KP0425_HU_CA05,Clust2,1e-05,CA05
KP0426_HU_CA05,Clust2,0.274366,CA05
KP0427_HU_CA05,Clust2,1e-05,CA05
KP0428_HU_CA05,Clust2,1e-05,CA05
KP0429_HU_CA05,Clust2,1e-05,CA05
KP0432_HU_CA05,Clust2,0.22217,CA05
KP0434_HU_CA05,Clust2,0.041559,CA05
KP0435_HU_CA05,Clust2,1e-05,CA05
KP0436_HU_CA05,Clust2,0.99997,CA05
KP0437_HU_CA05,Clust2,0.99997,CA05
KP0438_HU_CA05,Clust2,1e-05,CA05
KP0439_HU_CA05,Clust2,1e-05,CA05
KP0442_HU_CA05,Clust2,1e-05,CA05
KP0474_AC_WP20,Clust2,1e-05,WP20
KP0540_AC_WP20,Clust2,1e-05,WP20
KP0552_AC_WP20,Clust2,1e-05,WP20
KP0582_AC_WP20,Clust2,0.21578,WP20
KP0639_LM_SB20,Clust2,1e-05,SB20
KP0739_HU_WP10,Clust2,1e-05,WP10
KP0740_HU_WP10,Clust2,1e-05,WP10
KP0744_HU_WP10,Clust2,0.99997,WP10
KP0764_HU_WP10,Clust2,1e-05,WP10
KP0768_HU_WP10,Clust2,0.99997,WP10
KP0770_AC_WP10,Clust2,0.99997,WP10
KP0774_AC_WP10,Clust2,1e-05,WP10
KP0775_AC_WP10,Clust2,1e-05,WP10
KP0783_HU_WP10,Clust2,1e-05,WP10
KP0785_AC_WP10,Clust2,0.30208,WP10
KP0786_HU_WP10,Clust2,0.552892,WP10
KP0789_HU_WP10,Clust2,1e-05,WP10
KP0798_HU_WP10,Clust2,1e-05,WP10
KP0803_HU_WP10,Clust2,0.140718,WP10
KP0805_HU_WP10,Clust2,1e-05,WP10
KP0814_HU_WP10,Clust2,1e-05,WP10
KP0818_HU_WP10,Clust2,1e-05,WP10
KP0826_AC_WP10,Clust2,0.99997,WP10
KP0827_AC_WP10,Clust2,0.238388,WP10
KP0829_AC_WP10,Clust2,1e-05,WP10
KP0831_HU_WP10,Clust2,1e-05,WP10
KP0838_AC_WP10,Clust2,1e-05,WP10
KP0839_HU_WP10,Clust2,0.286256,WP10
KP0841_AC_WP10,Clust2,1e-05,WP10
KP0845_AC_WP10,Clust2,0.071092,WP10
KP0847_HU_WP10,Clust2,1e-05,WP10
KP0850_AC_WP10,Clust2,0.259233,WP10
KP0853_HU_WP10,Clust2,0.375607,WP10
KP0859_HU_WP10,Clust2,1.6e-05,WP10
KP0875_AC_WP10,Clust2,0.032316,WP10
KP0876_HU_WP10,Clust2,0.063145,WP10
KP0877_HU_WP10,Clust2,1e-05,WP10
KP0878_AC_WP10,Clust2,0.002427,WP10
KP0886_AC_WP10,Clust2,1e-05,WP10
KP0888_AC_WP10,Clust2,0.99997,WP10
KP0899_LM_WP10,Clust2,0.441307,WP10
KP0901_HU_WP10,Clust2,0.99997,WP10
KP0903_HU_WP10,Clust2,0.899162,WP10
KP0906_AC_WP10,Clust2,1e-05,WP10
KP0920_HU_WP10,Clust2,1e-05,WP10
KP0922_AC_WP10,Clust2,1e-05,WP10
KP0935_AC_WP10,Clust2,0.175089,WP10
KP0941_HU_WP10,Clust2,1e-05,WP10
KP0948_AC_WP10,Clust2,1e-05,WP10
KP0951_HU_WP10,Clust2,1e-05,WP10
KP0954_HU_WP05,Clust2,0.99997,WP05
KP0956_HU_WP05,Clust2,0.771589,WP05
KP0957_HU_WP05,Clust2,0.99997,WP05
KP0958_HU_WP05,Clust2,0.99997,WP05
KP0959_HU_WP05,Clust2,1e-05,WP05
KP0960_HU_WP05,Clust2,1.1e-05,WP05
KP0961_HU_WP05,Clust2,0.99997,WP05
KP0963_HU_WP05,Clust2,0.100578,WP05
KP0964_HU_WP05,Clust2,0.99997,WP05
KP0968_HU_WP05,Clust2,0.149731,WP05
KP0970_HU_WP05,Clust2,0.036221,WP05
KP0971_HU_WP05,Clust2,0.54285,WP05
KP0972_HU_WP05,Clust2,1e-05,WP05
KP0973_HU_WP05,Clust2,1e-05,WP05
KP0979_HU_WP05,Clust2,1e-05,WP05
KP0980_HU_WP05,Clust2,1e-05,WP05
KP0984_HU_WP05,Clust2,0.696593,WP05
KP0985_AC_WP05,Clust2,1e-05,WP05
KP0986_HU_WP05,Clust2,1e-05,WP05
KP0987_HU_WP05,Clust2,1e-05,WP05
KP0989_HU_WP05,Clust2,1e-05,WP05
KP1003_HU_CA10,Clust2,1e-05,CA10
KP1005_HU_CA10,Clust2,1e-05,CA10
KP1033_HU_CA10,Clust2,0.08241,CA10
KP1034_HU_CA10,Clust2,1e-05,CA10
KP1036_UN_CA10,Clust2,1e-05,CA10
KP1037_HU_CA10,Clust2,0.299363,CA10
KP1039_HU_CA10,Clust2,1e-05,CA10
KP1041_HU_CA10,Clust2,0.358708,CA10
KP1074_AC_CA20,Clust2,1e-05,CA20
KP1084_AC_CA20,Clust2,1e-05,CA20
KP1086_HU_CA20,Clust2,1e-05,CA20
KP1116_AC_CA20,Clust2,1e-05,CA20
KP1153_UN_CA20,Clust2,1e-05,CA20
KP1159_UN_CA20,Clust2,1e-05,CA20
KP1162_AC_CA20,Clust2,0.055873,CA20
KX0075_HU_SB10,Clust2,0.224563,SB10
KP0049_HU_SB10,Clust3,1e-05,SB10
KP0073_HU_SB10,Clust3,1e-05,SB10
KP0075_HU_SB10,Clust3,1e-05,SB10
KP0084_AC_SB10,Clust3,0.99997,SB10
KP0090_AC_SB10,Clust3,1e-05,SB10
KP0091_AC_SB10,Clust3,0.99997,SB10
KP0092_AC_SB10,Clust3,1e-05,SB10
KP0093_AC_SB10,Clust3,1e-05,SB10
KP0098_AC_SB10,Clust3,1e-05,SB10
KP0099_AC_SB10,Clust3,1e-05,SB10
KP0110_AC_SB10,Clust3,1e-05,SB10
KP0111_AC_SB10,Clust3,1e-05,SB10
KP0130_AC_SB05,Clust3,0.99997,SB05
KP0132_HU_SB05,Clust3,0.99997,SB05
KP0134_HU_SB05,Clust3,1e-05,SB05
KP0135_HU_SB05,Clust3,0.99997,SB05
KP0137_HU_SB05,Clust3,1.1e-05,SB05
KP0138_HU_SB05,Clust3,1.1e-05,SB05
KP0139_HU_SB05,Clust3,0.99997,SB05
KP0140_HU_SB05,Clust3,0.99997,SB05
KP0141_HU_SB05,Clust3,0.99997,SB05
KP0142_HU_SB05,Clust3,0.99997,SB05
KP0143_HU_SB05,Clust3,1e-05,SB05
KP0145_HU_SB05,Clust3,0.99997,SB05
KP0146_HU_SB05,Clust3,0.99997,SB05
KP0147_HU_SB05,Clust3,0.99997,SB05
KP0148_HU_SB05,Clust3,0.99997,SB05
KP0149_HU_SB05,Clust3,0.99997,SB05
KP0159_AC_SQ12,Clust3,1e-05,SQ12
KP0183_AC_SQ12,Clust3,1e-05,SQ12
KP0184_AC_SQ12,Clust3,1e-05,SQ12
KP0211_AC_SQ12,Clust3,1e-05,SQ12
KP0378_AC_WP20,Clust3,1e-05,WP20
KP0410_HU_CA05,Clust3,1e-05,CA05
KP0413_HU_CA05,Clust3,1e-05,CA05
KP0414_HU_CA05,Clust3,1e-05,CA05
KP0416_HU_CA05,Clust3,1e-05,CA05
KP0417_HU_CA05,Clust3,1e-05,CA05
KP0418_HU_CA05,Clust3,1e-05,CA05
KP0420_HU_CA05,Clust3,1e-05,CA05
KP0421_HU_CA05,Clust3,1e-05,CA05
KP0423_HU_CA05,Clust3,1e-05,CA05
KP0425_HU_CA05,Clust3,1e-05,CA05
KP0426_HU_CA05,Clust3,1e-05,CA05
KP0427_HU_CA05,Clust3,1e-05,CA05
KP0428_HU_CA05,Clust3,1e-05,CA05
KP0429_HU_CA05,Clust3,1e-05,CA05
KP0432_HU_CA05,Clust3,1e-05,CA05
KP0434_HU_CA05,Clust3,1e-05,CA05
KP0435_HU_CA05,Clust3,1e-05,CA05
KP0436_HU_CA05,Clust3,1e-05,CA05
KP0437_HU_CA05,Clust3,1e-05,CA05
KP0438_HU_CA05,Clust3,1e-05,CA05
KP0439_HU_CA05,Clust3,1e-05,CA05
KP0442_HU_CA05,Clust3,1e-05,CA05
KP0474_AC_WP20,Clust3,1e-05,WP20
KP0540_AC_WP20,Clust3,1e-05,WP20
KP0552_AC_WP20,Clust3,1e-05,WP20
KP0582_AC_WP20,Clust3,1e-05,WP20
KP0639_LM_SB20,Clust3,1e-05,SB20
KP0739_HU_WP10,Clust3,1e-05,WP10
KP0740_HU_WP10,Clust3,1e-05,WP10
KP0744_HU_WP10,Clust3,1e-05,WP10
KP0764_HU_WP10,Clust3,1e-05,WP10
KP0768_HU_WP10,Clust3,1e-05,WP10
KP0770_AC_WP10,Clust3,1e-05,WP10
KP0774_AC_WP10,Clust3,0.99997,WP10
KP0775_AC_WP10,Clust3,0.99997,WP10
KP0783_HU_WP10,Clust3,0.99997,WP10
KP0785_AC_WP10,Clust3,1e-05,WP10
KP0786_HU_WP10,Clust3,1e-05,WP10
KP0789_HU_WP10,Clust3,1e-05,WP10
KP0798_HU_WP10,Clust3,1e-05,WP10
KP0803_HU_WP10,Clust3,1e-05,WP10
KP0805_HU_WP10,Clust3,1e-05,WP10
KP0814_HU_WP10,Clust3,1e-05,WP10
KP0818_HU_WP10,Clust3,0.99997,WP10
KP0826_AC_WP10,Clust3,1e-05,WP10
KP0827_AC_WP10,Clust3,1e-05,WP10
KP0829_AC_WP10,Clust3,1e-05,WP10
KP0831_HU_WP10,Clust3,1e-05,WP10
KP0838_AC_WP10,Clust3,1e-05,WP10
KP0839_HU_WP10,Clust3,1e-05,WP10
KP0841_AC_WP10,Clust3,1e-05,WP10
KP0845_AC_WP10,Clust3,1e-05,WP10
KP0847_HU_WP10,Clust3,1e-05,WP10
KP0850_AC_WP10,Clust3,1e-05,WP10
KP0853_HU_WP10,Clust3,1e-05,WP10
KP0859_HU_WP10,Clust3,1e-05,WP10
KP0875_AC_WP10,Clust3,1e-05,WP10
KP0876_HU_WP10,Clust3,1e-05,WP10
KP0877_HU_WP10,Clust3,1e-05,WP10
KP0878_AC_WP10,Clust3,1e-05,WP10
KP0886_AC_WP10,Clust3,0.99997,WP10
KP0888_AC_WP10,Clust3,1e-05,WP10
KP0899_LM_WP10,Clust3,1e-05,WP10
KP0901_HU_WP10,Clust3,1e-05,WP10
KP0903_HU_WP10,Clust3,1e-05,WP10
KP0906_AC_WP10,Clust3,0.99997,WP10
KP0920_HU_WP10,Clust3,1e-05,WP10
KP0922_AC_WP10,Clust3,1e-05,WP10
KP0935_AC_WP10,Clust3,1e-05,WP10
KP0941_HU_WP10,Clust3,1e-05,WP10
KP0948_AC_WP10,Clust3,1e-05,WP10
KP0951_HU_WP10,Clust3,0.99997,WP10
KP0954_HU_WP05,Clust3,1e-05,WP05
KP0956_HU_WP05,Clust3,1e-05,WP05
KP0957_HU_WP05,Clust3,1e-05,WP05
KP0958_HU_WP05,Clust3,1e-05,WP05
KP0959_HU_WP05,Clust3,0.99997,WP05
KP0960_HU_WP05,Clust3,0.999969,WP05
KP0961_HU_WP05,Clust3,1e-05,WP05
KP0963_HU_WP05,Clust3,1e-05,WP05
KP0964_HU_WP05,Clust3,1e-05,WP05
KP0968_HU_WP05,Clust3,1e-05,WP05
KP0970_HU_WP05,Clust3,1e-05,WP05
KP0971_HU_WP05,Clust3,1e-05,WP05
KP0972_HU_WP05,Clust3,0.99997,WP05
KP0973_HU_WP05,Clust3,0.99997,WP05
KP0979_HU_WP05,Clust3,0.99997,WP05
KP0980_HU_WP05,Clust3,0.99997,WP05
KP0984_HU_WP05,Clust3,1e-05,WP05
KP0985_AC_WP05,Clust3,0.99997,WP05
KP0986_HU_WP05,Clust3,0.99997,WP05
KP0987_HU_WP05,Clust3,0.99997,WP05
KP0989_HU_WP05,Clust3,0.999967,WP05
KP1003_HU_CA10,Clust3,1e-05,CA10
KP1005_HU_CA10,Clust3,1e-05,CA10
KP1033_HU_CA10,Clust3,1e-05,CA10
KP1034_HU_CA10,Clust3,1e-05,CA10
KP1036_UN_CA10,Clust3,1e-05,CA10
KP1037_HU_CA10,Clust3,1e-05,CA10
KP1039_HU_CA10,Clust3,1e-05,CA10
KP1041_HU_CA10,Clust3,0.013192,CA10
KP1074_AC_CA20,Clust3,1e-05,CA20
KP1084_AC_CA20,Clust3,1e-05,CA20
KP1086_HU_CA20,Clust3,1e-05,CA20
KP1116_AC_CA20,Clust3,1e-05,CA20
KP1153_UN_CA20,Clust3,1e-05,CA20
KP1159_UN_CA20,Clust3,1e-05,CA20
KP1162_AC_CA20,Clust3,1e-05,CA20
KX0075_HU_SB10,Clust3,1e-05,SB10
KP0049_HU_SB10,Clust4,0.149664,SB10
KP0073_HU_SB10,Clust4,0.266845,SB10
KP0075_HU_SB10,Clust4,0.560024,SB10
KP0084_AC_SB10,Clust4,1e-05,SB10
KP0090_AC_SB10,Clust4,0.253437,SB10
KP0091_AC_SB10,Clust4,1e-05,SB10
KP0092_AC_SB10,Clust4,0.649027,SB10
KP0093_AC_SB10,Clust4,0.518087,SB10
KP0098_AC_SB10,Clust4,0.99997,SB10
KP0099_AC_SB10,Clust4,0.83316,SB10
KP0110_AC_SB10,Clust4,0.99997,SB10
KP0111_AC_SB10,Clust4,0.99997,SB10
KP0130_AC_SB05,Clust4,1e-05,SB05
KP0132_HU_SB05,Clust4,1e-05,SB05
KP0134_HU_SB05,Clust4,0.625357,SB05
KP0135_HU_SB05,Clust4,1e-05,SB05
KP0137_HU_SB05,Clust4,1e-05,SB05
KP0138_HU_SB05,Clust4,1e-05,SB05
KP0139_HU_SB05,Clust4,1e-05,SB05
KP0140_HU_SB05,Clust4,1e-05,SB05
KP0141_HU_SB05,Clust4,1e-05,SB05
KP0142_HU_SB05,Clust4,1e-05,SB05
KP0143_HU_SB05,Clust4,0.100163,SB05
KP0145_HU_SB05,Clust4,1e-05,SB05
KP0146_HU_SB05,Clust4,1e-05,SB05
KP0147_HU_SB05,Clust4,1e-05,SB05
KP0148_HU_SB05,Clust4,1e-05,SB05
KP0149_HU_SB05,Clust4,1e-05,SB05
KP0159_AC_SQ12,Clust4,0.99997,SQ12
KP0183_AC_SQ12,Clust4,0.99997,SQ12
KP0184_AC_SQ12,Clust4,0.99997,SQ12
KP0211_AC_SQ12,Clust4,0.569008,SQ12
KP0378_AC_WP20,Clust4,0.026606,WP20
KP0410_HU_CA05,Clust4,0.084783,CA05
KP0413_HU_CA05,Clust4,0.614651,CA05
KP0414_HU_CA05,Clust4,0.606391,CA05
KP0416_HU_CA05,Clust4,0.946045,CA05
KP0417_HU_CA05,Clust4,0.375258,CA05
KP0418_HU_CA05,Clust4,0.859227,CA05
KP0420_HU_CA05,Clust4,0.99997,CA05
KP0421_HU_CA05,Clust4,0.99997,CA05
KP0423_HU_CA05,Clust4,0.551027,CA05
KP0425_HU_CA05,Clust4,0.99997,CA05
KP0426_HU_CA05,Clust4,0.725614,CA05
KP0427_HU_CA05,Clust4,0.796008,CA05
KP0428_HU_CA05,Clust4,0.808981,CA05
KP0429_HU_CA05,Clust4,0.99997,CA05
KP0432_HU_CA05,Clust4,0.397749,CA05
KP0434_HU_CA05,Clust4,0.509076,CA05
KP0435_HU_CA05,Clust4,0.804867,CA05
KP0436_HU_CA05,Clust4,1e-05,CA05
KP0437_HU_CA05,Clust4,1e-05,CA05
KP0438_HU_CA05,Clust4,0.99997,CA05
KP0439_HU_CA05,Clust4,0.792684,CA05
KP0442_HU_CA05,Clust4,0.356085,CA05
KP0474_AC_WP20,Clust4,1e-05,WP20
KP0540_AC_WP20,Clust4,0.035364,WP20
KP0552_AC_WP20,Clust4,0.642006,WP20
KP0582_AC_WP20,Clust4,1e-05,WP20
KP0639_LM_SB20,Clust4,0.625118,SB20
KP0739_HU_WP10,Clust4,0.030699,WP10
KP0740_HU_WP10,Clust4,1e-05,WP10
KP0744_HU_WP10,Clust4,1e-05,WP10
KP0764_HU_WP10,Clust4,1e-05,WP10
KP0768_HU_WP10,Clust4,1e-05,WP10
KP0770_AC_WP10,Clust4,1e-05,WP10
KP0774_AC_WP10,Clust4,1e-05,WP10
KP0775_AC_WP10,Clust4,1e-05,WP10
KP0783_HU_WP10,Clust4,1e-05,WP10
KP0785_AC_WP10,Clust4,0.146824,WP10
KP0786_HU_WP10,Clust4,1e-05,WP10
KP0789_HU_WP10,Clust4,1e-05,WP10
KP0798_HU_WP10,Clust4,1e-05,WP10
KP0803_HU_WP10,Clust4,0.170231,WP10
KP0805_HU_WP10,Clust4,0.019857,WP10
KP0814_HU_WP10,Clust4,1e-05,WP10
KP0818_HU_WP10,Clust4,1e-05,WP10
KP0826_AC_WP10,Clust4,1e-05,WP10
KP0827_AC_WP10,Clust4,0.01138,WP10
KP0829_AC_WP10,Clust4,1e-05,WP10
KP0831_HU_WP10,Clust4,0.186685,WP10
KP0838_AC_WP10,Clust4,1e-05,WP10
KP0839_HU_WP10,Clust4,0.000729,WP10
KP0841_AC_WP10,Clust4,0.117143,WP10
KP0845_AC_WP10,Clust4,0.192724,WP10
KP0847_HU_WP10,Clust4,1e-05,WP10
KP0850_AC_WP10,Clust4,1e-05,WP10
KP0853_HU_WP10,Clust4,0.122072,WP10
KP0859_HU_WP10,Clust4,0.063896,WP10
KP0875_AC_WP10,Clust4,0.304242,WP10
KP0876_HU_WP10,Clust4,0.138879,WP10
KP0877_HU_WP10,Clust4,1e-05,WP10
KP0878_AC_WP10,Clust4,1e-05,WP10
KP0886_AC_WP10,Clust4,1e-05,WP10
KP0888_AC_WP10,Clust4,1e-05,WP10
KP0899_LM_WP10,Clust4,0.04726,WP10
KP0901_HU_WP10,Clust4,1e-05,WP10
KP0903_HU_WP10,Clust4,1e-05,WP10
KP0906_AC_WP10,Clust4,1e-05,WP10
KP0920_HU_WP10,Clust4,1e-05,WP10
KP0922_AC_WP10,Clust4,1e-05,WP10
KP0935_AC_WP10,Clust4,0.154499,WP10
KP0941_HU_WP10,Clust4,1e-05,WP10
KP0948_AC_WP10,Clust4,0.035026,WP10
KP0951_HU_WP10,Clust4,1e-05,WP10
KP0954_HU_WP05,Clust4,1e-05,WP05
KP0956_HU_WP05,Clust4,0.026021,WP05
KP0957_HU_WP05,Clust4,1e-05,WP05
