,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0906_AC_WP10,KP0906_AC_WP10,WP10,WP,10-12,10.2609926091806,-1.4379743549912,-0.0355961153106923,0.0642086993946015
KP0920_HU_WP10,KP0920_HU_WP10,WP10,WP,10-12,-4.44405580370696,-1.56674531051641,2.56621437297404,-2.20383815614751
KP0922_AC_WP10,KP0922_AC_WP10,WP10,WP,10-12,-4.61494890528714,-2.05305926228771,2.02446907263232,-0.61615010050589
KP0935_AC_WP10,KP0935_AC_WP10,WP10,WP,10-12,-3.80933562348151,-0.2759257242924,1.32349862149812,0.580438694299351
KP0941_HU_WP10,KP0941_HU_WP10,WP10,WP,10-12,-4.40975373968383,-0.968640129560419,2.2203516774137,-2.41555390803903
KP0948_AC_WP10,KP0948_AC_WP10,WP10,WP,10-12,-4.731171197784,-2.20569447386154,1.31525373315193,1.33982357951115
KP0951_HU_WP10,KP0951_HU_WP10,WP10,WP,10-12,10.8852327865908,-1.60920300295889,-0.0391580630063495,-0.404407458315171
KP0954_HU_WP05,KP0954_HU_WP05,WP05,WP,5,0.6704207210634,8.81182186055931,-0.670501071057728,0.198325057109304
KP0956_HU_WP05,KP0956_HU_WP05,WP05,WP,5,-0.521536672028259,5.96796332202576,-0.191302353790676,0.161717475243878
KP0957_HU_WP05,KP0957_HU_WP05,WP05,WP,5,0.662701039699528,8.44575227613043,-0.524898446917581,-0.706501601335506
KP0958_HU_WP05,KP0958_HU_WP05,WP05,WP,5,0.784883282364938,8.65576935215859,-0.502903473583258,0.0747978559880515
KP0959_HU_WP05,KP0959_HU_WP05,WP05,WP,5,9.84428164708462,-1.56829627512227,0.11243540171226,-0.128565859583315
KP0960_HU_WP05,KP0960_HU_WP05,WP05,WP,5,11.2234153310457,-2.02266816703059,-0.20549722120085,-0.0177218635629727
KP0961_HU_WP05,KP0961_HU_WP05,WP05,WP,5,0.645972200720897,7.1897870947249,-0.612606582852602,-0.233510718956465
KP0963_HU_WP05,KP0963_HU_WP05,WP05,WP,5,-3.81583141529764,-0.764039175214929,2.0451573804043,-0.944347907492014
KP0964_HU_WP05,KP0964_HU_WP05,WP05,WP,5,0.675315827841446,8.95382352620836,-0.0215596095622419,0.365366870349027
KP0968_HU_WP05,KP0968_HU_WP05,WP05,WP,5,-3.94878307545986,-0.489265519495694,1.12172062901474,-0.368022132912852
KP0970_HU_WP05,KP0970_HU_WP05,WP05,WP,5,-3.95545583039542,-1.57570551009309,1.43631959372153,0.0805016389631434
KP0971_HU_WP05,KP0971_HU_WP05,WP05,WP,5,-1.58711142770382,3.12576425005835,1.17744836360412,0.677355530328542
KP0972_HU_WP05,KP0972_HU_WP05,WP05,WP,5,9.95306366744063,-1.40125464427386,-0.120644801163343,-0.67180122831673
KP0973_HU_WP05,KP0973_HU_WP05,WP05,WP,5,10.4438469803585,-1.50355732773071,0.143405464348666,-0.00991060766141968
KP0979_HU_WP05,KP0979_HU_WP05,WP05,WP,5,11.0053941641097,-1.76773507417348,0.0273124431312391,0.147267148904278
KP0980_HU_WP05,KP0980_HU_WP05,WP05,WP,5,10.3419090277075,-1.68421329274832,0.033449652398727,0.538648707553407
KP0984_HU_WP05,KP0984_HU_WP05,WP05,WP,5,-0.395969495870819,4.68688616072525,1.22571566553399,0.338393748797054
KP0985_AC_WP05,KP0985_AC_WP05,WP05,WP,5,11.1889328995036,-1.92728246467672,0.183134585458394,-0.164471165798846
KP0986_HU_WP05,KP0986_HU_WP05,WP05,WP,5,10.8619531318218,-1.65572255743504,-0.168812821599584,0.52255290204482
KP0987_HU_WP05,KP0987_HU_WP05,WP05,WP,5,10.0618617447165,-1.67318765657796,0.0299175497639506,0.0264113351291705
KP0989_HU_WP05,KP0989_HU_WP05,WP05,WP,5,11.2411902132233,-2.02526889681323,-0.419737826664155,-0.264644490031128
KP1005_HU_CA10,KP1005_HU_CA10,CA10,CA,10-12,-4.94361290506668,-2.22914124738486,-5.73375496626846,-1.03150256234555
KP1033_HU_CA10,KP1033_HU_CA10,CA10,CA,10-12,-4.55712885641674,-1.71895464578085,-4.53256723880015,-1.24854027845928
KP1036_UN_CA10,KP1036_UN_CA10,CA10,CA,10-12,-4.66469180510894,-2.59378974724457,-3.65567476764422,-0.562284968893869
KP1037_HU_CA10,KP1037_HU_CA10,CA10,CA,10-12,-3.40945516515823,0.167922029661097,-1.07861050952631,0.576370408623015
KP1039_HU_CA10,KP1039_HU_CA10,CA10,CA,10-12,-5.35736964584941,-2.74937501149197,-0.954386373062687,1.35702448844973
KP1041_HU_CA10,KP1041_HU_CA10,CA10,CA,10-12,-2.35511692360206,1.26794799172994,-1.10067150082441,0.108271696538936
KP1074_AC_CA20,KP1074_AC_CA20,CA20,CA,20,-4.99837157323761,-2.21977719489252,0.478589539143605,4.0864344604976
KP1084_AC_CA20,KP1084_AC_CA20,CA20,CA,20,-4.59891358070928,-1.8876569386896,-0.827360237446906,-1.22754645367087
KP1116_AC_CA20,KP1116_AC_CA20,CA20,CA,20,-5.59225681372864,-2.5688546104742,-0.324907458806496,1.75593631389252
KP1153_UN_CA20,KP1153_UN_CA20,CA20,CA,20,-4.24260648932145,-1.50436066340917,-2.52811385332053,-0.376190374928555
KP1159_UN_CA20,KP1159_UN_CA20,CA20,CA,20,-4.53769643308446,-1.88743224821895,1.72991056125574,0.7963407424477
KP1162_AC_CA20,KP1162_AC_CA20,CA20,CA,20,-4.05653744198652,-1.40460554626879,-1.39954248074971,-0.774310865225956
KX0075_HU_SB10,KX0075_HU_SB10,SB10,SB,10-12,-3.96320521676977,-0.324219426457257,-0.530014901623769,1.8933986918282
