2.03257										
0.886335	0.794681									
1.26421	1.96486	1.04988								
1.13422	1.51902	0.460164	0.719741							
1.19499	1.69654	0.768443	0.67782	0.607776						
1.15774	1.86384	0.665467	1.12836	0.832292	0.851758					
1.40214	2.47579	1.50388	1.49691	0.79948	1.4254	1.10248				
1.28521	1.59888	0.936752	1.25398	0.998793	0.581558	1.19107	1.41152			
0.975967	1.37218	0.482563	0.983042	0.563804	0.964558	1.21988	1.39559	1.16324		
1.58786	2.19091	1.46681	1.14797	1.34587	1.17237	1.3523	2.0854	1.36053	1.34607	
0.870256	1.23013	0.777632	1.03238	0.518467	0.58645	1.01163	1.23224	1.00857	0.963094	0.893428
