0.779049										
0.764845	0.863058									
0.64027	0.833448	0.391276								
1.44615	1.05855	0.843064	0.787711							
1.09802	1.14868	0.586433	0.535023	0.932892						
1.37496	1.25221	1.1121	0.720118	1.03477	1.56079					
1.19013	1.23826	0.407722	0.529386	1.21921	0.431901	1.33528				
1.25103	1.12147	0.632553	0.556618	1.06267	0.435495	1.59405	0.73756			
1.07984	0.602334	0.659114	0.660002	1.11069	1.02571	1.14364	1.07036	0.921268		
1.21388	0.979797	0.696657	0.83262	1.16285	1.04581	1.16477	1.03047	1.02929	1.16195	
0.816489	0.670088	0.495128	0.588723	1.11587	0.861499	1.06716	0.595435	1.09564	0.58091	0.88387
