9.52325										
9.5234	0.688865									
9.52339	0.671276	-2.09351								
9.52328	0.11559	0.549078	0.492202							
9.52328	0.147784	0.600041	0.545346	-2.36245						
9.52272	1.9802	2.21884	2.21257	2.0346	2.02603					
9.52274	1.95618	2.19723	2.19024	2.0034	1.99406	-0.729645				
9.52227	2.59691	2.73333	2.72968	2.6271	2.62224	1.82292	1.86049			
10.358	9.78892	9.78881	9.78881	9.7889	9.7889	9.78932	9.78931	9.78967		
10.3579	9.7887	9.78859	9.78859	9.78868	9.78868	9.7891	9.78909	9.78945	1.36741	
10.3579	9.78866	9.78855	9.78855	9.78864	9.78864	9.78907	9.78905	9.78941	1.55622	0.139518
