KP0046_AC_SB10_left_X,0.215361222625,4.743222236633,-9.676641464233
KP0046_AC_SB10_right_X,0.084375895560,4.815991878510,-9.598809242249
KP0046_AC_SB10_X,-0.061796136200,4.901416778564,-9.590582847595
KP0047_AC_SB10_left_X,0.390008330345,4.675514698029,-8.407285690308
KP0047_AC_SB10_right_X,0.301419198513,4.686271667480,-8.328187942505
KP0047_AC_SB10_X,0.330527067184,4.678045749664,-8.340844154358
KP0048_AC_SB10_left_X,0.340018749237,4.605276107788,-8.445252418518
KP0048_AC_SB10_right_X,0.222321793437,4.629321575165,-8.331352233887
KP0048_AC_SB10_X,0.292560309172,4.635016918182,-8.387036323547
KP0049_HU_SB10_left_X,0.906356275082,-5.401496410370,-10.078455924988
KP0049_HU_SB10_right_X,0.975961983204,-5.531216144562,-10.191723823547
KP0049_HU_SB10_X,0.929769098759,-5.471735000610,-10.101868629456
KP0050_AC_SB10_left_X,7.932738304138,15.676383972168,-10.858673095703
KP0050_AC_SB10_right_X,7.738474845886,15.546664237976,-10.268922805786
KP0050_AC_SB10_X,7.830860614777,15.604879379272,-10.612522125244
KP0051_AC_SB10,0.539977014065,40.866695404053,-6.917090415955
KP0051_AC_SB10_left,0.591864943504,41.226116180420,-7.311944484711
KP0051_AC_SB10_right,0.491253018379,40.338325500488,-6.831032276154
KP0052_AC_SB10,0.315973132849,41.663364410400,-7.606186866760
KP0052_AC_SB10_left,0.549468696117,41.408355712891,-7.346114635468
KP0052_AC_SB10_right,0.055900823325,41.781063079834,-7.950418949127
KP0053_AC_SB10,-0.840114712715,41.173595428467,-7.194247722626
KP0053_AC_SB10_left,-0.682552695274,40.967308044434,-7.156913757324
KP0053_AC_SB10_right,-0.969834506512,41.114112854004,-7.420782566071
KP0054_AC_SB10,-1.028050184250,40.481967926025,-6.867733478546
KP0054_AC_SB10_left,-0.969834506512,40.483230590820,-7.211332798004
KP0054_AC_SB10_right,-0.997044026852,40.178234100342,-7.039849281311
KP0055_AC_SB10_left_X,-1.610839962959,40.254165649414,-7.582774162292
KP0055_AC_SB10_right_X,-1.465933561325,40.309219360352,-7.425844669342
KP0055_AC_SB10_X,-1.517821431160,40.256698608398,-7.502411365509
KP0056_AC_SB10,-1.333049893379,41.071083068848,-7.751093387604
KP0056_AC_SB10_left,-1.388734459877,41.034381866455,-7.848541259766
KP0056_AC_SB10_right,-1.274201393127,41.116645812988,-7.678323745728
KP0057_AC_SB10,-2.146171331406,41.309009552002,-7.887141227722
KP0057_AC_SB10_left,-1.921534657478,41.540607452393,-7.886508464813
KP0057_AC_SB10_right,-2.442944765091,41.108417510986,-8.047234535217
KP0058_AC_SB10,0.467840164900,36.532157897949,-6.630441188812
KP0058_AC_SB10_left,0.784862637520,36.482170104980,-6.472246170044
KP0058_AC_SB10_right,0.137529358268,36.690353393555,-6.776613235474
KP0059_AC_SB10,0.314074784517,36.377758026123,-7.735273838043
KP0059_AC_SB10_left,0.169168323278,36.434711456299,-7.762483596802
KP0059_AC_SB10_right,0.418483376503,36.373962402344,-7.800450325012
KP0060_AC_SB10_left_X,-0.474368274212,36.081619262695,-7.391042232513
KP0060_AC_SB10_right_X,-0.673693776131,35.947471618652,-7.290430068970
KP0060_AC_SB10_X,-0.547770678997,36.002521514893,-7.303718566895
KP0061_AC_SB10,-2.423961400986,35.210281372070,-6.550711154938
KP0061_AC_SB10_left,-1.844968318939,34.857192993164,-6.807619571686
KP0061_AC_SB10_right,-2.681502580643,35.717769622803,-6.989860057831
KP0062_AC_SB10,-2.948535442352,35.110935211182,-7.034154415131
KP0062_AC_SB10_left,-2.990298986435,35.526672363281,-7.117681503296
KP0062_AC_SB10_right,-2.925755500793,34.765438079834,-7.182857513428
KP0063_AC_SB10_left_X,2.066240787506,30.828285217285,-7.218293190002
KP0063_AC_SB10_right_X,1.937153816223,30.896625518799,-7.264486312866
KP0063_AC_SB10_X,1.992838382721,30.869415283203,-7.255627155304
KP0064_AC_SB10,2.661053419113,30.196138381958,-7.072753906250
KP0064_AC_SB10_left,2.602204799652,30.563150405884,-7.056934356689
KP0064_AC_SB10_right,2.642702817917,29.912019729614,-7.183490276337
KP0065_AC_SB10,3.138169050217,28.755931854248,-7.722618579865
KP0065_AC_SB10_left,3.031229257584,28.790102005005,-7.875751018524
KP0065_AC_SB10_right,3.253967523575,28.723661422729,-7.535315513611
KP0066_AC_SB10,2.648397922516,28.101005554199,-8.838841438293
KP0066_AC_SB10_left,2.961623668671,28.352851867676,-8.925532341003
KP0066_AC_SB10_right,2.350991487503,27.680841445923,-8.751517295837
KP0067_LM_SB10,3.660844802856,27.708049774170,-8.201632499695
KP0067_LM_SB10_left,3.315347194672,27.595415115356,-8.171892166138
KP0067_LM_SB10_right,3.938002109528,27.713745117188,-8.180117607117
KP0068_AC_SB10,4.269578456879,28.929313659668,-8.714183807373
KP0068_AC_SB10_left,4.327161312103,28.719863891602,-8.718612670898
KP0068_AC_SB10_right,4.172130584717,29.102062225342,-8.643312454224
KP0069_AC_SB10,3.948759317398,30.221448898315,-8.085833549500
KP0069_AC_SB10_left,3.749433755875,29.162809371948,-8.496507644653
KP0069_AC_SB10_right,3.391280651093,31.244653701782,-7.737172126770
KP0070_AC_SB10,5.853425025940,28.946399688721,-10.288538932800
KP0070_AC_SB10_left,5.664224147797,28.776813507080,-9.962024688721
KP0070_AC_SB10_right,6.219171524048,28.949563980103,-10.668206214905
KP0071_AC_SB10,7.125944614410,29.496917724609,-9.414669990540
KP0071_AC_SB10_left,6.882324218750,29.246335983276,-9.550085067749
