KP0287_LM_WP20,-4.422354221344,-66.075271606445,13.175002098083
KP0287_LM_WP20_left,-5.336159229279,-66.518203735352,13.052043914795
KP0287_LM_WP20_right,-3.707658290863,-65.922973632812,13.067413330078
KP0288_LM_WP20,-3.903972625732,-66.938774108887,12.624484062195
KP0288_LM_WP20_left,-5.007803916931,-67.481613159180,13.091167449951
KP0288_LM_WP20_right,-3.197660207748,-66.622299194336,12.562306404114
KP0289_AC_WP20,-4.169451236725,-67.604568481445,13.443973541260
KP0289_AC_WP20_left,-4.362272262573,-67.796691894531,13.270714759827
KP0289_AC_WP20_right,-3.471522331238,-67.681419372559,13.447466850281
KP0290_LM_WP20,-5.416501045227,-68.718177795410,13.184782981873
KP0290_LM_WP20_left,-5.960033416748,-68.650413513184,13.133783340454
KP0290_LM_WP20_right,-4.882050991058,-68.753112792969,13.263029098511
KP0291_AC_WP20,-4.056972026825,-69.474098205566,13.936506271362
KP0291_AC_WP20_left,-3.825027704239,-69.069587707520,14.670763969421
KP0291_AC_WP20_right,-4.008766651154,-69.266601562500,14.387121200562
KP0292_AC_WP20,-3.440782546997,-69.029067993164,15.718006134033
KP0292_AC_WP20_left,-3.523919343948,-69.138755798340,15.864718437195
KP0292_AC_WP20_right,-3.393974542618,-69.196739196777,15.436459541321
KP0293_LM_WP20,1.367171764374,-73.206863403320,14.504490852356
KP0293_LM_WP20_left,0.137587398291,-72.844276428223,14.713379859924
KP0293_LM_WP20_right,1.796129107475,-74.015174865723,13.969342231750
KP0294_AC_WP20,0.009039934725,-76.817367553711,16.416633605957
KP0294_AC_WP20_left,-0.248753607273,-76.920768737793,16.671632766724
KP0294_AC_WP20_right,0.286395043135,-76.791519165039,16.127401351929
KP0295_AC_WP20,0.837612152100,-76.612670898438,17.922874450684
KP0295_AC_WP20_left,0.291285455227,-76.055862426758,18.421695709229
KP0295_AC_WP20_right,1.316172003746,-77.071670532227,18.029764175415
KP0296_AC_WP20,0.570037841797,-78.164321899414,19.122417449951
KP0296_AC_WP20_left,0.702777028084,-78.296363830566,18.914226531982
KP0296_AC_WP20_right,0.507161319256,-78.076995849609,18.923309326172
KP0297_AC_WP20,-0.011220263317,-78.353652954102,18.979200363159
KP0297_AC_WP20_left,0.163436606526,-78.373908996582,18.881391525269
KP0297_AC_WP20_right,-0.170507326722,-78.290077209473,18.734680175781
KP0298_AC_WP20,-0.687491655350,-78.742088317871,17.669273376465
KP0298_AC_WP20_left,-1.052175283432,-78.790290832520,17.598711013794
KP0298_AC_WP20_right,-0.468821287155,-78.809852600098,17.578451156616
KP0299_AC_WP20,0.460353285074,-78.887405395508,19.085390090942
KP0299_AC_WP20_left,0.602174699306,-79.005470275879,19.120323181152
KP0299_AC_WP20_right,0.273819744587,-78.745582580566,19.092376708984
KP0300_AC_WP20,0.256354063749,-79.259773254395,18.819911956787
KP0300_AC_WP20_left,0.222121328115,-79.178031921387,19.027404785156
KP0300_AC_WP20_right,0.343682497740,-79.236717224121,18.618009567261
KP0301_AC_WP20,-1.132517457008,-79.305877685547,18.145038604736
KP0301_AC_WP20_left,-1.252681374550,-79.433029174805,17.781751632690
KP0301_AC_WP20_right,-1.036805391312,-79.165458679199,17.917984008789
KP0302_AC_WP20,-0.351451843977,-80.440452575684,17.701410293579
KP0302_AC_WP20_left,-0.428300887346,-80.435562133789,17.720972061157
KP0302_AC_WP20_right,-0.155836150050,-80.506820678711,17.811094284058
KP0303_AC_WP20,-1.186311721802,-80.266494750977,18.446846008301
KP0303_AC_WP20_left,-0.939696192741,-80.302818298340,18.251928329468
KP0303_AC_WP20_right,-1.507680416107,-80.539657592773,18.188352584839
KP0304_AC_WP20,-0.860751330853,-80.478874206543,18.738872528076
KP0304_AC_WP20_left,-1.388913750648,-81.110435485840,18.780790328979
KP0304_AC_WP20_right,-0.449958324432,-80.340545654297,18.451736450195
KP0305_AC_WP20,-9.230308532715,-88.648628234863,27.447263717651
KP0305_AC_WP20_left,-9.533513069153,-88.923881530762,27.058128356934
KP0305_AC_WP20_right,-8.591763496399,-88.670982360840,27.032278060913
KP0306_LM_WP20,-0.055932424963,-92.459640502930,23.119266510010
KP0306_LM_WP20_left,-0.368917554617,-92.560241699219,23.409196853638
KP0306_LM_WP20_right,0.530216038227,-92.544174194336,22.985828399658
KP0307_LM_WP20_X,3.587409973145,-88.775779724121,21.966531753540
KP0308_LM_WP20_X,3.131904840469,-87.548286437988,21.186862945557
KP0308_LM_WP20_X_left,2.830097675323,-87.368743896484,21.092548370361
KP0308_LM_WP20_X_right,3.316342592239,-87.593002319336,21.375492095947
KP0309_AC_WP20,2.768618583679,-84.016723632812,21.170793533325
KP0309_AC_WP20_left,2.919522047043,-83.718414306641,21.230876922607
KP0309_AC_WP20_right,2.962836980820,-84.363243103027,20.762096405029
KP0310_AC_WP20,3.031302452087,-82.690032958984,22.023818969727
KP0310_AC_WP20_left,3.388999700546,-83.648551940918,21.458627700806
KP0310_AC_WP20_right,3.106055736542,-82.132530212402,21.706642150879
KP0311_AC_WP20,3.189192295074,-81.711952209473,21.392957687378
KP0311_AC_WP20_left,3.302370071411,-81.526817321777,21.226684570312
KP0311_AC_WP20_right,3.210849761963,-81.892196655273,21.330081939697
KP0312_AC_WP20,3.641204357147,-82.251296997070,21.613723754883
KP0312_AC_WP20_left,3.550382852554,-82.355392456055,21.620710372925
KP0312_AC_WP20_right,3.821450233459,-82.276443481445,21.416011810303
KP0313_AC_WP20,4.279051303864,-82.245002746582,21.702449798584
KP0313_AC_WP20_left,4.105791568756,-82.591522216797,21.293054580688
KP0313_AC_WP20_right,4.522872447968,-82.233825683594,21.637477874756
KP0314_AC_WP20_X,1.267966747284,-79.106071472168,18.084957122803
KP0315_AC_WP20,2.397647380829,-75.935005187988,16.590591430664
KP0315_AC_WP20_left,2.267702579498,-76.171836853027,16.626920700073
KP0315_AC_WP20_right,2.521304368973,-75.778511047363,16.410346984863
KP0316_AC_WP20,2.100730657578,-75.935005187988,16.228702545166
KP0316_AC_WP20_left,2.076977252960,-76.057258605957,16.140676498413
KP0316_AC_WP20_right,2.109114170074,-75.884002685547,16.118320465088
KP0317_AC_WP20,1.853416562080,-76.354179382324,16.011430740356
KP0317_AC_WP20_left,1.942840814590,-76.331123352051,16.030992507935
KP0317_AC_WP20_right,1.847128868103,-76.513465881348,15.801142692566
KP0318_LM_WP20,0.962666451931,-74.523078918457,14.345203399658
KP0318_LM_WP20_left,1.207186102867,-74.660003662109,14.223642349243
KP0318_LM_WP20_right,0.869050383568,-74.473472595215,14.415764808655
KP0319_LM_WP20,2.916028976440,-70.629623413086,13.063920974731
KP0319_LM_WP20_left,2.849659442902,-71.032035827637,13.238577842712
KP0319_LM_WP20_right,3.022918939590,-70.227218627930,12.920002937317
KP0320_LM_WP20,2.923713922501,-69.961738586426,12.780278205872
KP0320_LM_WP20_left,2.772111654282,-69.139450073242,12.978688240051
KP0320_LM_WP20_right,3.627231836319,-68.354194641113,14.030820846558
KP0321_LM_WP20,2.656838178635,-68.342315673828,14.300491333008
KP0321_LM_WP20_left,2.651249170303,-68.223548889160,14.202683448792
KP0321_LM_WP20_right,2.761632204056,-68.642028808594,14.500997543335
KP0322_LM_WP20,-1.447598457336,-65.945327758789,12.041828155518
KP0322_LM_WP20_left,-1.275037407875,-67.972045898438,11.501789093018
KP0322_LM_WP20_right,-1.469255805016,-64.877128601074,12.442142486572
KP0323_AC_WP20,-7.653506278992,-41.549953460693,11.325735092163
KP0323_AC_WP20_left,-7.860998630524,-41.536682128906,11.249585151672
KP0323_AC_WP20_right,-7.717081546783,-41.577899932861,11.188105583191
KP0324_AC_WP20,-8.032162666321,-41.292160034180,11.391406059265
