,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0086_LM_SB10,KP0086_LM_SB10,SB10,SB,10-12,3.01782881447404,0.539379644707845,0.42168522551812,-2.18973668469139
KP0096_AC_SB10,KP0096_AC_SB10,SB10,SB,10-12,-7.18588969076218,-0.149380253955652,0.21657006009073,-0.969492196040837
KP0108_AC_SB10,KP0108_AC_SB10,SB10,SB,10-12,3.31120190575194,0.291081102495054,-0.763636385965105,-1.20676313123336
KP0186_AC_SQ12,KP0186_AC_SQ12,SQ12,SQ,10-12,4.17928139238857,0.1987891379076,-0.573885059105143,-0.871055090403965
KP0192_AC_SQ12,KP0192_AC_SQ12,SQ12,SQ,10-12,4.26084444256424,0.467058726779544,0.559548755463071,0.196814201229322
KP0203_AC_SQ12,KP0203_AC_SQ12,SQ12,SQ,10-12,3.77037372064793,0.28489002828242,1.2213134261945,0.462078755499062
KP0207_LM_SQ12,KP0207_LM_SQ12,SQ12,SQ,10-12,3.08680615673406,0.237051650262372,0.511566872310064,-1.74414063653486
KP0249_LM_SQ20,KP0249_LM_SQ20,SQ20,SQ,20,3.35533327675905,0.491901636733491,0.255994118738317,0.322395259288507
KP0252_LM_SQ20,KP0252_LM_SQ20,SQ20,SQ,20,3.31929594776393,0.234914205991345,-0.405561855655433,-1.27223093373025
KP0253_LM_SQ20,KP0253_LM_SQ20,SQ20,SQ,20,-7.20865156567002,0.104737216865932,1.15899536230095,0.29949174152008
KP0254_LM_SQ20,KP0254_LM_SQ20,SQ20,SQ,20,-7.41147496232211,0.078998853516632,1.10615356162036,0.283914136810507
KP0282_LM_SQ20,KP0282_LM_SQ20,SQ20,SQ,20,3.40687002385825,0.401753934824382,-0.221907015855039,-0.964113252142456
KP0285_LM_SQ20,KP0285_LM_SQ20,SQ20,SQ,20,-7.06315080005573,0.297951495059424,-0.104708636748985,-1.02135475983691
KP0290_LM_WP20,KP0290_LM_WP20,WP20,WP,20,4.57095416407918,0.178160056716992,0.120071426590202,-1.54392061939364
KP0293_LM_WP20,KP0293_LM_WP20,WP20,WP,20,3.51457203512085,-0.0381147402176038,0.808883428350319,-1.95121349489965
KP0308_LM_WP20,KP0308_LM_WP20,WP20,WP,20,3.86895410400107,0.338210649435325,0.896322393993437,0.603130065720908
KP0318_LM_WP20,KP0318_LM_WP20,WP20,WP,20,3.5160122391986,-0.187739669743236,0.840806782466314,-1.84786303442725
KP0319_LM_WP20,KP0319_LM_WP20,WP20,WP,20,3.37091323242035,0.134894079467007,1.39671140549123,-2.24710054361151
KP0322_LM_WP20,KP0322_LM_WP20,WP20,WP,20,-7.22296864437918,0.167901470320837,-0.242062409465258,-0.219393032550812
KP0328_LM_WP20,KP0328_LM_WP20,WP20,WP,20,-6.45455741952779,0.145380956078029,-0.279208144236154,0.3775818819007
KP0330_LM_WP20,KP0330_LM_WP20,WP20,WP,20,-7.30669311735181,0.0992832860475402,-0.456406521547954,-1.90562982264443
KP0341_LM_WP20,KP0341_LM_WP20,WP20,WP,20,4.18292704854444,0.335043289869672,-10.0675250873361,3.63522253077495
KP0342_LM_WP20,KP0342_LM_WP20,WP20,WP,20,4.20170696000296,0.346766147285936,-10.149840128618,3.73778415276929
KP0343_LM_WP20,KP0343_LM_WP20,WP20,WP,20,4.23373869703941,0.335937519642763,-10.2089375981146,3.73212020651026
KP0345_LM_WP20,KP0345_LM_WP20,WP20,WP,20,4.03717810877361,0.344953488699463,-9.79127784090706,3.38748186463426
KP0348_LM_WP20,KP0348_LM_WP20,WP20,WP,20,2.98463242157868,0.104463960297585,0.523698571403486,-1.07061380879157
KP0350_LM_WP20,KP0350_LM_WP20,WP20,WP,20,3.87416116063571,0.495785930709323,0.334516499696861,-0.221483670920016
KP0375_LM_WP20,KP0375_LM_WP20,WP20,WP,20,3.20409651175278,0.276689241932381,-0.119266233736581,-1.02992777189015
KP0377_LM_WP20,KP0377_LM_WP20,WP20,WP,20,-7.12821881609659,0.527598996087547,0.909223651540799,0.655039703363605
KP0380_LM_WP20,KP0380_LM_WP20,WP20,WP,20,3.67159786935733,0.356566011031535,1.12250848978638,-1.19422404580641
KP0400_LM_WP20,KP0400_LM_WP20,WP20,WP,20,-6.75209707928175,0.173085166495355,-0.697836839923834,0.739974062783837
KP0459_LM_WP20,KP0459_LM_WP20,WP20,WP,20,2.71902976644761,0.416149691443147,0.0562087602374512,1.3917658082243
KP0473_LM_WP20,KP0473_LM_WP20,WP20,WP,20,-7.06063884743645,0.207711128117461,0.00453788806672633,1.19001220832642
KP0482_LM_WP20,KP0482_LM_WP20,WP20,WP,20,3.49744411917468,0.481772385715777,0.580423500723677,-1.00264870022826
KP0529_LM_WP20,KP0529_LM_WP20,WP20,WP,20,1.42825793357737,-26.9760008789135,0.336384696707863,0.855269031265864
KP0547_LM_WP20,KP0547_LM_WP20,WP20,WP,20,-7.48563019260667,0.18941289956093,0.0716749790205306,0.391099903485434
KP0548_LM_WP20,KP0548_LM_WP20,WP20,WP,20,-7.35380956990366,0.314695685171677,-0.0512453891627071,0.308880896799648
KP0551_LM_WP20,KP0551_LM_WP20,WP20,WP,20,3.77541873443845,0.2187807573946,-0.538803545716427,-1.77552372565825
KP0557_AC_WP20,KP0557_AC_WP20,WP20,WP,20,3.1912272098874,0.493219528618087,0.0711459292054578,-2.3650325682595
KP0558_LM_WP20,KP0558_LM_WP20,WP20,WP,20,3.50957423130785,0.380255201036734,0.736904682400788,0.251329691832241
KP0570_LM_WP20,KP0570_LM_WP20,WP20,WP,20,3.52154417818327,0.532927058164154,-0.0741593095766385,0.0707816257782389
KP0585_LM_WP20,KP0585_LM_WP20,WP20,WP,20,2.79782025817643,0.518337461458941,1.25509510144258,0.20595661938456
KP0588_LM_WP20,KP0588_LM_WP20,WP20,WP,20,-7.18451937784935,0.466461654045933,-0.13663095776266,1.58907671611841
KP0599_LM_SB20,KP0599_LM_SB20,SB20,SB,20,3.94619394813216,0.0740217285513602,0.73787576948949,-2.02720415858844
KP0605_AC_SB20,KP0605_AC_SB20,SB20,SB,20,2.52415766547095,0.292132421306681,-0.473189430691035,-0.13588776554366
KP0609_AC_SB20,KP0609_AC_SB20,SB20,SB,20,3.49292980227633,0.481374283249592,0.169420878641045,0.0922694013971617
KP0613_LM_SB20,KP0613_LM_SB20,SB20,SB,20,2.95500928249858,0.499206393735865,0.166690899078438,-0.277372412107455
KP0614_LM_SB20,KP0614_LM_SB20,SB20,SB,20,3.69387999477347,0.19500904158036,0.485272651944599,-1.41875010623509
KP0616_LM_SB20,KP0616_LM_SB20,SB20,SB,20,3.28625905741862,0.378355181816581,2.11495284468878,-1.47195139394045
