,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0086_LM_SB10,KP0086_LM_SB10,SB10,SB,10-12,3.51179289461065,0.458959811361009,0.304121089458233,-1.16002600282363
KP0096_AC_SB10,KP0096_AC_SB10,SB10,SB,10-12,-8.70852095220758,-0.00768029502512254,0.217090381068885,-0.928041924201395
KP0108_AC_SB10,KP0108_AC_SB10,SB10,SB,10-12,3.30316903591003,0.293489649002818,-0.85773887678989,-1.69435084518696
KP0186_AC_SQ12,KP0186_AC_SQ12,SQ12,SQ,10-12,5.26740173518515,0.412619461028864,-0.144795396178367,-1.17897862423159
KP0192_AC_SQ12,KP0192_AC_SQ12,SQ12,SQ,10-12,5.01114482520659,0.535653382411613,0.221171113064484,0.534517346060241
KP0203_AC_SQ12,KP0203_AC_SQ12,SQ12,SQ,10-12,4.74987197165155,0.461601014283157,1.53480371372544,0.699751770842525
KP0207_LM_SQ12,KP0207_LM_SQ12,SQ12,SQ,10-12,3.65708149411054,0.042191352246367,0.48585305055056,-0.691353166425413
KP0249_LM_SQ20,KP0249_LM_SQ20,SQ20,SQ,20,4.01382165411741,0.688309050221786,0.361349013475646,-0.463371980961334
KP0252_LM_SQ20,KP0252_LM_SQ20,SQ20,SQ,20,4.22347766694892,0.189130903960424,0.153887427179533,-1.5732195618714
KP0253_LM_SQ20,KP0253_LM_SQ20,SQ20,SQ,20,-8.96430272397656,0.218668875867308,2.08106651817032,-1.02116604580611
KP0254_LM_SQ20,KP0254_LM_SQ20,SQ20,SQ,20,-9.24505845048026,0.241046418854841,1.88836075349811,-1.08577742530606
KP0282_LM_SQ20,KP0282_LM_SQ20,SQ20,SQ,20,4.07343072140464,0.368317741935589,-0.287779637520697,-1.47338310016428
KP0285_LM_SQ20,KP0285_LM_SQ20,SQ20,SQ,20,-8.05294796494196,0.240386810247794,-0.142762515117756,-0.982170470679174
KP0290_LM_WP20,KP0290_LM_WP20,WP20,WP,20,5.32466147159253,0.297381527435425,-0.528500390546041,-0.394263722268276
KP0293_LM_WP20,KP0293_LM_WP20,WP20,WP,20,4.24048794089662,0.335924904467578,0.481921102332929,0.0684161839159253
KP0308_LM_WP20,KP0308_LM_WP20,WP20,WP,20,4.56555348450394,0.365270718296608,0.401690367719117,0.931790764390124
KP0318_LM_WP20,KP0318_LM_WP20,WP20,WP,20,4.33121808325527,0.0999553512399789,0.553168456191365,0.078989642688704
KP0319_LM_WP20,KP0319_LM_WP20,WP20,WP,20,3.71221993968958,0.179270205649719,1.62536476538449,-1.8471135169636
KP0322_LM_WP20,KP0322_LM_WP20,WP20,WP,20,-8.54176781875005,0.196500931802296,-0.759988455282777,0.693162887081005
KP0328_LM_WP20,KP0328_LM_WP20,WP20,WP,20,-8.03712777024504,0.268370971580216,0.283311565350302,0.242570979996909
KP0330_LM_WP20,KP0330_LM_WP20,WP20,WP,20,-8.38130975964819,0.127871991414992,0.828418225304127,-2.00784196992014
KP0341_LM_WP20,KP0341_LM_WP20,WP20,WP,20,4.60165827672467,0.545505680961413,-12.8683934210124,2.12488113821737
KP0342_LM_WP20,KP0342_LM_WP20,WP20,WP,20,4.68852356233655,0.560642430892664,-12.9512490654887,2.26698189518746
KP0343_LM_WP20,KP0343_LM_WP20,WP20,WP,20,4.82966347902509,0.545922752955053,-12.8795130839843,2.43893626294417
KP0345_LM_WP20,KP0345_LM_WP20,WP20,WP,20,4.48946949720792,0.529434529556144,-12.4294549330774,2.121619624571
