9.66353											
13670.2	13678.5										
13670.1	13678.4	0.694317									
31517	31525.3	17846.8	17846.9								
31520.9	31529.2	17850.7	17850.8	3.9002							
31504.1	31512.3	17833.9	17833.9	12.9758	16.8477						
31504.2	31512.4	17834	17834	12.8643	16.7307	0.201133					
31521	31529.3	17850.8	17850.9	28.7114	28.0975	32.5317	32.3315				
31521	31529.3	17850.8	17850.9	28.763	28.1469	32.5841	32.384	0.0531793			
31521.2	31529.5	17851	17851.1	28.6446	28.0071	32.5414	32.3411	0.19087	0.204071		
31521.7	31530	17851.5	17851.6	28.8099	28.0985	32.9049	32.7044	0.723161	0.705832	0.561362	
31520.8	31529.1	17850.6	17850.7	28.0037	27.4121	31.8377	31.6374	0.716872	0.769874	0.7038	1.15139
