2.26836											
9.52297	9.52358										
9.52297	9.52357	-0.364827									
10.3583	10.3585	9.78958	9.78958								
10.3584	10.3587	9.7898	9.7898	1.36103							
10.3579	10.3581	9.78885	9.78886	2.56309	2.82422						
10.3579	10.3581	9.78886	9.78886	2.55446	2.81725	-1.60379					
10.3584	10.3587	9.7898	9.78981	3.35729	3.33568	3.48221	3.47604				
10.3584	10.3587	9.78981	9.78981	3.35909	3.33744	3.48383	3.47766	-2.93409			
10.3584	10.3587	9.78981	9.78982	3.35496	3.33246	3.48251	3.47634	-1.65616	-1.58929		
10.3584	10.3587	9.78985	9.78985	3.36072	3.33572	3.49362	3.48751	-0.324123	-0.348378	-0.577389	
10.3584	10.3587	9.78979	9.7898	3.33234	3.31099	3.46065	3.45434	-0.332859	-0.261529	-0.351262	0.140969
