,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0585_LM_WP20,KP0585_LM_WP20,WP20,WP,20,1.00431318763493,-1.87819656209986,0.380633434148836,0.0366334264443035
KP0588_LM_WP20,KP0588_LM_WP20,WP20,WP,20,-3.25132753638507,0.927103864154245,-0.246548143692439,0.378128674249806
KP0599_LM_SB20,KP0599_LM_SB20,SB20,SB,20,1.92197581826626,1.66207763460204,1.0824734906325,1.0334577895658
KP0605_AC_SB20,KP0605_AC_SB20,SB20,SB,20,1.28290406616636,0.818417430693801,-0.491584802755815,-0.507488852710407
KP0609_AC_SB20,KP0609_AC_SB20,SB20,SB,20,1.57628348100586,0.486531432364335,-0.300794804753946,0.549454758989137
KP0613_LM_SB20,KP0613_LM_SB20,SB20,SB,20,0.989420581640988,0.406379644568217,-0.825787279692755,-0.598568881273804
KP0614_LM_SB20,KP0614_LM_SB20,SB20,SB,20,1.47221384009795,0.742744041266247,0.941386994231241,-1.3185335431863
KP0616_LM_SB20,KP0616_LM_SB20,SB20,SB,20,1.70776966746306,1.04002490462265,-0.300706491986163,1.56804964376918
KP0617_LM_SB20,KP0617_LM_SB20,SB20,SB,20,1.81485829309272,-0.0576413905860581,-0.141864404028112,-0.193208793949545
KP0618_LM_SB20,KP0618_LM_SB20,SB20,SB,20,-3.62373596237443,0.490207972472742,-0.438076741778776,-0.426773046537925
KP0620_LM_SB20,KP0620_LM_SB20,SB20,SB,20,1.30916877204832,-1.27796064593207,0.321000349121648,0.163082357597193
KP0629_LM_SB20,KP0629_LM_SB20,SB20,SB,20,2.51993504701653,-1.33782683357915,1.33449531203147,0.0818186378080466
KP0631_LM_SB20,KP0631_LM_SB20,SB20,SB,20,1.22018851460149,-2.01200224058415,0.895370870741873,0.822919161844426
KP0634_LM_SB20,KP0634_LM_SB20,SB20,SB,20,2.60579030498261,-0.393390257973493,-1.053409041192,0.538757824536651
KP0650_LM_SB20,KP0650_LM_SB20,SB20,SB,20,1.54503691012371,0.975649385822396,-0.609900235570376,0.488703695427682
KP0657_LM_SB20,KP0657_LM_SB20,SB20,SB,20,2.33357258560654,-0.820311797711373,-1.00811410783834,1.19965974686649
KP0664_LM_SB20,KP0664_LM_SB20,SB20,SB,20,-3.57427845408741,0.284926720038309,0.451320477233212,0.1006197591968
KP0666_LM_SB20,KP0666_LM_SB20,SB20,SB,20,-3.22458805171428,-0.134013499900898,0.243303908741878,0.272580962389858
KP0670_LM_SB20,KP0670_LM_SB20,SB20,SB,20,-0.852828369241997,1.16082625630489,-0.499723625506568,-0.698038472826726
KP0671_AC_SB20,KP0671_AC_SB20,SB20,SB,20,1.96755973285664,-2.13384598275232,0.735614666395327,0.466722537483605
KP0676_LM_SB20,KP0676_LM_SB20,SB20,SB,20,-3.66746741135162,0.268978703545534,-0.214268191061129,-0.0129462892387698
KP0677_LM_SB20,KP0677_LM_SB20,SB20,SB,20,1.47535799145392,0.308127386927428,1.38236867049117,0.75825479975053
KP0680_LM_SB20,KP0680_LM_SB20,SB20,SB,20,1.8648542401746,-1.18640808774492,-1.19871870682844,1.09030156841259
KP0682_LM_SB20,KP0682_LM_SB20,SB20,SB,20,1.58006961431457,0.876262401489099,-0.551544049703234,0.948880727933613
KP0694_LM_SB20,KP0694_LM_SB20,SB20,SB,20,1.60435069988736,0.437802593225297,-1.13412569227079,-0.808805760134686
KP0706_LM_SB20,KP0706_LM_SB20,SB20,SB,20,1.59613252753426,-1.02141935411775,0.326333534271428,-0.343530548020289
KP0707_LM_SB20,KP0707_LM_SB20,SB20,SB,20,1.60482569623975,1.31382329582997,0.739681064621265,-0.678821709973831
KP0716_LM_SB20,KP0716_LM_SB20,SB20,SB,20,-3.8002842096492,-0.63635051599848,0.900689448923591,-0.445215126301343
KP0718_LM_SB20,KP0718_LM_SB20,SB20,SB,20,2.12797672359035,0.326466082391878,-0.555120614399861,-1.4804931958193
KP0723_NA_NANA,KP0723_NA_NANA,SB20,SB,20,1.27353912977649,0.135165705692724,0.560895663698785,1.13417321844097
KP0731_LM_SB20,KP0731_LM_SB20,SB20,SB,20,-3.58949032958553,-1.35614939462889,1.75402075910801,0.337761528945148
KP0732_LM_SB20,KP0732_LM_SB20,SB20,SB,20,2.14962318381638,0.714488584884536,0.248690698088552,0.164627100707324
KP0765_AC_WP10,KP0765_AC_WP10,WP10,WP,10-12,1.79163742673225,-1.22798508445648,-0.854731900194907,-0.621035775688956
KP0795_LM_WP10,KP0795_LM_WP10,WP10,WP,10-12,1.84433310393626,-0.222137770880389,-0.481338267345819,0.0742809458847473
KP0851_AC_WP10,KP0851_AC_WP10,WP10,WP,10-12,-3.26364668205111,0.489364641101128,-1.40986910105481,-1.31227150908458
KP0870_LM_WP10,KP0870_LM_WP10,WP10,WP,10-12,-3.23938138366215,-0.775992038717315,-1.28538701592553,1.27980822877032
KP0893_LM_WP10,KP0893_LM_WP10,WP10,WP,10-12,1.92145219974955,-0.146131257457663,-0.161334888405671,-0.13280101657406
KP1043_LM_CA10,KP1043_LM_CA10,CA10,CA,10-12,-3.38723490941956,-0.213587073520709,1.30702644984213,-0.713328852845598
KP1061_LM_CA20,KP1061_LM_CA20,CA20,CA,20,1.97816331580146,-0.398938252920034,-1.72769765722379,-2.08976667913218
KP1064_LM_CA20,KP1064_LM_CA20,CA20,CA,20,-4.26875198170986,0.0729392678236769,1.14743604629239,1.14894547062669
KP1065_LM_CA20,KP1065_LM_CA20,CA20,CA,20,-3.85874513467608,-0.100502058322098,-0.264709106802156,-0.829008462804391
KP1093_LM_CA20,KP1093_LM_CA20,CA20,CA,20,-3.41358679563379,-1.02543368665729,-0.898841909260577,1.39552624723251
KP1094_LM_CA20,KP1094_LM_CA20,CA20,CA,20,-3.61928451732731,-0.0914695292076389,-0.652357319691234,0.558509330174213
KP1095_HU_CA20,KP1095_HU_CA20,CA20,CA,20,1.77247374191437,0.920378594637986,1.58412001001564,-0.324594666603862
KP1101_LM_CA20,KP1101_LM_CA20,CA20,CA,20,-3.65548510661784,-0.296602077142464,-0.0686125949081209,-0.560172911045392
KP1103_LM_CA20,KP1103_LM_CA20,CA20,CA,20,1.79766265754105,1.41251592825586,1.76033238256667,-0.453283507648667
KP1118_LM_CA20,KP1118_LM_CA20,CA20,CA,20,1.87092509364561,-1.16447454645847,-0.443241826991129,1.15367621541927
KP1119_LM_CA20,KP1119_LM_CA20,CA20,CA,20,2.12820576021955,0.14799505751743,1.02618838717583,-0.436514061988135
KP1123_LM_CA20,KP1123_LM_CA20,CA20,CA,20,-3.8064189087277,0.831832052734337,1.27863211530823,-0.665896818649095
KP1124_AC_CA20,KP1124_AC_CA20,CA20,CA,20,1.50374520270552,0.890177815345629,-0.456876381728653,-1.04474731555063
KP1126_LM_CA20,KP1126_LM_CA20,CA20,CA,20,-3.52206879987636,1.04501127374326,-0.617573493290221,0.330482873114564
KP1133_LM_CA20,KP1133_LM_CA20,CA20,CA,20,1.81643114966954,-0.880282357328985,-1.78576609727455,-0.628614387184816
KP1144_LM_CA20,KP1144_LM_CA20,CA20,CA,20,1.36065246001,1.25816399058681,0.719418117290698,-0.231347295073908
KP1160_UN_CA20,KP1160_UN_CA20,CA20,CA,20,1.57924375740117,1.08702441083853,-0.432468346605831,0.898897111577874
KP1164_LM_CA20,KP1164_LM_CA20,CA20,CA,20,1.10862620421576,0.646399923531443,-0.925198163707678,-2.78084400879076
KP1166_LM_CA20,KP1166_LM_CA20,CA20,CA,20,1.88637792170782,0.25802802737619,0.998946641593751,-0.596137532494628
KP1167_LM_CA20,KP1167_LM_CA20,CA20,CA,20,-3.60106359163307,-0.397225080886854,-0.474589572536749,0.1456334921403
KX0330_LM_WP20,KX0330_LM_WP20,WP20,WP,20,-3.06854242433065,0.581334818633255,0.279036286931306,-0.562475344606137
KY0578_AC_WP20,KY0578_AC_WP20,WP20,WP,20,1.92196194262773,0.708885297452373,-0.385768318585489,-0.705705897992991
NR4671_L1_CS50,NR4671_L1_CS50,AL1-50,SQ,50,-3.37162086270809,-0.609459945027732,-0.610759764885546,0.0284075987390775
NR5050_L2_CS15,NR5050_L2_CS15,AL2-15,SQ,15,1.25487690953685,-0.042252697616463,-0.840937916207431,-0.116816110556291
NR5053_L2_CS15,NR5053_L2_CS15,AL2-15,SQ,15,1.96055138398734,0.228945531185047,-1.21249727699023,-0.385465094430417
NR5242_L1_CK50,NR5242_L1_CK50,AL1-50,WP,50,-3.92280105031021,-0.160758802392603,-0.00104537898144375,-0.479062144651135
NR5533_L2_CR15,NR5533_L2_CR15,AL2-15,CR,15,1.9603419965106,0.183781892749118,-0.815278835182897,0.784970864048101
NR5534_L1_CR15,NR5534_L1_CR15,AL1-15,CR,15,-3.28257476361688,1.00890248009303,-0.532944217141327,1.21877560712449
