,x,y,z,p
KP0314_AC_WP20_X,0.12091464171888823,-15.273951131840452,0.1814919961266119,1.0
KP0315_AC_WP20,0.34330452818281026,-14.62717775344477,0.12851595476976582,1.0
KP0316_AC_WP20,0.2928759517853877,-14.604339658379686,0.061159186215978906,1.0
KP0317_AC_WP20,0.25070030521045,-14.664194254040295,-0.00587471497329356,1.0
KP0318_LM_WP20,0.1029490295611173,-14.238066108084023,-0.19754517046052322,1.0
KP0319_LM_WP20,0.47397582773524694,-13.47913318422868,-0.15809982234225115,1.0
KP0320_LM_WP20,0.4776329105775833,-13.344306470098443,-0.1668144724238816,1.0
KP0321_LM_WP20,0.4045801418748131,-13.152083653398234,0.19558613884514597,1.0
KP0322_LM_WP20,-0.3337210193609653,-12.583000896964105,-0.10734297699070466,1.0
KP0323_AC_WP20,-1.5313716072397188,-8.234995767529389,1.1810712016938927,1.0
KP0324_AC_WP20,-1.6031493201017537,-8.192843850289027,1.2034371667437944,1.0
KP0325_AC_WP20,-1.9674407158117537,-8.365590694718902,1.0750073192154974,1.0
KP0326_AC_WP20,-2.2453574498536644,-8.429893444013183,1.1241176359866754,1.0
KP0327_AC_WP20,-1.7104058892870715,-8.352514257905964,1.0266138055974188,1.0
KP0328_LM_WP20,-2.246173698729264,-8.589371178353028,0.7473387078853772,1.0
KP0329_AC_WP20,-2.280818309002694,-8.749678860055797,0.7026939746072348,1.0
KP0330_LM_WP20,-1.896136339102995,-8.958607227967397,0.6213396578074613,1.0
KP0331_AC_WP20,-1.4313958441591617,-8.958974348347414,0.4573024279745622,1.0
KP0332_AC_WP20,-1.4572616121420363,-9.092807482058818,0.5481686044493367,1.0
KP0333_AC_WP20,-1.4321633569060708,-9.15009445201026,0.60629688171948,1.0
KP0334_AC_WP20,-1.3345394077984172,-9.138915549867207,0.5389970464706579,1.0
KP0335_AC_WP20,-1.8408500743087484,-9.322906424392647,0.8564615515666785,1.0
KP0336_AC_WP20,-1.907481694512572,-9.345964559347983,0.8391521089535268,1.0
KP0337_AC_WP20,-1.8845609387620328,-9.45326692273548,0.8196708926736428,1.0
KP0338_AC_WP20,-1.6652904168519493,-9.576156810963644,0.8306641120611331,1.0
KP0339_AC_WP20,-1.5723839410004816,-9.567795601635721,0.5537914096825454,1.0
KP0340_AC_WP20,-1.4408852573315227,-9.570608934382378,0.5551523552650688,1.0
KP0341_LM_WP20,-1.439524391957075,-9.47775571568914,0.05308420331936702,1.0
KP0342_LM_WP20,-1.3109859688290668,-9.511419207153835,0.04123325502250285,1.0
KP0343_LM_WP20,-1.295130440374277,-9.610129086859061,0.17359967299995252,1.0
KP0344_LM_WP20,-0.891898494805674,-9.67489018570433,0.11816655060074487,1.0
KP0345_LM_WP20,-1.3763230652832488,-10.011447030263648,0.13039171102321634,1.0
KP0346_AC_WP20,-1.136022208920902,-10.002945869895573,0.20959283544360763,1.0
KP0347_AC_WP20,-0.6354809927324869,-10.022982577136078,0.021039723845800145,1.0
KP0348_LM_WP20,-0.7977522097658615,-10.203218342939257,-0.031932987174864085,1.0
KP0349_LM_WP20,-0.8741464938717541,-10.427085993938743,0.022045760614837755,1.0
KP0350_LM_WP20,-0.2836520920420451,-10.82186748323537,-0.06980083293103144,1.0
KP0351_AC_WP20,-0.7909826228599806,-11.03365261428351,0.4353337710903315,1.0
KP0352_AC_WP20,-0.5405818513014206,-11.052162394506665,0.45914470981172617,1.0
KP0353_AC_WP20,-0.7778934548017878,-11.19730522260561,0.481099819462528,1.0
KP0354_AC_WP20,-0.835290529901084,-11.126633978321493,0.3410887125795929,1.0
KP0355_AC_WP20,-1.7211143213338818,-11.04235293381244,0.39858543184028117,1.0
KP0356_AC_WP20,-1.2426142494823196,-11.513971222179093,0.8264664550669335,1.0
KP0357_AC_WP20,-1.5962752081360525,-11.709300394392772,0.7062761785541427,1.0
KP0358_AC_WP20,-1.0247133421933252,-11.71989923066574,0.8261659310476362,1.0
KP0359_AC_WP20,-1.4431883333475433,-11.838285311188956,0.8335984101304169,1.0
KP0360_AC_WP20,-1.5678939756543242,-11.883702817800174,0.7553678090469749,1.0
KP0361_AC_WP20,-1.5766575511440608,-11.942325195471788,0.7346440814083668,1.0
KP0362_AC_WP20,-1.4949066674470284,-12.050098609357711,0.7633262799355761,1.0
KP0363_AC_WP20,-1.5624765490299994,-12.081649991572691,0.6133665985562389,1.0
KP0364_AC_WP20,-1.18879913601932,-12.303952196682364,1.1437656699788918,1.0
KP0365_AC_WP20,-1.235196325794984,-12.071160036827994,0.991721421053327,1.0
KP0366_AC_WP20,-1.217762841364696,-12.258731307021693,0.9346624802746971,1.0
KP0367_AC_WP20,-1.0345519758257233,-12.174668658367962,1.1686627846373914,1.0
KP0368_AC_WP20,-0.8943302931236387,-11.842827288580727,0.9416135553907303,1.0
KP0369_AC_WP20,-0.8316086407380961,-12.101565722549804,0.885171871883642,1.0
KP0370_AC_WP20,-0.9834783044426898,-12.51572429061338,0.5780948571254443,1.0
KP0371_AC_WP20,-1.3865826067633422,-12.444985595363713,0.6642296548616833,1.0
KP0372_AC_WP20,-1.5760245095177334,-12.361233185993662,0.730633815215718,1.0
KP0373_AC_WP20,-0.9409858886321009,-12.236842855108518,0.8537881213298679,1.0
KP0374_AC_WP20,0.3363222191791548,-10.641426743849513,0.2193919249480212,1.0
KP0375_LM_WP20,0.01137788253370319,-9.807030373893541,0.12152241753242506,1.0
KP0376_LM_WP20,0.0018564751409367883,-9.548340754146944,0.052301958351693205,1.0
KP0377_LM_WP20,0.25900138263608924,-9.681622214642646,0.42783428289234393,1.0
KP0378_AC_WP20,0.07758943763938765,-9.28696310185474,0.386538281193471,1.0
KP0379_AC_WP20,0.2776971803614943,-9.276177342488257,0.24024274668049947,1.0
KP0380_LM_WP20,0.2545100484551124,-9.03540013548027,0.09341062318762015,1.0
KP0381_AC_WP20,0.097324329061206,-8.953892246432043,0.2627215189613614,1.0
KP0382_AC_WP20,0.10405525779013056,-8.826230535611147,0.4407617096317494,1.0
KP0383_AC_WP20,0.23070988166874057,-8.789786220559032,0.1228817312758165,1.0
KP0384_AC_WP20,-1.2862187759290844,-8.27506279666404,0.610524838858993,1.0
KP0385_AC_WP20,-1.3742276946507597,-2.938231691519625,0.8601653178224345,1.0
KP0386_AC_WP20,-1.4096000329120202,-2.929118370644973,0.8971915491418915,1.0
KP0387_AC_WP20,-1.4666975388966934,-2.9437778854516474,0.9182107685425529,1.0
KP0388_AC_WP20,-1.4716480192405827,-3.092106947681884,0.865180853920126,1.0
KP0389_AC_WP20,-1.6029485691911491,-3.270385118769875,0.97300249398134,1.0
KP0390_AC_WP20,-1.5605510014644146,-3.308220816301631,0.9332342472710429,1.0
KP0391_LM_WP20,-0.6853539430668661,-3.4790628451784182,0.04657348811103431,1.0
KP0392_AC_WP20,-0.4286129987556584,-3.3479870184882525,0.07794340900148106,1.0
KP0393_AC_WP20,-0.4711122500824288,-3.4144018694432092,0.08666404967524247,1.0
KP0394_AC_WP20,-0.522285835128714,-3.3330493447524354,0.14913685913941097,1.0
KP0395_AC_WP20,-0.5397430401425632,-3.4254264035059254,0.14982358251056527,1.0
KP0396_AC_WP20,-0.5881634150740143,-3.4477340629865045,0.10373482742807145,1.0
KP0397_AC_WP20,-0.5457021463293188,-3.47705278480556,0.1126848579113946,1.0
KP0398_AC_WP20_X,-0.5474517639556962,-3.8224829449310427,-0.11372080133656652,1.0
KP0399_LM_WP20,-1.1354195948538606,-4.013578443596876,-0.39609738954900336,1.0
KP0400_LM_WP20,-1.3151637941091983,-4.347247167984749,-0.2379928506797603,1.0
KP0401_AC_WP20,-1.8168059158768466,-4.578911340459007,-0.07460380287693615,1.0
KP0402_AC_WP20,-1.7956729234280533,-4.605116148117783,-0.1457474016229415,1.0
KP0403_LM_WP20,-1.8028291291720278,-4.607382376043916,-0.2316387125916739,1.0
KP0404_AC_WP20,-1.4595779659450212,-4.852239849152641,-0.32725565110493754,1.0
KP0405_AC_WP20,-1.1580466254795052,-5.04657573996666,-0.11262559292335889,1.0
KP0450_AC_WP20,-0.946326082765797,-5.152750888138426,0.06959868667286519,1.0
KP0451_LM_WP20,-1.8678715168266953,-5.198132984737377,-0.1787200822210284,1.0
KP0452_AC_WP20_X,-1.9753470064703142,-5.327676477456358,-0.13237434559641467,1.0
KP0453_LM_WP20_X,-1.9424702420175863,-5.612596119081504,-0.30299572267406394,1.0
KP0454_AC_WP20,-1.7995560998595812,-6.045027206407024,-0.021446587686291596,1.0
KP0455_AC_WP20,-1.558127170270705,-6.553531949701612,0.4155243123010441,1.0
KP0456_AC_WP20,-1.4346940288920986,-6.75628393411941,0.060248292172895,1.0
KP0457_AC_WP20,-1.3626551697053986,-6.7822371580224035,-0.1928626496415754,1.0
KP0458_LM_WP20,-1.6352551061499965,-7.046790037652966,-0.21429802489010616,1.0
KP0459_LM_WP20,-1.59845042530614,-7.3633282769033785,-0.21258752302893244,1.0
KP0460_LM_WP20,-1.7670878428976997,-7.315052082406376,-0.1104620518208371,1.0
KP0461_AC_WP20,-1.6499942204630607,-7.7485423382263034,0.5302687630147797,1.0
KP0462_AC_WP20,-1.5763724552053944,-7.797048646722944,0.567724163759632,1.0
KP0463_AC_WP20,-1.807915819531182,-7.855980433838751,0.7632503326695279,1.0
KP0464_AC_WP20,-1.8035053340129337,-8.015906917714728,0.7568868440981696,1.0
KP0465_AC_WP20,-1.6487800227889005,-8.114535407820354,0.8382854252750137,1.0
KP0466_AC_WP20,-1.6320875367901768,-8.040292916686106,0.7342028176177741,1.0
KP0467_AC_WP20,-1.1172881601236018,-6.839753889268898,0.6722728176604866,1.0
KP0468_AC_WP20,-1.1330916367096646,-7.039934156501243,0.5070437294454482,1.0
KP0469_AC_WP20_X,-0.9508453224556679,-6.774285421552575,0.5094120503884525,1.0
KP0470_AC_WP20,-0.2785550379227714,-6.716683586305241,0.3292907923350674,1.0
KP0471_AC_WP20,-0.07380003321470766,-6.500196392351693,0.1073696146162877,1.0
KP0472_LM_WP20,-0.4810945659399721,-5.037741252180122,-0.08185896389508644,1.0
KP0473_LM_WP20,-0.4379885913808421,-4.963505108737409,0.1634087696869111,1.0
KP0474_AC_WP20,-0.47442075124414756,-4.991254092795228,0.22036159793462018,1.0
KP0475_AC_WP20,0.25988478421054534,-3.7343866575703033,0.11862248439699566,1.0
KP0476_AC_WP20,0.3593849983500061,-3.677935271085181,0.2528572848227957,1.0
KP0477_AC_WP20,0.3101760854348408,-3.5625748595366273,0.17273749334675595,1.0
KP0478_AC_WP20,0.379146327282937,-3.515532403739357,0.2146312505585925,1.0
KP0479_AC_WP20,0.6861091695445415,-3.2359190968164473,0.14150076480514784,1.0
KP0480_AC_WP20,0.6808323798558978,-2.935300224546835,-0.0791195676071814,1.0
KP0481_AC_WP20,0.5797128309918131,-2.913229175350132,-0.15480787109194213,1.0
KP0482_LM_WP20,0.14365495753172472,-2.7370826638075987,-0.2331371203895029,1.0
KP0483_AC_WP20,-0.06942412717442616,-2.4351675008957567,0.5061936727034649,1.0
KP0484_AC_WP20,0.020296572889121636,-2.323610769107384,0.18458526129088415,1.0
KP0485_AC_WP20,-0.5262205831582728,1.8050815780149345,0.707039574957348,1.0
KP0486_AC_WP20,-0.42443653350691857,1.627116614151352,0.682012107184667,1.0
KP0487_AC_WP20,-0.7637325906268808,1.5911632493512329,0.5293210329497579,1.0
KP0488_AC_WP20,-0.8316336590211475,1.3660512912631402,0.4717110629615287,1.0
KP0489_AC_WP20,-0.6013921616493647,1.1394445402068714,0.42047293416900333,1.0
KP0490_AC_WP20,-0.58784654051583,0.8261258086462301,0.3361792324946255,1.0
KP0491_AC_WP20,-0.7291536754800642,0.8525452328119174,0.25763192750476016,1.0
KP0492_AC_WP20,-0.8782259943493912,0.6865285507873726,0.2790108589535558,1.0
KP0493_AC_WP20,-0.9306414696932425,0.822697966273051,0.27390769184238134,1.0
KP0494_AC_WP20,-0.9796596531662523,1.0590894882385415,0.05963985378459475,1.0
KP0495_AC_WP20,-0.8505336031484007,1.1246760495579604,0.16003302024601898,1.0
KP0499_AC_WP20,-0.9649040700840377,0.597576032693699,0.32589176805492753,1.0
KP0500_AC_WP20,-0.9450021691001868,0.6147988531466577,0.3036854112836574,1.0
KP0501_AC_WP20,-1.0482115059241766,0.42987085924490764,0.3374904559682178,1.0
KP0502_AC_WP20,-1.1297796060971623,0.37196209132945623,0.2966636079123885,1.0
KP0503_AC_WP20,-0.9603911464700282,0.3286435731072043,0.3385130735799751,1.0
KP0504_AC_WP20,-1.2182338777473105,0.33989280870132016,0.3672963215892721,1.0
KP0505_AC_WP20,-1.2630749571561395,0.40831060603662006,0.22273599038069752,1.0
KP0506_AC_WP20,-1.181385447997427,0.18354052477182906,0.351059106935763,1.0
KP0507_AC_WP20,-1.02308170698684,0.2258714508750109,0.36660121555169917,1.0
KP0508_AC_WP20,-0.7652364927819686,0.22312629906034204,0.18727245757438452,1.0
KP0509_AC_WP20,-0.4557905167220228,-0.3674502789237937,0.6818858959613024,1.0
KP0510_AC_WP20,-0.4331333407116623,-0.30088132543794827,0.6289038379978493,1.0
KP0511_AC_WP20,-0.4499522159820997,-0.40631500813533517,0.6813147261154627,1.0
KP0512_AC_WP20,-0.5500075194876398,-0.420841838798255,0.6398981470920759,1.0
KP0513_AC_WP20,-0.6002398886501634,-0.4598270512334551,0.48144837243991123,1.0
KP0514_AC_WP20,-0.6432285919223991,-0.34368930965918393,0.34831229756317056,1.0
KP0515_AC_WP20,-0.5612802774984318,-0.3912578036678684,0.1397898635511592,1.0
KP0516_AC_WP20,-0.7104520517315766,-0.43247609685374866,0.4060979457936922,1.0
KP0517_AC_WP20,-0.6570051384620914,-0.527699686877567,0.3534563790869755,1.0
KP0518_LM_WP20,-0.8577929567912966,-0.6421997098320759,0.3232075271102624,1.0
KP0519_AC_WP20,-1.1901120708645285,-0.24331722932502062,0.44900393777672504,1.0
KP0520_AC_WP20,-1.22437508543196,-0.42987645140606556,0.5038234049251199,1.0
KP0521_AC_WP20,-1.3098928267226477,-0.20539306219898437,0.39832882134655617,1.0
KP0522_AC_WP20,-1.4620786995574706,-0.6179907836885984,0.4406764982408715,1.0
KP0523_AC_WP20,-1.4079980155414518,-0.7592730795661194,0.3193412095172306,1.0
KP0524_AC_WP20,-1.3373964476444955,-0.8106500099233639,0.42700710169381006,1.0
KP0525_AC_WP20,-1.4268186795159576,-0.9181096039713478,0.3892830906098426,1.0
KP0526_AC_WP20,-1.1780830496161574,-0.9914788732946623,0.5831056935657134,1.0
KP0527_LM_WP20,-0.6591379407211996,-0.9467304531474785,0.3572115175552783,1.0
KP0528_AC_WP20,-0.6802451992856335,-0.8484130724228404,0.5421288126552736,1.0
KP0529_LM_WP20,-0.31781613294248956,-1.2074767771305732,0.02873173570623715,1.0
KP0530_AC_WP20,-0.7034332406960101,-0.9074378641548095,0.5631626568395601,1.0
KP0531_AC_WP20,-1.0773263956491443,-1.037853981292938,0.632034604087249,1.0
KP0532_AC_WP20,-1.1624763262836375,-1.1625329147590435,0.6122406793818397,1.0
KP0533_AC_WP20,-0.9726856528559709,-1.6261400505805232,0.7081399114429096,1.0
KP0534_AC_WP20,-0.9106917552640792,-1.7769179829519737,0.78595665301144,1.0
KP0535_AC_WP20,-1.0660416604685523,-1.7692851391000324,0.6164752450313372,1.0
KP0536_AC_WP20,-1.311923080257186,-1.2368634521487725,0.35983944528491446,1.0
KP0537_AC_WP20,-1.2574481361448913,-1.3874666237484163,0.3740086138051976,1.0
KP0538_AC_WP20,-1.3178214475493462,-1.657778728854715,0.5946584668875327,1.0
KP0539_AC_WP20,-0.4155892697732365,-2.5771117658565985,1.0520345170013723,1.0
KP0540_AC_WP20,-0.24667903400819882,-2.383882876219331,0.9406346254416446,1.0
KP0541_AC_WP20,-0.2845169334753698,-2.3560462590774525,1.0140045438066911,1.0
KP0542_LM_WP20,-0.28091435115997787,-2.1104071521218053,0.3373585759677152,1.0
KP0543_AC_WP20_d,0.16046931731006067,-1.942383447063916,0.5410489477613318,1.0
KP0544_AC_WP20,0.05513513835695464,-1.9400123570857228,0.4533261888354424,1.0
KP0545_AC_WP20,0.12078694408114199,-1.7978602189432304,0.5492105756718741,1.0
KP0546_AC_WP20_X,0.2260156763087059,-1.7385535856319183,0.7952755502951034,1.0
KP0547_LM_WP20,0.002115809108563677,-1.6806402041458768,0.4869460493933693,1.0
KP0548_LM_WP20,-0.338316011992824,-1.7901987157684711,0.1563142416811258,1.0
KP0549_AC_WP20,0.1426360760506914,-1.6318165748839226,0.5338303103470258,1.0
KP0549_AC_WP20_2,0.17931669039519718,-1.2583266096129846,0.4911744814037523,1.0
KP0550_LM_WP20,0.14882413602351385,-1.3533942059378545,0.19106700233250784,1.0
KP0551_LM_WP20,0.4779217983233859,-1.3058246467016181,0.21633925735219772,1.0
KP0552_AC_WP20,0.16803249692833133,-0.9361221413403636,0.5911780079523059,1.0
KP0553_AC_WP20,-0.17521908766436958,-0.4708162244627902,0.45361508820941143,1.0
KP0554_AC_WP20,0.7698019579878267,-0.30680734128562326,0.4311935198481449,1.0
KP0555_AC_WP20,1.1889430936275756,0.5838336205616897,0.6563569207191885,1.0
KP0556_AC_WP20,1.3496726394127099,0.43350318819696043,0.9828155687789439,1.0
KP0557_AC_WP20,1.0647708047877404,0.777780658469447,0.19973729957893374,1.0
KP0558_LM_WP20,0.2275664460970548,1.1263570936454845,-0.05690220990266517,1.0
KP0559_AC_WP20,1.1946268988743203,1.0100022931071344,0.22534670267767837,1.0
KP0560_AC_WP20,1.3060884491903693,1.135475380592324,0.26437604220435523,1.0
KP0561_AC_WP20,-2.1259183394496883,7.286012115257283,0.6696302377550909,1.0
KP0562_LM_WP20,-1.6883295695400036,7.0125177189717025,0.607796693817116,1.0
KP0563_AC_WP20,-1.9855504784648508,7.174968914840876,0.73235447913352,1.0
KP0564_LM_WP20,-1.980652184140787,7.183398479548977,0.660495924560205,1.0
KP0565_AC_WP20,-1.331926207967902,6.691494274866615,0.4069540286231688,1.0
KP0566_LM_WP20,-2.3608522331771655,6.198256103582117,0.4350605688952038,1.0
KP0567_LM_WP20,-2.063156107822491,6.198897646191614,0.5278168954911175,1.0
KP0568_AC_WP20,-1.4767608633238458,5.525396516416847,0.4803180418303407,1.0
KP0569_AC_WP20,-1.5044383185208003,5.463166457357528,0.3700082319954721,1.0
KP0570_LM_WP20,-1.5911867050491577,5.4042333499291555,0.14686969070591185,1.0
KP0571_AC_WP20,-1.9401158230318198,4.824939729252071,0.548521994339457,1.0
KP0572_AC_WP20,-1.172647777051822,4.539520025368256,0.08125091302677545,1.0
KP0573_LM_WP20,-1.070450852360867,4.559764920722448,0.015387468283885354,1.0
KP0574_AC_WP20,-0.6202525956027155,4.642523945758948,0.05162281399855806,1.0
KP0575_AC_WP20,-0.6864197754354696,2.4583476546060106,0.10990726373873905,1.0
KP0576_AC_WP20,-0.6457104081461575,2.213181737523617,0.07936648698505465,1.0
KP0577_AC_WP20,-0.821752117815276,2.2454352706894816,0.1394143604060344,1.0
KP0578_AC_WP20,-0.8434990502892278,2.1475256980185424,0.07594357429057665,1.0
KP0579_AC_WP20,-0.8571630624699681,2.0812948823558903,-0.03582462893350717,1.0
KP0580_AC_WP20,-0.8648566081574438,1.9287923941239071,0.07170516862368582,1.0
KP0581_AC_WP20,-0.6880156322912064,1.8452188454293084,-0.08622196897321634,1.0
KP0582_AC_WP20,0.022648964431335322,3.2300194602709364,0.5920293810385518,1.0
KP0583_LM_WP20,0.2065474875670903,3.5699357950135053,0.2425520485990182,1.0
KP0584_AC_WP20,0.3866058179269818,4.04763559818115,0.11365941103893357,1.0
KP0585_LM_WP20,-0.37606396036094814,4.500181706118315,0.13712983122699907,1.0
KP0586_LM_WP20,0.07386419716781606,5.051789000147171,-0.11024664805196784,1.0
KP0588_LM_WP20,-0.6921455650208627,5.500332692555545,0.6715629532352638,1.0
KP0589_AC_WP20,-1.3770480101818368,6.109629783832343,1.0456454694729558,1.0
KP0590_AC_WP20,-1.7353082815307759,6.903300258491892,1.0175607724633626,1.0
KP0591_AC_WP20,-1.6943617606174248,6.987269651794716,0.8911880402021551,1.0
