,x,y,z
KP0990_AC_CA10,-1.214629034248811,-14.593777178204661,-2.0357025781779257
KP0992_AC_CA10,-1.3642595283845669,-14.717588842810828,-2.11698048358642
KP0994_AC_CA10,-1.3245693289621077,-14.900701141604154,-2.0095177297372095
KP0996_AC_CA10,-1.4653496612567098,-14.733980807533419,-2.04607573666587
KP0998_AC_CA10,-1.570486435095238,-14.943275008744655,-2.027897222087417
KP1000_AC_CA10,-1.651717487471669,-14.976285444275957,-2.146952983865256
KP1002_AC_CA10,-0.684630623538892,-9.555775914156754,-1.6410635741991588
KP1004_AC_CA10,-0.7461523037106091,-5.827783719555159,-1.478595255472583
KP1006_AC_CA10,-0.8736205395582752,-5.965171497231724,-1.4329637953246215
KP1008_AC_CA10,-0.958808461769554,-5.789450356451589,-1.54497898276198
KP1010_AC_CA10,-0.905554128656299,-6.126221167950277,-1.3853963210085154
KP1012_AC_CA10,-1.0309029124612674,-6.1258410604718385,-1.4957328772922924
KP1014_AC_CA10,-0.9275322750816771,-6.198073841818365,-1.5223286325602354
KP1016_AC_CA10,-0.9765571432822803,-6.278930260128236,-1.5785598763969577
KP1018_AC_CA10,-0.9793932963071581,-6.353232402301745,-1.6774933667388652
KP1020_AC_CA10,-1.0055111090309805,-6.2956575895733735,-1.8111690265303024
KP1022_AC_CA10,-1.209620184199354,-6.6010881673020485,-1.8741725755290999
KP1024_AC_CA10,-0.7270605016640779,-7.4949711299845605,-1.789933443594333
KP1026_AC_CA10,-0.15955660239845726,2.517058289194485,-1.103437323763271
KP1028_AC_CA10,-0.2951216242113468,2.4617329239342305,-1.2507243882193693
KP1030_AC_CA10,-0.0634440876653775,2.0990300502772534,-1.267147769183245
KP1032_AC_CA10,-0.4934037688077761,-0.5766327627059503,-1.393456588425258
KP1034_AC_CA10,-0.44206885625264264,-1.3933506478414142,-0.9233108426944722
KP1036_AC_CA10,-0.5512194468849684,-1.4116131266116907,-0.9591651671702087
KP1038_LM_CA10,-0.045757794846966474,-0.6587772010768301,-1.4783571650227725
KP1040_AC_CA10,0.4873858336941667,7.090485910267889,-1.0070558756398083
KP1042_AC_CA10,0.40426410363582105,5.397180005769775,-0.8381234220684529
KP1044_AC_CA10,0.08365976281568188,5.316330079229734,-0.7924407760108393
KP1046_AC_CA10,-0.35343673812105747,4.485084766210819,-0.980080517573717
KP1048_AC_CA10,0.11264551903562751,3.9587348956227086,-1.1490247196879688
KP1050_AC_CA10,-0.002420954185891915,3.5463238723526973,-1.238260351545336
KP1052_AC_CA10,-0.14302966158437766,2.986747510953524,-1.1619738444875665
KP1054_AC_CA10,-0.41586901517954794,3.483315218409566,-1.1622908532784457
KP0991_AC_CA10,-0.6240279322078891,-13.542262283441078,-2.265557964455453
KP0993_AC_CA10,-0.42642287364894,-15.280129110652933,-2.4498106411146163
KP0995_AC_CA10_X,-0.5118470738029788,-15.462102670349289,-2.3762744464489627
KP0997_AC_CA10,0.23982318622565849,-8.430659033591835,-1.8441348605664425
KP0999_AC_CA10,0.6770277594251913,-9.229921503698435,-1.9261786701548427
KP1001_AC_CA10,0.3088617125943239,-9.456818586932888,-1.9422529275381912
KP1003_AC_CA10,0.17623438863345664,-9.398209589520082,-1.614168876741945
KP1005_AC_CA10,0.19437148661784728,-9.475375663973253,-1.6234548391317083
KP1007_AC_CA10,0.5525841735451688,-10.346152902717211,-1.826138853805114
KP1009_AC_CA10_X,0.5723124116062489,-10.500387384343522,-1.6693421614269328
KP1011_AC_CA10,-0.008854111485500372,-11.888098687305412,-1.9176498950036696
KP1013_AC_CA10,-0.22464561270953287,-12.079108705030936,-1.9923281188329778
KP1015_AC_CA10,-0.3874727249886505,-12.199207023444803,-2.0068194757968536
KP1017_AC_CA10,-0.7309989050396057,-12.41144843686544,-1.9750287339512944
KP1019_AC_CA10,1.106657350916619,-5.011091119817495,-1.7963873101162662
KP1021_AC_CA10,-0.22921431098546513,-8.02433016131187,-1.6682282063169178
KP1023_AC_CA10,0.8700210003817449,1.7105393901493755,-1.3766333607566423
KP1025_AC_CA10,1.6043675174346363,0.012004766233778146,-1.508147752055407
KP1027_AC_CA10,1.5651158258793196,-0.16325569611870094,-1.3219921289486785
KP1029_AC_CA10,0.5605699948061809,-0.3356529907348795,-1.4778868675321462
KP1031_AC_CA10,0.6347051740073169,-0.49338505034184976,-1.2986343716974358
KP1033_AC_CA10,0.5946650398198203,-1.778550636441494,-1.3856765670102877
KP1035_AC_CA10,0.47692245117084797,-2.44751643981611,-1.2882042792290305
KP1037_AC_CA10,0.24158549305212967,-2.94110327929708,-1.0548308834921747
KP1039_AC_CA10_X,0.2607454560414805,-3.024767831145062,-0.9106879966309284
KP1041_AC_CA10,0.2640021056540518,-3.058327434768782,-0.8164671931793284
KP1043_LM_CA10,1.189957425448888,6.737636071299979,-1.1935707845212105
KP1045_AC_CA10,0.701558436753027,5.305342339219293,-1.1359236276548619
KP1047_AC_CA10_X,0.4412884727482638,5.190202991579474,-0.967767613055396
KP1049_AC_CA10,0.5507753182731794,5.1137902893382305,-0.8474301899410204
KP1051_AC_CA10_X,0.6638226243291061,5.001672954555141,-1.1801850709346728
KP1053_AC_CA10,1.3749409579977334,3.909991579412824,-1.0982951186296435
KP1055_AC_CA10,1.1714350048787734,3.68160874204595,-1.141481715095702
KP1057_AC_CA10,0.6945980543085171,3.732721780385838,-1.225380248910941
