,x,y,z,range
KP0849_AC_WP10,8.22762617916236,0.043458764745354664,-4.703177938949348,1.0
KP0851_AC_WP10,7.867544880992703,0.4054723370328345,-4.688310233687792,1.0
KP0853_AC_WP10,7.761837490082336,0.41455573713180016,-4.617797654418882,1.0
KP0855_AC_WP10,7.443792936252826,0.5928667280967206,-4.402724728346458,1.0
KP0857_AC_WP10,7.0898509154391105,0.8052839296511369,-4.258815185239212,1.0
KP0859_HU_WP10,6.823361386023124,0.45591974078860104,-4.049589277239543,1.0
KP0861_AC_WP10,6.798167610097467,0.475431908209932,-4.223804885074861,1.0
KP0863_AC_WP10,6.571276336251156,0.8227975962083475,-4.307145350174602,1.0
KP0879_AC_WP10,14.555729515265966,1.4224142290637976,-4.334710684075439,1.0
KP0881_AC_WP10,13.980326757820151,1.3938682949436874,-4.303262829576437,1.0
KP0883_AC_WP10,13.77427120855783,1.5573164641831736,-4.060075966375336,1.0
KP0885_AC_WP10,13.503256631937722,1.725737826478868,-3.764818848019774,1.0
KP0887_AC_WP10,13.361366258552474,1.6154234074269154,-4.229577091111797,1.0
KP0889_LM_WP10,12.16050477054416,1.2411711853244913,-4.2495443039800085,1.0
KP0891_AC_WP10,12.328089443559502,1.2539264172048459,-4.311466540714381,1.0
KP0893_LM_WP10,11.775168744665491,1.0355430475322054,-3.921965234588601,1.0
KP0895_AC_WP10,11.895865182304345,0.9765482545144919,-3.975133330082813,1.0
KP0897_AC_WP10_X,11.957759699970424,1.4025123021688926,-3.614436732551634,1.0
KP0899_HU_WP10,11.675648450105442,1.552100669216721,-3.0335436246597727,1.0
KP0901_HU_WP10_X,12.005605413922945,1.677248454596187,-2.9959716654432,1.0
KP0903_HU_WP10,11.884445002008919,1.8377933380593068,-3.0038472595393184,1.0
KP0905_LM_WP10_X,12.583181581568493,1.4237203259525328,-3.813917164292905,1.0
KP0287_LM_WP20,-12.668711862919308,0.9009092448959706,0.0445391630113874,1.0
KP0288_LM_WP20,-12.787982188012824,0.7954893407713173,-0.0981625945954925,1.0
KP0289_AC_WP20,-12.954711615246135,0.8540526749140049,0.0012932515098191,1.0
KP0290_LM_WP20,-13.131909878064906,1.0798734122964013,-0.1287299692348573,1.0
KP0291_AC_WP20,-13.31393807051502,0.8354540734661652,-0.0254304496475436,1.0
KP0292_AC_WP20,-13.34622455891568,0.7452638186014907,0.3223701001174182,1.0
KP0293_LM_WP20,-14.01724542397878,-0.17309738127701219,-0.0836463512319072,1.0
KP0294_AC_WP20,-14.76640073101535,0.09622462038648184,0.0126848141959978,1.0
KP0295_AC_WP20,-14.824554423055703,-0.037555230898963184,0.3002541767220399,1.0
KP0296_AC_WP20,-15.170366137220768,0.02440462388139367,0.4120483425773547,1.0
KP0297_AC_WP20,-15.19359730726465,0.13009894307213585,0.3677226025642257,1.0
KP0298_AC_WP20,-15.180126885952768,0.23774440584387585,0.1053163471354437,1.0
KP0299_AC_WP20,-15.29502073446156,0.0426950125487447,0.359801981231835,1.0
KP0300_AC_WP20,-15.343785068873963,0.07629681381407809,0.2877481862127577,1.0
KP0301_AC_WP20,-15.30745227234828,0.325394876754104,0.1483883023452039,1.0
KP0302_AC_WP20,-15.481528958203269,0.17197026922197023,0.0112561780635021,1.0
KP0303_AC_WP20,-15.494772259210565,0.3372069638161912,0.1417444730091307,1.0
KP0304_AC_WP20,-15.550742725336493,0.28007245991674323,0.1842057490681712,1.0
KP0305_AC_WP20,-17.502720799825063,1.930770455265971,1.101427924771499,1.0
KP0306_LM_WP20,-17.928029613007816,0.16128721421310302,0.2287354092171005,1.0
KP0307_LM_WP20_X,-17.217582149579005,-0.5224901761757956,0.2999844528120906,1.0
KP0308_LM_WP20_X,-16.95291048930818,-0.44534214472406625,0.2325095100261326,1.0
KP0309_AC_WP20,-16.330032203346914,-0.37023269313940277,0.441387248034924,1.0
KP0310_AC_WP20,-16.14957375466016,-0.40493730573684494,0.6757512531355865,1.0
KP0311_AC_WP20,-15.939245660131732,-0.44035339179344607,0.6271125370315029,1.0
KP0312_AC_WP20,-16.048631565575192,-0.5226370214210507,0.6386894155996067,1.0
KP0313_AC_WP20,-16.05437637797093,-0.6399628919772148,0.6629796004154748,1.0
KP0314_AC_WP20_X,-15.273951137125751,-0.12091397407921028,0.1814919961266119,1.0
KP0315_AC_WP20,-14.627177768450954,-0.34330388881424345,0.1285159547697658,1.0
KP0316_AC_WP20,-14.604339671181586,-0.2928753134150969,0.0611591862159789,1.0
KP0317_AC_WP20,-14.664194264998658,-0.250699664223855,-0.0058747149732935,1.0
KP0318_LM_WP20,-14.238066112584029,-0.10294840720100966,-0.1975451704605232,1.0
KP0319_LM_WP20,-13.479133204946637,-0.47397523854885626,-0.1580998223422511,1.0
KP0320_LM_WP20,-13.344306490976255,-0.47763232728460314,-0.1668144724238816,1.0
KP0321_LM_WP20,-13.152083671082837,-0.40457956698408454,0.1955861388451459,1.0
KP0322_LM_WP20,-12.583000882376824,0.33372156937651754,-0.1073429769907046,1.0
KP0323_AC_WP20,-8.234995700591604,1.5313719671996187,1.181071201693893,1.0
KP0324_AC_WP20,-8.192843780213767,1.6031496782191512,1.2034371667437944,1.0
KP0325_AC_WP20,-8.365590608720101,1.9674410814800884,1.0750073192154974,1.0
KP0326_AC_WP20,-8.429893345866365,2.2453578183327365,1.1241176359866754,1.0
KP0327_AC_WP20,-8.352514183142413,1.7104062543838223,1.0266138055974188,1.0
KP0328_LM_WP20,-8.58937108017053,2.2461740741792675,0.7473387078853772,1.0
KP0329_AC_WP20,-8.749678760358947,2.2808186914599067,0.7026939746072348,1.0
KP0330_LM_WP20,-8.95860714508538,1.8961367306926755,0.6213396578074613,1.0
KP0331_AC_WP20,-8.958974285779671,1.4313962357648895,0.4573024279745622,1.0
KP0332_AC_WP20,-9.092807418360456,1.4572620095977442,0.5481686044493367,1.0
KP0333_AC_WP20,-9.150094389408967,1.4321637568658494,0.60629688171948,1.0
KP0334_AC_WP20,-9.138915491533156,1.3345398072695547,0.5389970464706579,1.0
KP0335_AC_WP20,-9.32290634392725,1.840850481822311,0.8564615515666785,1.0
KP0336_AC_WP20,-9.345964475970051,1.907482103034029,0.8391521089535268,1.0
KP0337_AC_WP20,-9.453266840359436,1.8845613519737832,0.8196708926736428,1.0
KP0338_AC_WP20,-9.576156738172134,1.6652908354353395,0.8306641120611331,1.0
KP0339_AC_WP20,-9.567795532905246,1.5723843592183953,0.5537914096825454,1.0
KP0340_AC_WP20,-9.570608871399843,1.4408856756724098,0.5551523552650688,1.0
KP0341_LM_WP20,-9.47775565276609,1.4395248062392552,0.053084203319367,1.0
KP0342_LM_WP20,-9.511419149849328,1.3109863845827119,0.0412332550225028,1.0
KP0343_LM_WP20,-9.610129030247613,1.2951308604426295,0.1735996729999525,1.0
KP0344_LM_WP20,-9.674890146718555,0.8918989177047989,0.1181665506007448,1.0
KP0345_LM_WP20,-10.01144697010319,1.3763235028936098,0.1303917110232163,1.0
KP0346_AC_WP20,-10.002945820238907,1.136022646159669,0.2095928354436076,1.0
KP0347_AC_WP20,-10.022982549358568,0.6354814308470783,0.0210397238458001,1.0
KP0348_LM_WP20,-10.203218308068708,0.7977526557587384,-0.031932987174864,1.0
KP0349_LM_WP20,-10.427085955728927,0.87414694965011,0.0220457606148377,1.0
KP0350_LM_WP20,-10.821867470836652,0.2836525650766947,-0.0698008329310314,1.0
KP0351_AC_WP20,-11.033652579708868,0.79098310515197,0.4353337710903315,1.0
KP0352_AC_WP20,-11.05216237087729,0.540582334402491,0.4591447098117261,1.0
KP0353_AC_WP20,-11.19730518860311,0.7778939442471964,0.481099819462528,1.0
KP0354_AC_WP20,-11.126633941810107,0.8352910162573818,0.3410887125795929,1.0
KP0355_AC_WP20,-11.042352858580811,1.7211148040061708,0.3985854318402811,1.0
KP0356_AC_WP20,-11.51397116786318,1.2426147527695157,0.8264664550669335,1.0
KP0357_AC_WP20,-11.709300324617987,1.596275719961282,0.7062761785541427,1.0
KP0358_AC_WP20,-11.719899185874496,1.0247138544818404,0.8261659310476362,1.0
KP0359_AC_WP20,-11.838285248105752,1.4431888508108326,0.8335984101304169,1.0
KP0360_AC_WP20,-11.88370274926596,1.5678944951028582,0.7553678090469749,1.0
KP0361_AC_WP20,-11.94232512655451,1.5766580731550375,0.7346440814083668,1.0
KP0362_AC_WP20,-12.050098544013846,1.4949071941688887,0.7633262799355761,1.0
KP0363_AC_WP20,-12.081649923275279,1.5624770771310021,0.6133665985562389,1.0
KP0364_AC_WP20,-12.303952144718764,1.1887996738373745,1.1437656699788918,1.0
KP0365_AC_WP20,-12.071159982836328,1.2351968534374604,0.991721421053327,1.0
KP0366_AC_WP20,-12.25873125379206,1.2177633772061,0.9346624802746972,1.0
KP0367_AC_WP20,-12.17466861314666,1.0345525079926647,1.1686627846373914,1.0
KP0368_AC_WP20,-11.842827249488657,0.8943308107854623,0.9416135553907304,1.0
KP0369_AC_WP20,-12.10156568619936,0.8316091697096355,0.885171871883642,1.0
KP0370_AC_WP20,-12.51572424762456,0.9834788515175142,0.5780948571254443,1.0
KP0371_AC_WP20,-12.4449855347548,1.3865831507461075,0.6642296548616833,1.0
KP0372_AC_WP20,-12.361233117104055,1.5760250498395971,0.730633815215718,1.0
KP0373_AC_WP20,-12.236842813977084,0.9409864235167388,0.8537881213298679,1.0
KP0374_AC_WP20,-10.641426758550493,-0.33632175403175035,0.2193919249480212,1.0
KP0375_LM_WP20,-9.807030374390878,-0.011377453858598426,0.121522417532425,1.0
KP0376_LM_WP20,-9.548340754228091,-0.0018560577734139955,0.0523019583516932,1.0
KP0377_LM_WP20,-9.681622225963855,-0.2590009594427006,0.4278342828923439,1.0
KP0378_AC_WP20,-9.286963105246251,-0.07758903169694345,0.386538281193471,1.0
KP0379_AC_WP20,-9.276177354626677,-0.2776967748905065,0.2402427466804994,1.0
KP0380_LM_WP20,-9.03540014660516,-0.25450965350873705,0.0934106231876201,1.0
KP0381_AC_WP20,-8.953892250686186,-0.09732393767762201,0.2627215189613614,1.0
KP0382_AC_WP20,-8.826230540159507,-0.10405487198676756,0.4407617096317494,1.0
KP0383_AC_WP20,-8.78978623064359,-0.23070949745839503,0.1228817312758165,1.0
KP0384_AC_WP20,-8.27506274044213,1.2862191376403542,0.610524838858993,1.0
KP0385_AC_WP20,-2.9382316314507584,1.3742278230838052,0.8601653178224345,1.0
KP0386_AC_WP20,-2.929118309029946,1.4096001609467133,0.8971915491418915,1.0
KP0387_AC_WP20,-2.943777821340831,1.4666976675721686,0.9182107685425528,1.0
KP0388_AC_WP20,-3.092106883354677,1.4716481543996696,0.865180853920126,1.0
KP0389_AC_WP20,-3.27038504870339,1.602948712142953,0.97300249398134,1.0
KP0390_AC_WP20,-3.3082207480883863,1.5605511460700547,0.9332342472710428,1.0
KP0391_LM_WP20,-3.479062815220912,0.6853540951401822,0.0465734881110343,1.0
KP0392_AC_WP20,-3.3479869997531497,0.428613145099519,0.077943409001481,1.0
KP0393_AC_WP20,-3.4144018488504213,0.4711123993293489,0.0866640496752424,1.0
KP0394_AC_WP20,-3.3330493219227995,0.5222859808196338,0.1491368591394109,1.0
KP0395_AC_WP20,-3.425426379913217,0.5397431898713768,0.1498235825105652,1.0
KP0396_AC_WP20,-3.4477340372772933,0.5881635657779178,0.1037348274280714,1.0
KP0397_AC_WP20,-3.4770527609523736,0.545702298314773,0.1126848579113946,1.0
KP0398_AC_WP20_X,-3.822482921001378,0.5474519310402481,-0.1137208013365665,1.0
KP0399_LM_WP20,-4.013578393966551,1.135419770291388,-0.3960973895490033,1.0
KP0400_LM_WP20,-4.347247110497625,1.3151639841317195,-0.2379928506797603,1.0
KP0401_AC_WP20,-4.578911261044604,1.81680611602564,-0.0746038028769361,1.0
KP0402_AC_WP20,-4.605116069627123,1.7956731247222852,-0.1457474016229415,1.0
KP0403_LM_WP20,-4.607382297240452,1.802829330565319,-0.2316387125916739,1.0
KP0404_AC_WP20,-4.852239785353028,1.4595781780412773,-0.3272556511049375,1.0
KP0405_AC_WP20,-5.046575689347284,1.1580468460703774,-0.1126255929233588,1.0
KP0450_AC_WP20,-5.152750846773567,0.946326307997691,0.0695986866728651,1.0
KP0451_LM_WP20,-5.198132903090845,1.8678717440422863,-0.1787200822210284,1.0
KP0452_AC_WP20_X,-5.327676391111965,1.975347239348381,-0.1323743455964146,1.0
KP0453_LM_WP20_X,-5.612596034174187,1.9424704873497753,-0.3029957226740639,1.0
KP0454_AC_WP20,-6.045027127746628,1.7995563640937655,-0.0214465876862915,1.0
KP0455_AC_WP20,-6.553531881594315,1.55812745673214,0.4155243123010441,1.0
KP0456_AC_WP20,-6.7562838714075,1.4346943242160257,0.060248292172895,1.0
KP0457_AC_WP20,-6.782237098459384,1.362655466163767,-0.1928626496415754,1.0
KP0458_LM_WP20,-7.046789966174329,1.6352554141722357,-0.2142980248901061,1.0
KP0459_LM_WP20,-7.363328207033511,1.5984507471645824,-0.2125875230289324,1.0
KP0460_LM_WP20,-7.315052005165199,1.7670881626459412,-0.1104620518208371,1.0
KP0461_AC_WP20,-7.748542266103406,1.649994559159595,0.5302687630147797,1.0
KP0462_AC_WP20,-7.797048577818128,1.5763727960221878,0.567724163759632,1.0
KP0463_AC_WP20,-7.855980354812943,1.8079161629239426,0.7632503326695279,1.0
KP0464_AC_WP20,-8.015906838881707,1.803505684396241,0.7568868440981696,1.0
KP0465_AC_WP20,-8.11453533575053,1.6487803774833576,0.8382854252750137,1.0
KP0466_AC_WP20,-8.040292845345927,1.6320878882394205,0.7342028176177741,1.0
KP0467_AC_WP20,-6.839753840431115,1.117288459096084,0.6722728176604866,1.0
KP0468_AC_WP20,-7.039934106972674,1.1330919444322265,0.5070437294454482,1.0
KP0469_AC_WP20_X,-6.774285379990175,0.9508456185664581,0.5094120503884525,1.0
KP0470_AC_WP20,-6.7166835741293225,0.27855533151572764,0.3292907923350674,1.0
KP0471_AC_WP20,-6.50019638912582,0.0738003173447921,0.1073696146162877,1.0
KP0472_LM_WP20,-5.0377412311509975,0.48109478614467993,-0.0818589638950864,1.0
KP0473_LM_WP20,-4.9635050895924895,0.43798880834061393,0.1634087696869111,1.0
KP0474_AC_WP20,-4.9912540720578225,0.4744209694168552,0.2203615979346201,1.0
KP0475_AC_WP20,-3.734386668930127,-0.2598846209767701,0.1186224843969956,1.0
KP0476_AC_WP20,-3.6779352867942587,-0.3593848375837775,0.2528572848227957,1.0
KP0477_AC_WP20,-3.562574873094735,-0.3101759297111311,0.1727374933467559,1.0
KP0478_AC_WP20,-3.5155324203122222,-0.3791461736155001,0.2146312505585925,1.0
KP0479_AC_WP20,-3.235919126806966,-0.6861090280992819,0.1415007648051478,1.0
KP0480_AC_WP20,-2.9353002543066995,-0.6808322515509897,-0.0791195676071814,1.0
KP0481_AC_WP20,-2.9132292006899596,-0.5797127036516526,-0.1548078710919421,1.0
KP0482_LM_WP20,-2.7370826700869006,-0.14365483789110436,-0.2331371203895029,1.0
KP0483_AC_WP20,-2.435167497861159,0.06942423361803274,0.5061936727034649,1.0
KP0484_AC_WP20,-2.3236107699945676,-0.020296471321771273,0.1845852612908841,1.0
KP0485_AC_WP20,1.8050816010165622,0.5262205042563519,0.707039574957348,1.0
KP0486_AC_WP20,1.6271166327038973,0.4244364623840242,0.682012107184667,1.0
KP0487_AC_WP20,1.5911632827347482,0.763732521075544,0.5293210329497579,1.0
KP0488_AC_WP20,1.366051327614679,0.8316335993096795,0.4717110629615287,1.0
KP0489_AC_WP20,1.1394445664943242,0.6013921118431044,0.4204729341690033,1.0
KP0490_AC_WP20,0.8261258343415903,0.5878465044050447,0.3361792324946255,1.0
KP0491_AC_WP20,0.8525452646839538,0.7291536382144594,0.2576319275047601,1.0
KP0492_AC_WP20,0.6865285891755091,0.8782259643405417,0.2790108589535558,1.0
KP0493_AC_WP20,0.8226980069523203,0.9306414337322916,0.2739076918423813,1.0
KP0494_AC_WP20,1.0590895310604447,0.9796596068723917,0.0596398537845947,1.0
KP0495_AC_WP20,1.1246760867356347,0.8505335539876858,0.1600330202460189,1.0
KP0499_AC_WP20,0.5975760748706208,0.9649040439633916,0.3258917680549275,1.0
KP0500_AC_WP20,0.6147988944536475,0.9450021422267141,0.3036854112836574,1.0
KP0501_AC_WP20,0.42987090506328074,1.0482114871340915,0.3374904559682178,1.0
KP0502_AC_WP20,0.37196214071325256,1.1297795898383274,0.2966636079123885,1.0
KP0503_AC_WP20,0.32864361508686174,0.960391132104689,0.3385130735799751,1.0
KP0504_AC_WP20,0.3398928619515411,1.2182338628902558,0.3672963215892721,1.0
KP0505_AC_WP20,0.4083106612468895,1.2630749393084748,0.2227359903806975,1.0
KP0506_AC_WP20,0.1835405764113683,1.1813854399746873,0.351059106935763,1.0
KP0507_AC_WP20,0.22587149559493538,1.023081697113773,0.3666012155516991,1.0
KP0508_AC_WP20,0.22312633250959435,0.7652364830288949,0.1872724575743845,1.0
KP0509_AC_WP20,-0.36745025900073447,0.45579053278364196,0.6818858959613024,1.0
KP0510_AC_WP20,-0.30088130650525674,0.43313335386348595,0.6289038379978493,1.0
KP0511_AC_WP20,-0.40631498846747377,0.44995223374253507,0.6813147261154627,1.0
KP0512_AC_WP20,-0.4208418147568763,0.5500075378830575,0.6398981470920759,1.0
KP0513_AC_WP20,-0.4598270249963693,0.6002399087496637,0.4814483724399112,1.0
KP0514_AC_WP20,-0.34368928154301887,0.6432286069454025,0.3483122975631705,1.0
KP0515_AC_WP20,-0.39125777913374615,0.5612802946007016,0.1397898635511592,1.0
KP0516_AC_WP20,-0.43247606579917897,0.7104520706355392,0.4060979457936922,1.0
KP0517_AC_WP20,-0.5276996581592154,0.6570051615283724,0.3534563790869755,1.0
KP0518_LM_WP20,-0.642199672337088,0.8577929848624881,0.3232075271102624,1.0
KP0519_AC_WP20,-0.24331717730403185,1.1901120815001678,0.449003937776725,1.0
KP0520_AC_WP20,-0.42987639788740617,1.2243751042222895,0.5038234049251199,1.0
KP0521_AC_WP20,-0.20539300494225893,1.3098928357005837,0.3983288213465561,1.0
KP0522_AC_WP20,-0.6179907197796763,1.4620787265704658,0.4406764982408715,1.0
KP0523_AC_WP20,-0.7592730180211182,1.4079980487300374,0.3193412095172306,1.0
KP0524_AC_WP20,-0.8106499514644278,1.337396483078818,0.42700710169381,1.0
KP0525_AC_WP20,-0.9181095416036765,1.4268187196474464,0.3892830906098426,1.0
KP0526_AC_WP20,-0.9914788217994742,1.1780830929546904,0.5831056935657134,1.0
KP0527_LM_WP20,-0.9467304243358998,0.6591379821037344,0.3572115175552783,1.0
KP0528_AC_WP20,-0.8484130426886425,0.6802452363706174,0.5421288126552736,1.0
KP0529_LM_WP20,-1.2074767632385122,0.3178161857225069,0.0287317357062371,1.0
KP0530_AC_WP20,-0.9074378334070393,0.7034332803610266,0.5631626568395601,1.0
KP0531_AC_WP20,-1.037853934201924,1.0773264410147798,0.632034604087249,1.0
KP0532_AC_WP20,-1.1625328639460408,1.1624763770991138,0.6122406793818397,1.0
KP0533_AC_WP20,-1.6261400080634607,0.9726857239361785,0.7081399114429096,1.0
KP0534_AC_WP20,-1.7769179431447264,0.9106918329349412,0.78595665301144,1.0
KP0535_AC_WP20,-1.7692850925022854,1.066041737805775,0.6164752450313372,1.0
KP0536_AC_WP20,-1.2368633948033028,1.3119231343217244,0.3598394452849144,1.0
KP0537_AC_WP20,-1.3874665687841008,1.257448196792445,0.3740086138051976,1.0
KP0538_AC_WP20,-1.6577786712514218,1.317821520012512,0.5946584668875327,1.0
KP0539_AC_WP20,-2.577111747690776,0.4155893824213689,1.0520345170013723,1.0
KP0540_AC_WP20,-2.383882865436744,0.2466791382101032,0.9406346254416446,1.0
KP0541_AC_WP20,-2.3560462466409327,0.28451703646050786,1.0140045438066911,1.0
KP0542_LM_WP20,-2.110407139842758,0.2809144434079848,0.3373585759677152,1.0
KP0543_AC_WP20_d,-1.9423834540781904,-0.16046923240653774,0.5410489477613318,1.0
KP0544_AC_WP20,-1.9400123594957348,-0.05513505355707446,0.4533261888354424,1.0
KP0545_AC_WP20,-1.7978602242229487,-0.12078686549487387,0.5492105756718741,1.0
KP0546_AC_WP20_X,-1.7385535955112896,-0.22601560031479012,0.7952755502951034,1.0
KP0547_LM_WP20,-1.680640204238361,-0.0021157356460996366,0.4869460493933693,1.0
KP0548_LM_WP20,-1.79019870098034,0.33831609024420006,0.1563142416811258,1.0
KP0549_AC_WP20,-1.6318165811186882,-0.1426360047223571,0.5338303103470258,1.0
KP0549_AC_WP20_2,-1.2583266174510965,-0.17931663539248266,0.4911744814037523,1.0
KP0550_LM_WP20,-1.3533942124431062,-0.14882407686529966,0.1910670023325078,1.0
KP0551_LM_WP20,-1.3058246675920577,-0.4779217412444848,0.2163392573521977,1.0
KP0552_AC_WP20,-0.9361221486852321,-0.16803245600949637,0.5911780079523059,1.0
KP0553_AC_WP20,-0.47081621680378866,0.1752191082442175,0.4536150882094114,1.0
KP0554_AC_WP20,-0.3068073749344366,-0.769801944576971,0.4311935198481449,1.0
KP0555_AC_WP20,0.5838335685917981,-1.188943119147527,0.6563569207191885,1.0
KP0556_AC_WP20,0.43350312920141965,-1.349672658361568,0.982815568778944,1.0
KP0557_AC_WP20,0.7777806119272503,-1.0647708387853108,0.1997372995789337,1.0
KP0558_LM_WP20,1.1263570836983274,-0.2275664953312497,-0.0569022099026651,1.0
KP0559_AC_WP20,1.010002240888798,-1.1946269430225307,0.2253467026776783,1.0
KP0560_AC_WP20,1.1354753235018917,-1.3060884988231336,0.2643760422043552,1.0
KP0561_AC_WP20,7.286012208183299,2.1259180209708126,0.6696302377550909,1.0
KP0562_LM_WP20,7.012517792770277,1.6883292630158415,0.607796693817116,1.0
KP0563_AC_WP20,7.174969001631273,1.9855501648397846,0.73235447913352,1.0
KP0564_LM_WP20,7.183398566125264,1.980651870147256,0.660495924560205,1.0
KP0565_AC_WP20,6.691494333086442,1.3319259154759957,0.4069540286231688,1.0
KP0566_LM_WP20,6.198256206777329,2.3608519622451927,0.4350605688952038,1.0
KP0567_LM_WP20,6.198897736374231,2.0631558368624763,0.5278168954911175,1.0
KP0568_AC_WP20,5.5253965809675405,1.4767606218032387,0.4803180418303407,1.0
KP0569_AC_WP20,5.463166523118032,1.5044380797203314,0.3700082319954721,1.0
KP0570_LM_WP20,5.4042334194815185,1.5911864688247135,0.1468696907059118,1.0
KP0571_AC_WP20,4.824939814056473,1.9401156121288796,0.548521994339457,1.0
KP0572_AC_WP20,4.539520076625863,1.1726475786248622,0.0812509130267754,1.0
KP0573_LM_WP20,4.559764967512925,1.0704506530489823,0.0153874682838853,1.0
KP0574_AC_WP20,4.642523972870809,0.6202523926733513,0.051622813998558,1.0
KP0575_AC_WP20,2.4583476846101053,0.6864196679786353,0.109907263738739,1.0
KP0576_AC_WP20,2.2131817657482644,0.6457103114057706,0.0793664869850546,1.0
KP0577_AC_WP20,2.2454353066090884,0.821752019665055,0.1394143604060344,1.0
KP0578_AC_WP20,2.1475257348887293,0.843498956418732,0.0759435742905766,1.0
KP0579_AC_WP20,2.081294919823345,0.8571629714944875,-0.0358246289335071,1.0
KP0580_AC_WP20,1.9287924319276544,0.8648565238479995,0.0717051686236858,1.0
KP0581_AC_WP20,1.8452188755031598,0.6880155516348455,-0.0862219689732163,1.0
KP0582_AC_WP20,3.2300194592809275,-0.02264910561871593,0.5920293810385518,1.0
KP0583_LM_WP20,3.569935785985108,-0.20654764361255382,0.2425520485990182,1.0
KP0584_AC_WP20,4.047635581282223,-0.3866059948531814,0.1136594110389335,1.0
KP0585_LM_WP20,4.500181722556447,0.3760637636535055,0.137129831226999,1.0
KP0586_LM_WP20,5.051788996918493,-0.07386441798656498,-0.1102466480519678,1.0
KP0588_LM_WP20,5.50033272280992,0.6921453245958203,0.6715629532352638,1.0
KP0589_AC_WP20,6.1096298440244885,1.3770477431238093,1.0456454694729558,1.0
KP0590_AC_WP20,6.903300334343952,1.7353079797806186,1.0175607724633626,1.0
KP0591_AC_WP20,6.987269725856963,1.694361455196881,0.8911880402021551,1.0
KP0407_AC_CA05,-19.69395871483243,3.2594245745402106,-0.8535317225867375,1.0
KP0408_AC_CA05,-18.071605630632625,0.25509766532209294,-0.9509045092046816,1.0
KP0409_AC_CA05,-10.813283127479695,1.4436806720532265,-0.8343103373370315,1.0
KP0410_HU_CA05,-12.659929935509586,1.217790027818487,-0.957925667387103,1.0
KP0411_HU_CA05,-12.677237063305801,1.1409667052240242,-0.942323788481767,1.0
KP0412_HU_CA05_X,-13.65861370744965,0.7273907891359382,-0.7814454162329386,1.0
KP0413_HU_CA05,-14.634806401743685,0.9613730760472453,-0.9277964242331052,1.0
KP0414_HU_CA05,-14.581805789755165,0.850096944743636,-0.9429667714637164,1.0
Point#24_X,-15.392262477102241,1.6635589183613437,-0.9087636268720746,1.0
Point#25_X,-15.375940737044322,1.6425778483598297,-0.8895346915110649,1.0
Point#26_X,-15.397691209337955,1.6521973442731834,-0.908733482859594,1.0
Point#27_X,-15.300818320127776,1.5989080851457325,-0.8180052471517025,1.0
Point#28_X,-15.30220122011003,1.5954642830528634,-0.8206189867622842,1.0
Point#29_X,-15.30220122011003,1.5954642830528634,-0.8206189867622842,1.0
KP0415_HU_CA05,-13.939761626299813,0.6316940594621079,-0.711432808363901,1.0
KP0417_HU_CA05,-13.08917595291563,0.18056571622666664,-0.699378029903008,1.0
KP0418_HU_CA05,-13.020554792536622,0.11604598960588476,-0.7421785885058044,1.0
KP0419_HU_CA05,-12.849658802110527,-0.14144297683247797,-0.9306757319280866,1.0
KP0421_HU_CA05_X,-11.184417354914618,0.5095858772089548,-0.9807501121946098,1.0
KP0422_HU_CA05_X,-7.646011102940284,0.5110530874743995,-1.0459253355284084,1.0
KP0423_HU_CA05_X,-8.341331697961431,0.9373350099717008,-1.1285553789294085,1.0
KP0424_AC_CA05,-9.14559321573262,1.2700609555205902,-0.9212999445555196,1.0
KP0425_HU_CA05_X,-9.618027496738074,0.7496817203448902,-1.0649790241969912,1.0
KP0426_HU_CA05,-10.675549153233842,-0.2722393315273819,-0.8040169944805863,1.0
KP0428_HU_CA05_X,-8.151006635745253,0.035788192648336624,-1.1397980813201027,1.0
KP0427_HU_CA05_X,-8.137887815159214,0.052337149993943885,-1.2047520331846904,1.0
KP0430_HU_CA05_X,-4.4237315119969844,0.8380369178806742,-1.1062738166334924,1.0
KP0431_AC_CA05_X,-4.550314595809269,0.9329534962341395,-1.112696076141094,1.0
KP0432_HU_CA05,-4.586800983044727,0.7309203681199323,-0.9600267106397792,1.0
KP0433_AC_CA05,-4.768536748451175,1.2864537701353123,-0.89833275739803,1.0
KP0434_HU_CA05,-5.448134124638849,0.5330912875737505,-0.8677888524482156,1.0
KP0435_HU_CA05,-5.675286459085081,0.10788168172422141,-0.75367189165338,1.0
KP0436_HU_CA05,4.192583247712015,1.0992372308692475,-0.6774826511345864,1.0
KP0437_HU_CA05_X,4.255042051787717,0.40773558769715135,-1.0021959968547505,1.0
KP0438_HU_CA05_X,0.6854779188127011,0.7656872870665664,-1.0460939600635348,1.0
KP0439_HU_CA05,0.7414118676761229,0.46906593971068555,-1.026612896738194,1.0
KP0440_HU_CA05,-1.2924435632543059,-0.4212776099180086,-0.8595724811075791,1.0
KP0441_AC_CA05,-1.2251653445681991,-0.4169487946719674,-0.8997488308328773,1.0
KP0442_HU_CA05,2.411607056369669,0.04059569135698024,-0.829324705227232,1.0
KP0990_AC_CA10,-14.144988657779594,2.039357657894783,-2.333445028771492,1.0
KP0992_AC_CA10,-14.26914446171657,2.192438046260316,-2.4074480086115493,1.0
KP0994_AC_CA10,-14.44702668228377,2.1571331688576993,-2.290123028043406,1.0
KP0996_AC_CA10,-14.278956958707768,2.293667748040253,-2.3355337784121657,1.0
