,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0260_AC_SQ20,KP0260_AC_SQ20,SQ20,SQ,20,-1.267673591057,-4.28662672042292,-1.63352794946511,3.28854765642759
KP0261_AC_SQ20,KP0261_AC_SQ20,SQ20,SQ,20,-1.25865534455466,-4.64994058900505,-2.20530871957556,3.5814360279596
KP0262_AC_SQ20,KP0262_AC_SQ20,SQ20,SQ,20,-1.28124790344018,-4.64547976472583,-2.08676388077446,3.58145149342472
KP0264_AC_SQ20,KP0264_AC_SQ20,SQ20,SQ,20,-1.47135796426145,-3.41863722478039,-1.31337002270728,1.68149353144844
KP0268_AC_SQ20,KP0268_AC_SQ20,SQ20,SQ,20,-1.68456182296014,-3.34867298464193,-1.36727683679854,1.40724397582587
KP0269_AC_SQ20,KP0269_AC_SQ20,SQ20,SQ,20,-1.59801319645744,-3.43816444744939,-1.29626888220749,1.59125416426958
KP0271_AC_SQ20,KP0271_AC_SQ20,SQ20,SQ,20,-1.62886614016451,-3.43018353139818,-1.34139611222765,1.55649245673111
KP0272_AC_SQ20,KP0272_AC_SQ20,SQ20,SQ,20,-1.18205492727027,-4.28409611806989,2.3568707912828,1.95735090279434
KP0273_AC_SQ20,KP0273_AC_SQ20,SQ20,SQ,20,-1.19555685190897,-4.15758329895417,2.4142840761241,1.91803260039325
KP0274_AC_SQ20,KP0274_AC_SQ20,SQ20,SQ,20,-1.3084692215555,-4.31501488010131,2.45773973445274,1.88286392970986
KP0275_AC_SQ20,KP0275_AC_SQ20,SQ20,SQ,20,-1.31938542172289,-4.25781125398736,2.47120429019924,1.897221062478
KP0276_AC_SQ20,KP0276_AC_SQ20,SQ20,SQ,20,-1.15794032014538,-4.33438478836299,2.50903758001203,2.0151968801477
KP0277_AC_SQ20,KP0277_AC_SQ20,SQ20,SQ,20,-1.23894970085078,-4.27603728453146,2.39467008082446,1.92762783719998
KP0279_AC_SQ20,KP0279_AC_SQ20,SQ20,SQ,20,-0.823871027115467,-2.49528751912295,-1.14076893525861,-1.18763421393687
KP0280_AC_SQ20,KP0280_AC_SQ20,SQ20,SQ,20,-0.68688115498491,-2.19995937264148,-1.19174607603982,-0.96240604266457
KP0281_AC_SQ20,KP0281_AC_SQ20,SQ20,SQ,20,-0.874856069395721,-2.16496707287434,-0.925085578125436,-1.02626121275744
KP0283_AC_SQ20,KP0283_AC_SQ20,SQ20,SQ,20,-2.29372004736716,-3.22455457962027,0.0361288939304621,0.722664209725417
KP0284_AC_SQ20,KP0284_AC_SQ20,SQ20,SQ,20,-2.39212944050424,-3.18257041667267,-0.0226637087497883,0.707661269773554
KP0289_AC_WP20,KP0289_AC_WP20,WP20,WP,20,-1.94430677287993,3.27234506919065,-0.24797322542123,-0.175573339217912
KP0291_AC_WP20,KP0291_AC_WP20,WP20,WP,20,-0.9726543399006,2.63288768115478,0.334929486747898,0.702664599658968
KP0292_AC_WP20,KP0292_AC_WP20,WP20,WP,20,-1.73869625990163,2.98274435888132,1.14107379838045,1.25288409818861
KP0294_AC_WP20,KP0294_AC_WP20,WP20,WP,20,-2.10093012857775,1.73496393944242,-0.329072559305066,0.124627239745127
KP0296_AC_WP20,KP0296_AC_WP20,WP20,WP,20,-2.19240671016815,3.74316532942704,-0.506403770148217,-0.367606665692381
KP0299_AC_WP20,KP0299_AC_WP20,WP20,WP,20,-2.11321787683747,3.55505967956751,-1.03217458709599,-0.31336459966888
KP0300_AC_WP20,KP0300_AC_WP20,WP20,WP,20,-2.02050468342534,3.54964793712543,-0.960603939428882,-0.356007161187614
KP0301_AC_WP20,KP0301_AC_WP20,WP20,WP,20,-1.90715641568027,1.7896240673153,0.594500480850684,-0.699320170014348
KP0303_AC_WP20,KP0303_AC_WP20,WP20,WP,20,-1.26349783531544,3.34064562846044,0.259140827080477,-0.858884774744683
KP0304_AC_WP20,KP0304_AC_WP20,WP20,WP,20,-1.71982130519858,3.81588658575883,0.421348368684425,-0.70008278288718
KP0305_AC_WP20,KP0305_AC_WP20,WP20,WP,20,-1.42962736723305,2.68671557808751,-0.275040280388427,-0.958685376204246
KP0311_AC_WP20,KP0311_AC_WP20,WP20,WP,20,17.6016818379864,0.205337728776531,-1.06452634050691,-0.18812439420252
KP0314_AC_WP20,KP0314_AC_WP20,WP20,WP,20,-2.17324571827422,1.76003662219604,0.0475151762769946,-0.189721176178703
KP0317_AC_WP20,KP0317_AC_WP20,WP20,WP,20,-1.65535841380326,1.22253457725088,-0.788661141124393,-0.0934166005421273
KP0323_AC_WP20,KP0323_AC_WP20,WP20,WP,20,-1.57222223662346,2.96732343098481,-0.0968623812383687,4.13352008663708
KP0324_AC_WP20,KP0324_AC_WP20,WP20,WP,20,-1.63861762257203,2.99329103344041,-0.0745445934493107,4.03247504885539
KP0325_AC_WP20,KP0325_AC_WP20,WP20,WP,20,-1.4889141291717,2.58713644248081,-0.23831699592255,2.93091467894712
KP0326_AC_WP20,KP0326_AC_WP20,WP20,WP,20,-2.36794823487733,2.21430200132295,-0.199434088766631,-0.710235122133251
KP0327_AC_WP20,KP0327_AC_WP20,WP20,WP,20,-1.28240482842979,2.57229199063947,0.124784072271932,3.69458952959021
KP0329_AC_WP20,KP0329_AC_WP20,WP20,WP,20,-2.25915371144049,2.85386527266669,0.604616658999145,-0.476392301099592
KP0331_AC_WP20,KP0331_AC_WP20,WP20,WP,20,-2.08117554438548,3.6914411233936,0.477696265707862,0.862575488632017
KP0332_AC_WP20,KP0332_AC_WP20,WP20,WP,20,-2.1814802127965,3.6542676323455,0.520010716248271,0.998659158038301
KP0334_AC_WP20,KP0334_AC_WP20,WP20,WP,20,-2.14462866084085,3.66478872225613,0.536802436905593,0.997162894011225
KP0335_AC_WP20,KP0335_AC_WP20,WP20,WP,20,-2.0287154697254,2.84900075394768,-0.764520099397817,-0.214904561962635
KP0336_AC_WP20,KP0336_AC_WP20,WP20,WP,20,-2.28838844608999,2.91066796888238,-0.776978997108987,-0.700487844240164
KP0337_AC_WP20,KP0337_AC_WP20,WP20,WP,20,-2.42052905717006,2.77502668073503,-0.888146953844134,-0.858098070809352
KP0340_AC_WP20,KP0340_AC_WP20,WP20,WP,20,-1.34011744377811,-1.71435677527637,-0.129033682078494,-0.31740088800387
KP0346_AC_WP20,KP0346_AC_WP20,WP20,WP,20,-1.81461353516918,1.73543733864166,-0.924994222228873,0.340921137111567
KP0347_AC_WP20,KP0347_AC_WP20,WP20,WP,20,17.5837733365727,0.132540251069654,-0.510368021766708,0.0562126619561263
KP0349_LM_WP20,KP0349_LM_WP20,WP20,WP,20,-1.79307026796842,3.51715971198002,-0.0836814098071658,-0.488504104491956
KP0352_AC_WP20,KP0352_AC_WP20,WP20,WP,20,-1.71017401471801,3.55067324852966,-0.172967586970643,-0.502025741531149
KP0354_AC_WP20,KP0354_AC_WP20,WP20,WP,20,-1.83986701975351,3.61078552946693,-0.174758460120661,-0.559167510139825
KP0355_AC_WP20,KP0355_AC_WP20,WP20,WP,20,-1.6620673319661,2.92174883634839,-0.400301244439229,-0.366848888732375
KP0360_AC_WP20,KP0360_AC_WP20,WP20,WP,20,-2.14326462737971,4.05610497251695,0.769224971999768,-0.060642985067372
KP0361_LM_WP20,KP0361_LM_WP20,WP20,WP,20,-1.86913188490468,3.74007981124745,0.709882870802075,-0.0125662014907481
KP0362_AC_WP20,KP0362_AC_WP20,WP20,WP,20,-2.15653360938432,4.01288697565399,0.769622401762275,-0.0396408574310267
KP0363_AC_WP20,KP0363_AC_WP20,WP20,WP,20,-2.14314916407704,3.99749930888147,0.730755209049219,-0.176712095675873
KP0365_AC_WP20,KP0365_AC_WP20,WP20,WP,20,-2.23247073568092,1.96457865819343,0.319789284619224,1.26927808428165
KP0367_AC_WP20,KP0367_AC_WP20,WP20,WP,20,-2.23885521852888,2.03075948660892,0.400880709675835,1.01832840003894
KP0368_AC_WP20,KP0368_AC_WP20,WP20,WP,20,-1.28771422375966,2.46982158437428,-0.467901201899429,-1.11869548085333
KP0369_AC_WP20,KP0369_AC_WP20,WP20,WP,20,17.8858684474703,0.232379025145737,-0.620813863839628,-0.517472596133254
KP0372_AC_WP20,KP0372_AC_WP20,WP20,WP,20,-1.21983420629114,4.03419926430188,0.0677428812234065,0.683534286665544
KP0373_AC_WP20,KP0373_AC_WP20,WP20,WP,20,15.6381794990663,0.772804966393567,0.0150017202256775,-0.209034462462733
KP0374_AC_WP20,KP0374_AC_WP20,WP20,WP,20,-2.00591374243261,2.66038338941107,1.14802804031876,-0.49805490254173
KP0379_AC_WP20,KP0379_AC_WP20,WP20,WP,20,14.7477088751897,0.413397572637156,-0.306200295674347,-0.336604165116795
KP0382_AC_WP20,KP0382_AC_WP20,WP20,WP,20,-2.76287673631202,2.97329651274034,1.31018344037024,0.828092037654202
KP0383_AC_WP20,KP0383_AC_WP20,WP20,WP,20,-2.80124243826782,3.01204328512207,1.32387430069059,0.843872400841816
KP0384_AC_WP20,KP0384_AC_WP20,WP20,WP,20,-1.26983507271278,2.86609249771451,0.0136355900851477,3.54586964936135
KP0385_AC_WP20,KP0385_AC_WP20,WP20,WP,20,-3.14057790393598,4.73666119978525,0.697203016958645,-0.438328137997013
KP0386_AC_WP20,KP0386_AC_WP20,WP20,WP,20,-2.89982016091556,4.73100464050357,0.708032088005073,0.0879639978659955
KP0388_AC_WP20,KP0388_AC_WP20,WP20,WP,20,-3.1163730666574,4.68691522796838,0.722020706749424,-0.467760412631143
KP0389_AC_WP20,KP0389_AC_WP20,WP20,WP,20,-3.12219535993292,4.70515746379479,0.624053251396914,-0.387363276095573
KP0390_AC_WP20,KP0390_AC_WP20,WP20,WP,20,-2.49110662687766,3.92502856173445,0.853617617428041,0.0589389416740225
KP0392_AC_WP20,KP0392_AC_WP20,WP20,WP,20,18.7324828750876,0.721989888100276,1.06236008979013,-0.21406264330777
KP0393_AC_WP20,KP0393_AC_WP20,WP20,WP,20,18.483416911446,0.545780818810632,1.02995389530848,-0.107387371211049
KP0394_AC_WP20,KP0394_AC_WP20,WP20,WP,20,18.6815408708414,0.891433766666112,0.806663969336666,-0.331770713454565
KP0395_AC_WP20,KP0395_AC_WP20,WP20,WP,20,18.5973018403304,0.764652813458185,1.07023616401705,-0.201755484112319
KP0396_AC_WP20,KP0396_AC_WP20,WP20,WP,20,18.9106140470282,0.736374933369834,1.06114014390148,-0.176187565780681
KP0398_AC_WP20,KP0398_AC_WP20,WP20,WP,20,18.7614691202482,0.690739402378019,1.03505208579207,-0.171811748762724
KP0399_LM_WP20,KP0399_LM_WP20,WP20,WP,20,18.0697237525208,0.181608871311589,-0.462880081001043,-0.435972646798374
KP0405_AC_WP20,KP0405_AC_WP20,WP20,WP,20,-1.63703783296535,2.87118124951219,-1.38522849178842,0.189275198800022
KP0406_NA_NANA,KP0406_NA_NANA,WP20,WP,20,-2.0512380814544,3.35188627397562,-0.340616892585572,0.697740921259075
KP0407_AC_CA05,KP0407_AC_CA05,CA05,CA,5,-1.55039912537297,-1.34540752872355,-1.12291265761301,-2.4196722157037
KP0408_AC_CA05,KP0408_AC_CA05,CA05,CA,5,-1.46883639672366,-0.682021813393513,-2.26801385931402,-1.60797714581986
KP0409_AC_CA05,KP0409_AC_CA05,CA05,CA,5,-1.73893271719708,-0.913121003167999,-0.224988822025964,-2.14491447177276
KP0424_AC_CA05,KP0424_AC_CA05,CA05,CA,5,-2.21960788997644,-1.46303026710704,-1.26392252512423,-1.40174081714846
KP0431_HU_CA05,KP0431_HU_CA05,CA05,CA,5,-1.25033951833324,-0.579976168040446,-0.890903130116757,-2.08482734301113
KP0441_AC_CA05,KP0441_AC_CA05,CA05,CA,5,-1.93743011065938,-0.44977639413652,-1.06385929708384,-1.49513585228625
KP0450_AC_WP20,KP0450_AC_WP20,WP20,WP,20,-2.80469732947197,3.30802036216994,-0.848541134005372,0.468847955807886
KP0452_AC_WP20,KP0452_AC_WP20,WP20,WP,20,17.10084117613,0.309205161183431,0.166134961926029,0.0856195343087769
KP0454_AC_WP20,KP0454_AC_WP20,WP20,WP,20,-1.78685284449104,3.30712865962091,0.900762875909795,-0.231002612881478
KP0457_AC_WP20,KP0457_AC_WP20,WP20,WP,20,-2.826815622477,2.94615977038412,0.856105981234215,0.272476509004932
KP0461_AC_WP20,KP0461_AC_WP20,WP20,WP,20,-1.63124223807772,2.22189568023461,-0.566239410737581,0.423830025198601
KP0462_AC_WP20,KP0462_AC_WP20,WP20,WP,20,-1.94872334004015,2.71209429235114,-0.546838493631552,0.599892981684056
KP0463_AC_WP20,KP0463_AC_WP20,WP20,WP,20,13.8177307519057,0.770895705976186,0.0816455760860647,0.639349813236351
KP0464_AC_WP20,KP0464_AC_WP20,WP20,WP,20,-2.31693833709257,2.80519665302031,0.149373633567198,0.430861231193386
KP0467_AC_WP20,KP0467_AC_WP20,WP20,WP,20,-2.05209348318308,2.58571303826835,0.340921629661054,0.101315027988276
KP0468_AC_WP20,KP0468_AC_WP20,WP20,WP,20,-2.82038643081112,3.01664539845702,-0.478606819051702,-0.640707358780084
KP0470_AC_WP20,KP0470_AC_WP20,WP20,WP,20,-1.20354640477323,2.42909301430621,0.0930785205342157,0.0983439775892764
KP0471_AC_WP20,KP0471_AC_WP20,WP20,WP,20,-2.05204061478342,2.76240384065021,0.50189796366252,-0.965843963022557
KP0475_AC_WP20,KP0475_AC_WP20,WP20,WP,20,-2.28078567176514,1.87395539096021,-0.0058592064919277,-0.192203153482022
KP0477_AC_WP20,KP0477_AC_WP20,WP20,WP,20,-2.35559034690038,1.9908362984226,0.393212039706257,-0.0628796919035148
KP0479_AC_WP20,KP0479_AC_WP20,WP20,WP,20,-2.30554120602979,3.65312833189102,0.297752138094485,-0.0791028872771449
KP0481_AC_WP20,KP0481_AC_WP20,WP20,WP,20,-3.13190344181845,4.7625403283788,0.678115905928836,-0.467525952958986
KP0484_AC_WP20,KP0484_AC_WP20,WP20,WP,20,-1.49026046994651,2.26379894293884,0.202348974695298,0.90977351998145
KP0485_AC_WP20,KP0485_AC_WP20,WP20,WP,20,-2.73862212019014,2.04250383497722,0.298300558372515,-0.0838797062434777
KP0486_AC_WP20,KP0486_AC_WP20,WP20,WP,20,17.0076700168749,0.304298468699116,-0.469914224954639,-0.464495704938202
KP0487_AC_WP20,KP0487_AC_WP20,WP20,WP,20,-2.22580934013998,2.25549190252888,2.59487515489332,3.11350228773336
KP0488_AC_WP20,KP0488_AC_WP20,WP20,WP,20,-2.30874775004369,2.22669600951528,2.4720461283938,2.74895463613571
KP0489_AC_WP20,KP0489_AC_WP20,WP20,WP,20,-2.21414353758033,2.01841875340927,-0.631433061404976,0.40806453704905
KP0490_AC_WP20,KP0490_AC_WP20,WP20,WP,20,-2.36113213419809,3.02452316362145,-0.0640022774688189,0.243065226757827
KP0491_AC_WP20,KP0491_AC_WP20,WP20,WP,20,-1.11551536790422,3.43658549053277,3.5475306685413,4.02477276087645
KP0492_AC_WP20,KP0492_AC_WP20,WP20,WP,20,-1.00556212113736,3.28195693048004,3.59818606769356,4.00329973512874
KP0493_AC_WP20,KP0493_AC_WP20,WP20,WP,20,-1.09599167339876,3.35390270205347,3.63137236154357,4.01128660626678
KP0494_AC_WP20,KP0494_AC_WP20,WP20,WP,20,-2.46992345735609,4.00106179047708,0.541517562115867,-0.441500360584669
KP0495_AC_WP20,KP0495_AC_WP20,WP20,WP,20,-2.48744317465982,3.93663468853189,0.463966696881684,-0.192900182669246
KP0499_AC_WP20,KP0499_AC_WP20,WP20,WP,20,-1.09046563735231,3.36623759214978,3.63392722726557,4.00173965213375
KP0500_AC_WP20,KP0500_AC_WP20,WP20,WP,20,-0.822298060798299,2.51274998536073,2.8541834734899,3.42645847192272
KP0501_AC_WP20,KP0501_AC_WP20,WP20,WP,20,-1.10522668844296,3.34694943256828,3.63807919065911,4.01092335997148
KP0505_AC_WP20,KP0505_AC_WP20,WP20,WP,20,-1.02513159703718,1.17183078144923,-0.298016028264101,0.0914474419167274
KP0508_AC_WP20,KP0508_AC_WP20,WP20,WP,20,-2.08890756256156,3.57807338447833,0.227282738339806,-0.860261850434166
KP0510_AC_WP20,KP0510_AC_WP20,WP20,WP,20,-2.20096864854433,2.49648253290134,-0.25428861659101,-1.1114680055003
KP0512_AC_WP20,KP0512_AC_WP20,WP20,WP,20,-2.2123974572854,2.47324291298178,-0.278080072524492,-1.0913990042629
KP0513_AC_WP20,KP0513_AC_WP20,WP20,WP,20,-2.09778915301891,2.46862401093132,-0.297773307792391,-1.12477141046396
KP0515_AC_WP20,KP0515_AC_WP20,WP20,WP,20,-1.59381901581202,3.75043364098066,-0.0656019898361011,-1.17739908019459
KP0516_AC_WP20,KP0516_AC_WP20,WP20,WP,20,-1.5573306531538,3.60991985948022,-0.601340667487258,-1.07903554979353
KP0521_AC_WP20,KP0521_AC_WP20,WP20,WP,20,-1.54397615601253,3.54397153562589,0.497160787961147,-0.732086575690214
KP0522_AC_WP20,KP0522_AC_WP20,WP20,WP,20,-1.30543362396071,2.83358803961503,0.203566064389295,-0.897462098199386
KP0523_AC_WP20,KP0523_AC_WP20,WP20,WP,20,-1.74780144755108,2.41632394068932,-0.322512673486869,0.188492332100952
KP0524_AC_WP20,KP0524_AC_WP20,WP20,WP,20,-1.64275096102152,2.39415154143055,-0.294203736340771,0.131690987944
KP0526_AC_WP20,KP0526_AC_WP20,WP20,WP,20,-1.54251757259025,1.63596671354689,1.9836884953364,3.723914499124
KP0528_AC_WP20,KP0528_AC_WP20,WP20,WP,20,-1.9521044074003,3.46017190060933,0.539149322664927,1.42173390030742
KP0530_AC_WP20,KP0530_AC_WP20,WP20,WP,20,-1.91176728015921,3.3759328919935,0.520434214957491,1.43871731563839
KP0532_AC_WP20,KP0532_AC_WP20,WP20,WP,20,-2.1931077465242,2.31291264738912,1.93924915168956,3.20228902071186
KP0533_AC_WP20,KP0533_AC_WP20,WP20,WP,20,-1.86715260767567,3.26886805126519,0.754445177859278,0.0360653286153739
KP0535_AC_WP20,KP0535_AC_WP20,WP20,WP,20,-1.90440681120982,1.78264844940107,0.387904160042511,-0.0519287512688534
KP0536_AC_WP20,KP0536_AC_WP20,WP20,WP,20,-2.01058500253919,2.62583045735549,0.224552373019875,0.396586443262281
KP0537_AC_WP20,KP0537_AC_WP20,WP20,WP,20,-1.84426082791416,3.50425061291185,1.83886749965249,1.49517222472569
KP0538_AC_WP20,KP0538_AC_WP20,WP20,WP,20,-1.73104549345943,1.80810622152862,0.306131714444668,0.0552597399591431
KP0539_AC_WP20,KP0539_AC_WP20,WP20,WP,20,-1.50752636706936,3.347840646997,1.10826062621855,1.32453515907749
KP0543_AC_WP20,KP0543_AC_WP20,WP20,WP,20,-1.53383545833692,3.45607796590425,0.05555883682059,0.966924752520435
KP0545_AC_WP20,KP0545_AC_WP20,WP20,WP,20,-1.83928229776768,3.6784949481659,0.150905237749605,1.1863951827699
KP0546_AC_WP20,KP0546_AC_WP20,WP20,WP,20,-1.4974757716752,3.35934120516455,1.10858046131173,1.34742675490863
KP0549_AC_WP20,KP0549_AC_WP20,WP20,WP,20,-1.69177271423047,3.41963209096198,0.270475431818706,0.863815166175424
KP0554_AC_WP20,KP0554_AC_WP20,WP20,WP,20,-2.69915609197773,3.31820260716113,-0.152354060681884,-1.172453622963
KP0559_AC_WP20,KP0559_AC_WP20,WP20,WP,20,15.2905437012441,0.413210844474372,0.213976832142159,-0.369845528526958
KP0563_AC_WP20,KP0563_AC_WP20,WP20,WP,20,17.1229665147927,0.218438838170138,-0.293166204699888,-0.351700020656687
KP0565_LM_WP20,KP0565_LM_WP20,WP20,WP,20,13.2350651936615,-0.359422266103677,-0.316361614865361,-0.0670885099396217
KP0568_AC_WP20,KP0568_AC_WP20,WP20,WP,20,-1.90829232070809,2.22582701760915,0.244314220019237,0.82071770946057
KP0569_AC_WP20,KP0569_AC_WP20,WP20,WP,20,17.8959197989973,0.0643579948700165,-0.626117761154363,-0.262120686624821
KP0571_AC_WP20,KP0571_AC_WP20,WP20,WP,20,-2.03047513608486,3.89684090305204,0.338475572533568,0.635456712538688
KP0572_AC_WP20,KP0572_AC_WP20,WP20,WP,20,-2.08807272934723,4.49439780267697,0.302237259689113,-0.759426579022194
KP0575_AC_WP20,KP0575_AC_WP20,WP20,WP,20,18.0311920126599,0.369331054410993,-0.119059418055944,-0.217531033090944
KP0576_AC_WP20,KP0576_AC_WP20,WP20,WP,20,18.2184032972886,0.283773719654269,0.207603561395643,-0.999184033564699
KP0577_AC_WP20,KP0577_AC_WP20,WP20,WP,20,17.0978183880728,0.165319996417639,0.0218941406018642,-0.706057148907085
KP0579_AC_WP20,KP0579_AC_WP20,WP20,WP,20,-2.99702270363484,1.80581439500194,-0.067703648227252,0.0619370532191204
KP0581_AC_WP20,KP0581_AC_WP20,WP20,WP,20,18.1879592796995,-0.0148650894263743,-0.49950021579186,-0.446542002162364
KP0583_LM_WP20,KP0583_LM_WP20,WP20,WP,20,-1.84839125741895,-2.29494912635995,-0.928414636950124,-0.535599566169419
KP0584_AC_WP20,KP0584_AC_WP20,WP20,WP,20,17.7140573225527,0.139814175993609,-0.47987761744399,-0.0520198017812124
KP0590_AC_WP20,KP0590_AC_WP20,WP20,WP,20,17.5477856633919,0.225179746429796,-0.0508559247983707,-0.513176876029607
KP0591_AC_WP20,KP0591_AC_WP20,WP20,WP,20,17.410943302359,-0.0138430817699423,0.0773765672199101,-0.402308412056653
KP0593_AC_SB20,KP0593_AC_SB20,SB20,SB,20,-1.25333535971204,-2.7145230957631,-0.801983189036486,0.30777161968866
KP0595_AC_SB20,KP0595_AC_SB20,SB20,SB,20,-1.21530245538681,-2.56968104512388,-0.392563640279111,2.70288103336102
KP0596_AC_SB20,KP0596_AC_SB20,SB20,SB,20,-2.43899462069783,-3.07766908564626,-1.26165734992085,-1.08611753304121
KP0600_AC_SB20,KP0600_AC_SB20,SB20,SB,20,-1.25385202024783,-2.54038418896118,-0.328999625650601,2.74327082049665
KP0604_AC_SB20,KP0604_AC_SB20,SB20,SB,20,-1.16380020450898,-1.72453667878074,-0.288058317273717,2.44233990974335
KP0607_AC_SB20,KP0607_AC_SB20,SB20,SB,20,16.9429337236814,0.871388812737391,0.0771746243636243,0.484642374444095
KP0608_AC_SB20,KP0608_AC_SB20,SB20,SB,20,-1.7315163096086,2.97737030036416,-0.170425623140246,-0.196611290776609
KP0611_LM_SB20,KP0611_LM_SB20,SB20,SB,20,-1.85616122875916,-2.52824361991858,0.271639517733317,0.567602486898858
KP0625_AC_SB20,KP0625_AC_SB20,SB20,SB,20,-1.62522019801875,-2.40576474814911,0.953892563299775,0.305893205267302
KP0626_AC_SB20,KP0626_AC_SB20,SB20,SB,20,-1.63897678961635,-2.16030115619422,-0.176439973197157,-0.817457894536825
KP0636_AC_SB20,KP0636_AC_SB20,SB20,SB,20,-0.568890349782263,-1.72558639405286,-0.995403743274465,1.51039617969697
KP0638_AC_SB20,KP0638_AC_SB20,SB20,SB,20,-0.842903897855204,-1.8797348057491,-0.5373542483371,-0.298870202557147
KP0640_AC_SB20,KP0640_AC_SB20,SB20,SB,20,-2.39711820702162,-3.67378338764538,-0.0492286427123001,1.0752417802512
KP0643_AC_SB20,KP0643_AC_SB20,SB20,SB,20,-1.42356081973971,-2.30659585805339,0.311835828784569,1.78728109397887
KP0645_AC_SB20,KP0645_AC_SB20,SB20,SB,20,-1.05870437462968,-2.75639890458738,0.260607815924546,1.59760069169472
KP0646_AC_SB20,KP0646_AC_SB20,SB20,SB,20,-1.26075670858385,-1.78361996125172,0.0392284651259069,0.979142223764977
KP0647_AC_SB20,KP0647_AC_SB20,SB20,SB,20,-1.75240583801402,-2.58719944910918,0.858939680818437,0.483404403546639
KP0648_AC_SB20,KP0648_AC_SB20,SB20,SB,20,-1.73283105166023,-2.62833459346025,-0.378913497839753,-0.831031258085106
KP0649_AC_SB20,KP0649_AC_SB20,SB20,SB,20,-2.52703700800987,-3.61058600823926,-0.145279543456198,0.546145023374355
KP0652_AC_SB20,KP0652_AC_SB20,SB20,SB,20,-1.10642831387312,-1.92153741474198,-0.0816513794309344,0.628366389497305
KP0654_AC_SB20,KP0654_AC_SB20,SB20,SB,20,-0.721984057964384,-1.60931030553374,0.456175851434343,1.10182201667604
KP0658_AC_SB20,KP0658_AC_SB20,SB20,SB,20,-1.70025557248519,-3.03703360795676,-0.585040699666784,2.93173430470347
KP0660_AC_SB20,KP0660_AC_SB20,SB20,SB,20,-1.62416754392132,-3.38543342520083,-0.58634610110395,2.82958013105606
KP0661_AC_SB20,KP0661_AC_SB20,SB20,SB,20,-1.1725935035641,-1.23754225144983,-0.279975612925631,0.119440594362978
KP0662_AC_SB20,KP0662_AC_SB20,SB20,SB,20,-1.43698666064068,-1.91938517946657,0.689002632611942,0.926210271362018
KP0665_AC_SB20,KP0665_AC_SB20,SB20,SB,20,-2.46455201528136,-2.22094231690809,-0.193430097186523,0.141708683907836
KP0667_AC_SB20,KP0667_AC_SB20,SB20,SB,20,-2.21701058276579,-2.38880809937968,-0.835078515526013,-0.980839420789017
KP0668_AC_SB20,KP0668_AC_SB20,SB20,SB,20,-1.03506522517443,-2.65399869913636,-0.657618991604527,0.39555724900194
KP0669_AC_SB20,KP0669_AC_SB20,SB20,SB,20,-0.573695618939293,-1.81180521537918,0.384285974188575,0.104763306219064
KP0673_NA_NANA,KP0673_NA_NANA,SB20,SB,20,-2.31824743317212,-2.37366654800224,-0.798179722550772,-1.00364376496292
KP0678_AC_SB20,KP0678_AC_SB20,SB20,SB,20,16.2230870622548,0.116021339210023,-0.126664560240747,-0.469607440564587
KP0679_AC_SB20,KP0679_AC_SB20,SB20,SB,20,-1.04635191040996,-2.32413673847855,0.0428249876855229,2.09517987600122
KP0681_AC_SB20,KP0681_AC_SB20,SB20,SB,20,-1.03426188067108,-2.0575073719692,0.168382040495264,1.79602543764576
KP0686_AC_SB20,KP0686_AC_SB20,SB20,SB,20,-1.33852139271305,-1.7607478244201,-1.17336177566135,-0.66972986146319
KP0688_AC_SB20,KP0688_AC_SB20,SB20,SB,20,-1.50898901070354,-2.413219608202,-1.9082308763582,0.936474515009747
KP0690_AC_SB20,KP0690_AC_SB20,SB20,SB,20,16.1321219545989,-0.0467621486330874,-0.843780071193379,-0.358560632974658
KP0691_AC_SB20,KP0691_AC_SB20,SB20,SB,20,-1.03411370092834,-3.10341957023178,-0.407695693150546,4.14606559958065
KP0693_AC_SB20,KP0693_AC_SB20,SB20,SB,20,-0.984330697435073,-3.09005751071723,-0.351889329209998,4.21236376084429
KP0696_AC_SB20,KP0696_AC_SB20,SB20,SB,20,16.4024273311001,0.631239728266215,-0.00864305054038738,-0.193697973109082
KP0698_AC_SB20,KP0698_AC_SB20,SB20,SB,20,-2.29270674098182,-1.92371375536554,-0.1468953277469,0.402617823481012
KP0699_AC_SB20,KP0699_AC_SB20,SB20,SB,20,-1.1737859034732,-2.93467584564441,-0.341695997309745,4.02892321638113
KP0701_AC_SB20,KP0701_AC_SB20,SB20,SB,20,-0.858422669763231,-2.65698931048795,-0.180302771197753,3.75466106931216
KP0703_AC_SB20,KP0703_AC_SB20,SB20,SB,20,-0.633777743678642,-2.14893371961323,-0.0712317763411114,0.822131420595109
KP0704_AC_SB20,KP0704_AC_SB20,SB20,SB,20,-0.988381396505634,-3.61260321798061,-0.066283465827481,3.26962375287618
KP0708_AC_SB20,KP0708_AC_SB20,SB20,SB,20,-1.56013734656762,-2.44915600149608,0.0922214629630088,-0.184603970837831
KP0709_AC_SB20,KP0709_AC_SB20,SB20,SB,20,-0.383217201129603,-2.05839318816084,-0.0525075942554119,0.438344115379836
KP0711_AC_SB20,KP0711_AC_SB20,SB20,SB,20,-1.55837277420118,-2.68918984970393,-0.661196673006236,0.629429998026326
