,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0129_AC_SB10,KP0129_AC_SB10,SB10,SB,10-12,-1.07141667215614,-1.83201169277631,-0.312813251534874,-0.374330614868526
KP0131_HU_SB05,KP0131_HU_SB05,SB05,SB,5,-2.66965197537281,2.63320446573209,-0.371336552764563,0.222523704778733
KP0151_AC_SQ12,KP0151_AC_SQ12,SQ12,SQ,10-12,-2.12140906990703,-3.97698820325312,0.796481132536225,1.88720710410225
KP0152_AC_SQ12,KP0152_AC_SQ12,SQ12,SQ,10-12,-2.44904455747283,-4.21436459743671,0.860777717417908,2.19579684732228
KP0153_AC_SQ12,KP0153_AC_SQ12,SQ12,SQ,10-12,-1.8923227726147,-3.57128023991091,1.12744655065003,1.03685197598864
KP0154_AC_SQ12,KP0154_AC_SQ12,SQ12,SQ,10-12,-1.66835344115069,-4.14568857825938,1.06206697576414,3.94388790841618
KP0156_AC_SQ12,KP0156_AC_SQ12,SQ12,SQ,10-12,-1.52406022016415,-3.88032043853294,0.439155047071644,3.39029743124312
KP0157_AC_SQ12,KP0157_AC_SQ12,SQ12,SQ,10-12,-1.54377719895606,-4.31035672174913,0.972258597381925,3.95195280240971
KP0158_AC_SQ12,KP0158_AC_SQ12,SQ12,SQ,10-12,-1.82834074534936,-4.40198304353192,1.13982221706074,4.13171312060522
KP0160_AC_SQ12,KP0160_AC_SQ12,SQ12,SQ,10-12,-2.95941682326693,-3.34233665485131,0.403977940256757,3.68602887831368
KP0162_AC_SQ12,KP0162_AC_SQ12,SQ12,SQ,10-12,-2.87067072338917,-3.51789960149005,0.536453884775803,4.17022126482194
KP0166_AC_SQ12,KP0166_AC_SQ12,SQ12,SQ,10-12,-2.2803146987493,-3.01535536902316,1.57989940421462,2.64956098965892
KP0167_AC_SQ12,KP0167_AC_SQ12,SQ12,SQ,10-12,-1.82726050833798,-3.44589291541217,0.049381582039018,1.64298011499535
KP0168_AC_SQ12,KP0168_AC_SQ12,SQ12,SQ,10-12,-2.62383255875169,-3.75874238528442,1.86061849877828,3.11956333514571
KP0169_AC_SQ12,KP0169_AC_SQ12,SQ12,SQ,10-12,-2.28844356828567,-2.82178291557272,1.63496287034278,2.5603600155434
KP0171_AC_SQ12,KP0171_AC_SQ12,SQ12,SQ,10-12,-2.64319012086444,-4.56674480777089,0.932371349516049,2.50781012687233
KP0172_AC_SQ12,KP0172_AC_SQ12,SQ12,SQ,10-12,-0.75374088881958,-4.59513955134417,15.275835949442,-5.33826430225583
KP0173_AC_SQ12,KP0173_AC_SQ12,SQ12,SQ,10-12,-2.0198603076381,-4.82064116404703,16.305822122941,-5.21022306688694
KP0174_AC_SQ12,KP0174_AC_SQ12,SQ12,SQ,10-12,-2.1877978286218,-5.33524629418505,17.107659412649,-5.16262454123229
KP0175_AC_SQ12,KP0175_AC_SQ12,SQ12,SQ,10-12,-2.31416458384243,-5.32041649264398,17.7198170062881,-5.25928000222229
KP0176_AC_SQ12,KP0176_AC_SQ12,SQ12,SQ,10-12,-2.35307439446114,-5.48392644524797,17.8280085373318,-5.28930116166999
KP0177_AC_SQ12,KP0177_AC_SQ12,SQ12,SQ,10-12,-2.23190825298753,-5.03920938249988,16.990278541071,-5.16448970318061
KP0181_AC_SQ12,KP0181_AC_SQ12,SQ12,SQ,10-12,-2.31643841659748,-3.03919791992704,-0.196783399081462,1.13795891226083
KP0182_AC_SQ12,KP0182_AC_SQ12,SQ12,SQ,10-12,-2.48657500009107,-5.24073730309228,17.5427130862984,-5.73801068690674
KP0185_AC_SQ12,KP0185_AC_SQ12,SQ12,SQ,10-12,-2.15812629889689,-5.20660352570501,16.9638241501817,-5.23580587576742
KP0187_AC_SQ12,KP0187_AC_SQ12,SQ12,SQ,10-12,-3.06445973846002,-3.52904209651688,0.594953340541322,3.67027259421691
KP0188_AC_SQ12,KP0188_AC_SQ12,SQ12,SQ,10-12,-2.08404782404681,-2.21464016822511,0.214569104149074,2.11522556497988
KP0189_AC_SQ12,KP0189_AC_SQ12,SQ12,SQ,10-12,-2.98558044970585,-2.93900662246512,0.752788619850616,0.43450518714631
KP0190_AC_SQ12,KP0190_AC_SQ12,SQ12,SQ,10-12,-2.75701863935358,-2.41037361979412,0.482814766781546,1.44644481578463
KP0193_AC_SQ12,KP0193_AC_SQ12,SQ12,SQ,10-12,-1.00138415516473,-2.83664015995014,0.101819539871319,1.31725905661204
KP0196_AC_SQ12,KP0196_AC_SQ12,SQ12,SQ,10-12,-1.14317514206018,-5.34439258473587,2.80706076118951,8.80671537176085
KP0197_AC_SQ12,KP0197_AC_SQ12,SQ12,SQ,10-12,-1.25535406416651,-5.5817807948099,2.54083118707575,9.11564324716088
KP0198_AC_SQ12,KP0198_AC_SQ12,SQ12,SQ,10-12,-1.14500592264449,-5.6752043184666,2.82492243556354,9.16411087364655
KP0199_AC_SQ12,KP0199_AC_SQ12,SQ12,SQ,10-12,-1.23627582192015,-5.58611949703238,2.5439367699513,8.9599205670816
KP0200_AC_SQ12,KP0200_AC_SQ12,SQ12,SQ,10-12,-1.08914716716257,-5.31191728836603,2.54145309523684,8.67601990310523
KP0201_AC_SQ12,KP0201_AC_SQ12,SQ12,SQ,10-12,-1.02297088010981,-5.18390398096605,2.68117831441436,8.36500865998853
KP0202_AC_SQ12,KP0202_AC_SQ12,SQ12,SQ,10-12,-1.6290512045481,-3.85838081499408,-0.187824463437672,2.30773613680685
KP0204_AC_SQ12,KP0204_AC_SQ12,SQ12,SQ,10-12,-1.4763345221745,-3.55076008562631,-0.337173441976144,1.93659121886896
KP0208_AC_SQ12,KP0208_AC_SQ12,SQ12,SQ,10-12,-1.93426323735396,-3.06125867938458,0.883996170580454,2.82760116926436
KP0209_AC_SQ12,KP0209_AC_SQ12,SQ12,SQ,10-12,-2.16500433801935,-3.0716439495807,0.812527762586738,2.88765059761409
KP0212_AC_SQ20,KP0212_AC_SQ20,SQ20,SQ,20,-2.08209803404321,-4.64354395380696,-0.816231233012806,6.20307429991114
KP0213_AC_SQ20,KP0213_AC_SQ20,SQ20,SQ,20,-1.9153036284785,-4.839441887862,-0.881534729853441,6.14783019870378
KP0214_AC_SQ20,KP0214_AC_SQ20,SQ20,SQ,20,-2.11760372039657,-4.69945783399057,-0.850008146118195,6.27358779669672
KP0216_AC_SQ20,KP0216_AC_SQ20,SQ20,SQ,20,-1.99568850358433,-4.84876923739384,-0.985482041248595,6.35392244820674
KP0217_AC_SQ20,KP0217_AC_SQ20,SQ20,SQ,20,-1.76132130490551,-4.371701579533,-0.863510314511976,5.56913769259255
KP0218_AC_SQ20,KP0218_AC_SQ20,SQ20,SQ,20,22.5301496830687,0.2917919817835,-0.281323379186186,-0.0437164307985632
KP0220_AC_SQ20,KP0220_AC_SQ20,SQ20,SQ,20,-1.32588138351871,-3.34138363724345,1.19514352865115,3.37850520544804
KP0221_AC_SQ20,KP0221_AC_SQ20,SQ20,SQ,20,-1.32434764683619,-3.28605839510107,1.21395558452873,3.38394598969362
KP0222_AC_SQ20,KP0222_AC_SQ20,SQ20,SQ,20,-1.47855634045791,-2.00637710598626,0.979244300890938,0.165279678542321
KP0225_AC_SQ20,KP0225_AC_SQ20,SQ20,SQ,20,-1.62214797694579,-2.53056067120361,0.00146284410516326,0.979355927805034
KP0227_AC_SQ20,KP0227_AC_SQ20,SQ20,SQ,20,-0.890286791351422,-1.94633318678706,0.112395480220345,0.846345346914937
KP0229_AC_SQ20,KP0229_AC_SQ20,SQ20,SQ,20,-1.34868350585158,-2.37945877623162,0.542663351983279,1.67559303233991
KP0233_AC_SQ20,KP0233_AC_SQ20,SQ20,SQ,20,-1.3279586742084,-0.892406621954753,0.594253459768564,-0.355158902768541
KP0235_AC_SQ20,KP0235_AC_SQ20,SQ20,SQ,20,14.1064563494452,0.900065206503537,-0.135923514318346,0.36662013268515
KP0236_AC_SQ20,KP0236_AC_SQ20,SQ20,SQ,20,-1.90810027310852,-2.79551143456265,0.411916907676871,2.05202881071936
KP0237_AC_SQ20,KP0237_AC_SQ20,SQ20,SQ,20,-2.43183916322278,-3.17407599564579,-0.535054487277441,0.254630680001685
KP0238_AC_SQ20,KP0238_AC_SQ20,SQ20,SQ,20,-1.92352075135745,-1.89544150547318,-0.018466754606222,0.188865941764637
KP0240_AC_SQ20,KP0240_AC_SQ20,SQ20,SQ,20,-2.70249793979129,-2.85239986339334,-0.264991837072956,0.484429668338212
KP0241_AC_SQ20,KP0241_AC_SQ20,SQ20,SQ,20,23.5264679837373,0.53051740036143,0.221653810427319,0.445997224670291
KP0242_AC_SQ20,KP0242_AC_SQ20,SQ20,SQ,20,-1.91467720708296,-2.93733299660182,0.00108353444662982,1.26117437518417
KP0243_AC_SQ20,KP0243_AC_SQ20,SQ20,SQ,20,22.1396837374952,0.40478639163631,0.160792652757321,0.666882611521673
KP0244_LM_SQ20,KP0244_LM_SQ20,SQ20,SQ,20,-0.552262787467095,-2.40279550028542,0.595515463848711,-0.299637208799408
KP0246_AC_SQ20,KP0246_AC_SQ20,SQ20,SQ,20,19.7809901969714,0.256786525721702,-0.52108779392399,-0.353494806202196
KP0247_AC_SQ20,KP0247_AC_SQ20,SQ20,SQ,20,21.9587634174786,0.359808273138277,-0.367800270300478,-0.271488655475276
KP0250_AC_SQ20,KP0250_AC_SQ20,SQ20,SQ,20,-1.59463187093721,-2.80212708117021,0.962071800063616,0.894315114729359
KP0251_AC_SQ20,KP0251_AC_SQ20,SQ20,SQ,20,-2.29886014159662,-3.883317571499,1.76478158835629,1.16151872080834
KP0255_AC_SQ20,KP0255_AC_SQ20,SQ20,SQ,20,23.1554062439769,0.240051289585802,-0.272620300263587,-0.235284042033306
KP0256_AC_SQ20,KP0256_AC_SQ20,SQ20,SQ,20,23.268514090468,0.298545587952194,-0.201046632564602,-0.1425396028103
KP0257_AC_SQ20,KP0257_AC_SQ20,SQ20,SQ,20,-1.47127950139704,-4.74124458658084,-1.87681112449454,3.87011165771132
KP0258_AC_SQ20,KP0258_AC_SQ20,SQ20,SQ,20,-1.85739095888926,-4.77483056178817,-1.99466193172187,3.83674512676188
KP0259_AC_SQ20,KP0259_AC_SQ20,SQ20,SQ,20,22.6098875927725,0.0802127182894162,0.370893805643607,0.429960206455714
KP0260_AC_SQ20,KP0260_AC_SQ20,SQ20,SQ,20,-2.08014896828145,-4.35530756572074,-1.68406477663619,3.00967290315593
KP0261_AC_SQ20,KP0261_AC_SQ20,SQ20,SQ,20,-2.34015778092219,-5.19293579638388,-2.06265094239423,4.08629303665299
KP0262_AC_SQ20,KP0262_AC_SQ20,SQ20,SQ,20,-2.05891454389165,-4.93332539413298,-1.93592816015816,3.93932221662313
KP0264_AC_SQ20,KP0264_AC_SQ20,SQ20,SQ,20,-1.61253227741083,-3.11925418573231,-1.03264830115025,2.00626111918146
KP0268_AC_SQ20,KP0268_AC_SQ20,SQ20,SQ,20,-1.6696452710111,-2.59582270376889,-0.92370607029413,2.20592979406928
KP0269_AC_SQ20,KP0269_AC_SQ20,SQ20,SQ,20,-2.00273635796431,-3.83147659782468,-0.991433136181902,2.22305043581952
KP0271_AC_SQ20,KP0271_AC_SQ20,SQ20,SQ,20,-1.97339754113335,-3.75856650713135,-1.02207614884766,2.18387671540375
KP0272_AC_SQ20,KP0272_AC_SQ20,SQ20,SQ,20,-2.23079473965912,-5.18343724973321,0.439674264070599,6.16664114779386
KP0273_AC_SQ20,KP0273_AC_SQ20,SQ20,SQ,20,-1.80203186760052,-4.4994990982321,0.78926827947018,5.27217642812275
KP0274_AC_SQ20,KP0274_AC_SQ20,SQ20,SQ,20,-2.25484956742966,-5.02134344495501,0.627694793949025,5.79542842758556
KP0275_AC_SQ20,KP0275_AC_SQ20,SQ20,SQ,20,-2.48258740967556,-5.19613069709165,0.639114574896447,6.30963310675384
KP0276_AC_SQ20,KP0276_AC_SQ20,SQ20,SQ,20,-1.98782341751476,-5.15764613854912,0.826282214186375,5.84316844132896
KP0277_AC_SQ20,KP0277_AC_SQ20,SQ20,SQ,20,-1.95986074027984,-4.98180873363588,0.898929424390655,5.43098980101974
KP0279_AC_SQ20,KP0279_AC_SQ20,SQ20,SQ,20,-1.90963581739768,-2.26348511570379,1.42240474120469,0.548129136022824
KP0280_AC_SQ20,KP0280_AC_SQ20,SQ20,SQ,20,-1.13587910552454,-1.86054258340931,0.573506299864526,0.722693417760302
KP0281_AC_SQ20,KP0281_AC_SQ20,SQ20,SQ,20,-1.2384412692364,-1.77117937975742,1.01424340759182,0.335930628931027
KP0283_AC_SQ20,KP0283_AC_SQ20,SQ20,SQ,20,-3.35767887031989,-3.40816895497347,0.353146374196578,1.7789258875217
KP0284_AC_SQ20,KP0284_AC_SQ20,SQ20,SQ,20,-3.40801926933338,-3.41474233674379,0.439933598836294,1.60042504036839
KP0289_AC_WP20,KP0289_AC_WP20,WP20,WP,20,-2.44999556103009,3.98731979311817,0.0571833436554684,-0.474048219165656
KP0291_AC_WP20,KP0291_AC_WP20,WP20,WP,20,-2.07971767420672,3.55962146124814,1.10169606625279,0.448456300326663
KP0292_AC_WP20,KP0292_AC_WP20,WP20,WP,20,-2.34485675148557,3.27178666176993,-0.0196055645178769,-0.0919764921787996
KP0294_AC_WP20,KP0294_AC_WP20,WP20,WP,20,-2.62856858923179,2.80099256790493,-0.0258157357288075,0.270826016411703
KP0296_AC_WP20,KP0296_AC_WP20,WP20,WP,20,-3.02992813840119,4.95068981799584,0.0384244178715482,-0.00707302313017369
KP0299_AC_WP20,KP0299_AC_WP20,WP20,WP,20,-3.02412964045079,4.88011224088801,-0.0605024961918499,0.114577948184855
KP0300_AC_WP20,KP0300_AC_WP20,WP20,WP,20,-2.73359829432185,4.52126710902296,-0.0827196548555686,0.167058219597186
KP0301_AC_WP20,KP0301_AC_WP20,WP20,WP,20,-3.08328774476534,2.99314724194173,0.154132925475357,-0.414357398210449
KP0303_AC_WP20,KP0303_AC_WP20,WP20,WP,20,-1.88329291479961,4.40492048861794,0.48360585116426,0.0796387717824108
KP0304_AC_WP20,KP0304_AC_WP20,WP20,WP,20,-2.82892186767675,5.66909422030917,0.364946462204845,0.949449588676123
KP0305_AC_WP20,KP0305_AC_WP20,WP20,WP,20,-1.86733643618646,4.52128233335343,0.93820501446176,-1.30541510256079
KP0311_AC_WP20,KP0311_AC_WP20,WP20,WP,20,25.2350713961282,0.405142528556886,-0.38742404316896,0.805073391394423
KP0314_AC_WP20,KP0314_AC_WP20,WP20,WP,20,-3.60193926742304,3.22096761686123,0.414819312343108,0.62671623606908
KP0317_AC_WP20,KP0317_AC_WP20,WP20,WP,20,-1.83320623539426,1.70321686810196,-0.68590348900071,0.17874556092935
KP0323_AC_WP20,KP0323_AC_WP20,WP20,WP,20,-3.16030539713143,3.27276352276375,0.126050508209613,2.75150145269048
KP0324_AC_WP20,KP0324_AC_WP20,WP20,WP,20,-2.73527435578516,3.1432479987104,0.144380852644862,2.57712817006411
KP0325_AC_WP20,KP0325_AC_WP20,WP20,WP,20,-2.00213297006978,2.61006460777255,-0.040801363631418,1.44921595468098
KP0326_AC_WP20,KP0326_AC_WP20,WP20,WP,20,-2.99317871498748,2.67260783467133,0.500442363664194,-1.13709275038953
KP0327_AC_WP20,KP0327_AC_WP20,WP20,WP,20,-1.85392433822834,2.51334866056694,0.248969896086966,2.15933347783218
KP0329_AC_WP20,KP0329_AC_WP20,WP20,WP,20,-2.62394293923481,3.0871138159165,0.103967529168147,-0.37932227502139
KP0331_AC_WP20,KP0331_AC_WP20,WP20,WP,20,-2.85466442916459,4.73449406624126,1.74460995185266,-0.335932957415974
KP0332_AC_WP20,KP0332_AC_WP20,WP20,WP,20,-3.074538833384,5.14893477731516,1.76466119572106,-0.217762897817023
KP0334_AC_WP20,KP0334_AC_WP20,WP20,WP,20,-3.13217036937788,5.13103012354106,1.94655151447835,-0.197842478080981
KP0335_AC_WP20,KP0335_AC_WP20,WP20,WP,20,-3.26553031054331,4.50943980928205,-1.42933478811202,0.739100115719146
KP0336_AC_WP20,KP0336_AC_WP20,WP20,WP,20,-3.19707678702409,4.59449845860187,-1.36586008830063,0.326277893239465
KP0337_AC_WP20,KP0337_AC_WP20,WP20,WP,20,-3.0361776675244,4.35149133914907,-1.57805631356285,0.220392076377548
KP0340_AC_WP20,KP0340_AC_WP20,WP20,WP,20,-1.32270936380787,-2.04690629116142,-0.990391362232244,-0.396077943797094
KP0346_AC_WP20,KP0346_AC_WP20,WP20,WP,20,-2.56962738357388,1.53837821720673,-0.600933712893202,-0.312372600354914
KP0347_AC_WP20,KP0347_AC_WP20,WP20,WP,20,25.064856511287,0.59020822494681,-0.0968062331081259,0.123430359867516
KP0349_LM_WP20,KP0349_LM_WP20,WP20,WP,20,-2.89693378196406,4.60699891889901,1.59322219608645,0.385896533053835
KP0352_AC_WP20,KP0352_AC_WP20,WP20,WP,20,-2.79096574908605,4.41703621740382,1.48269873935369,0.00792967893838138
KP0354_AC_WP20,KP0354_AC_WP20,WP20,WP,20,-3.34249659676538,4.97384951950652,1.72076382756686,0.210967563813455
KP0355_AC_WP20,KP0355_AC_WP20,WP20,WP,20,-2.12199463957502,2.7929258404965,0.321069546576728,-0.332028097076063
KP0360_AC_WP20,KP0360_AC_WP20,WP20,WP,20,-3.62092313669602,5.46504532230141,-0.500506530753881,1.37247161982686
KP0361_LM_WP20,KP0361_LM_WP20,WP20,WP,20,-3.1697089710888,5.0770766511486,-0.54004843378852,1.44789293117059
KP0362_AC_WP20,KP0362_AC_WP20,WP20,WP,20,-3.5631963386141,5.51783302271997,-0.599311506198231,1.34338708541919
KP0363_AC_WP20,KP0363_AC_WP20,WP20,WP,20,-3.33399749253129,5.34850568478797,-0.645313930150417,1.36598547944105
KP0365_AC_WP20,KP0365_AC_WP20,WP20,WP,20,-3.80787863016547,3.57459325872188,0.762317112838538,0.53380031857954
KP0367_AC_WP20,KP0367_AC_WP20,WP20,WP,20,-3.74654390640502,3.57510175727255,0.848984974799954,0.372347300861077
KP0368_AC_WP20,KP0368_AC_WP20,WP20,WP,20,-2.26838409160611,3.42095819008424,-0.333111282788539,-0.934028951817245
KP0369_AC_WP20,KP0369_AC_WP20,WP20,WP,20,26.1375025673284,1.12254440305772,0.0580776523301499,-0.266614043826501
KP0372_AC_WP20,KP0372_AC_WP20,WP20,WP,20,-2.35693639916775,5.86465655020195,-0.534171687317011,0.182160578695043
KP0373_AC_WP20,KP0373_AC_WP20,WP20,WP,20,19.2570365900324,0.919651439117347,-0.154049505850337,0.347966303190799
KP0374_AC_WP20,KP0374_AC_WP20,WP20,WP,20,-2.6115161372396,3.89385789571785,1.36615930370523,-0.114226755356682
KP0379_AC_WP20,KP0379_AC_WP20,WP20,WP,20,16.6801629827762,0.315093335951454,-0.212184546614156,0.074869824074411
KP0382_AC_WP20,KP0382_AC_WP20,WP20,WP,20,-3.31818733217282,4.60552125999493,0.986494876155987,-0.0621447049594681
KP0383_AC_WP20,KP0383_AC_WP20,WP20,WP,20,-3.36541514351847,4.6493613025975,0.989881013237051,0.0659048624504368
KP0384_AC_WP20,KP0384_AC_WP20,WP20,WP,20,-1.79914964305298,2.51080008500253,-0.0958864178359495,1.86784586052903
KP0385_AC_WP20,KP0385_AC_WP20,WP20,WP,20,-4.0425987270005,6.04477125094523,1.35532262645182,-1.89975874847953
KP0386_AC_WP20,KP0386_AC_WP20,WP20,WP,20,-3.75057285409545,6.37493052045262,1.42313665926591,-1.66573114440109
KP0388_AC_WP20,KP0388_AC_WP20,WP20,WP,20,-3.82495941149356,6.16219196467418,1.48035419917897,-2.07172056863006
KP0389_AC_WP20,KP0389_AC_WP20,WP20,WP,20,-4.07177188496727,6.3296383039526,1.39671245172957,-1.96167764243768
KP0390_AC_WP20,KP0390_AC_WP20,WP20,WP,20,-2.63170635682349,4.19984079851849,1.0117430211428,-1.32779328294226
KP0392_AC_WP20,KP0392_AC_WP20,WP20,WP,20,27.2302418539352,0.599172939831653,0.586787886049328,-1.05990310813675
KP0393_AC_WP20,KP0393_AC_WP20,WP20,WP,20,26.8934934044107,0.424164437535567,0.647337159206459,-1.12822400290698
KP0394_AC_WP20,KP0394_AC_WP20,WP20,WP,20,27.4516659748657,0.836872582069505,0.426908340727272,-1.3331504201154
KP0395_AC_WP20,KP0395_AC_WP20,WP20,WP,20,27.5053791639738,0.630432468147426,0.602472570253833,-1.22128173937355
KP0396_AC_WP20,KP0396_AC_WP20,WP20,WP,20,27.1224839264073,0.624786263466867,0.692119149042714,-1.06150664467309
KP0398_AC_WP20,KP0398_AC_WP20,WP20,WP,20,27.4497046078341,0.594292055607215,0.575501058004533,-1.1652478365617
KP0399_LM_WP20,KP0399_LM_WP20,WP20,WP,20,24.8536109721641,-0.0517168865400191,0.40644023087256,0.771152834060702
KP0405_AC_WP20,KP0405_AC_WP20,WP20,WP,20,-2.54175153042355,3.30378485688634,-0.424080100406021,0.445465308385254
KP0406_NA_NANA,KP0406_NA_NANA,WP20,WP,20,-2.84958949473563,3.98521527142324,-0.898825751083534,-0.0964665330660755
KP0407_AC_CA05,KP0407_AC_CA05,CA05,CA,5,-1.65458336048359,-1.37969914807739,-1.71601885774253,-1.83742269193439
