,Individual,Site,Loc,Depth,PC1,PC2,PC3,PC4
KP0746_AC_WP10,KP0746_AC_WP10,WP10,WP,10-12,1.13455603961115,1.94178260132764,-0.180712698194382,-0.00163324061966516
KP0747_AC_WP20,KP0747_AC_WP20,WP20,WP,20,1.17844757525607,1.17532899944228,0.039761788115913,-0.00497755761185621
KP0748_AC_WP10,KP0748_AC_WP10,WP10,WP,10-12,1.24487324341071,1.30031284182644,-0.388711986382268,0.385088310716147
KP0749_AC_WP20,KP0749_AC_WP20,WP20,WP,20,1.15037638036965,0.900849674707283,-0.359093550599104,0.50128664236837
KP0751_AC_WP10,KP0751_AC_WP10,WP10,WP,10-12,1.12849592736355,1.63410891559251,-0.266381522547496,0.0154131728805792
KP0753_AC_WP10,KP0753_AC_WP10,WP10,WP,10-12,1.01406893857691,0.992994513677232,0.630893142793291,-0.121049202822742
KP0757_AC_WP10,KP0757_AC_WP10,WP10,WP,10-12,1.09100522746487,1.49611338325013,0.00959961246187469,0.0225590844575012
KP0758_AC_WP10,KP0758_AC_WP10,WP10,WP,10-12,1.17409448739334,0.978645777476887,-0.171106941431592,-0.221909409811572
KP0760_AC_WP10,KP0760_AC_WP10,WP10,WP,10-12,1.37764995111791,1.23010119815942,-0.127967364735014,0.750738587144825
KP0761_AC_WP10,KP0761_AC_WP10,WP10,WP,10-12,1.36848957308179,1.88861987748574,-0.379955570460244,-0.183160289827222
KP0767_AC_WP10,KP0767_AC_WP10,WP10,WP,10-12,0.939973650407562,1.34974085346486,-0.339868928558839,0.559683785945031
KP0769_AC_WP10,KP0769_AC_WP10,WP10,WP,10-12,-8.93426644340539,0.354637957078597,0.577570684981653,-0.424481047154795
KP0771_AC_WP10,KP0771_AC_WP10,WP10,WP,10-12,1.26398210264565,1.89379276537249,-0.184184462684409,0.518220789642991
KP0773_AC_WP10,KP0773_AC_WP10,WP10,WP,10-12,0.961007076451003,1.78787394037374,0.131481444486567,1.0189560457243
KP0777_AC_WP10,KP0777_AC_WP10,WP10,WP,10-12,0.680046165054487,0.809578359884126,-0.463896132197484,-0.526392065133027
KP0779_AC_WP10,KP0779_AC_WP10,WP10,WP,10-12,1.3675272932798,1.17322490628464,0.202770204425349,-0.519192721721316
KP0787_AC_WP10,KP0787_AC_WP10,WP10,WP,10-12,0.981733214639682,0.722622207043699,0.506168163093958,0.771430871259701
KP0792_AC_WP10,KP0792_AC_WP10,WP10,WP,10-12,1.08994949321049,1.81956349747192,0.081865475853568,1.21180715130766
KP0793_AC_WP10,KP0793_AC_WP10,WP10,WP,10-12,0.74936374190726,1.16307291431882,0.386432822390012,-0.289661777138208
KP0794_AC_WP10,KP0794_AC_WP10,WP10,WP,10-12,1.57750833233071,1.46903290804056,-0.358681500360004,-0.354343965224923
KP0797_AC_WP10,KP0797_AC_WP10,WP10,WP,10-12,1.07214396116012,1.48593635490766,-0.527846957518175,0.279487420237771
KP0799_AC_WP10,KP0799_AC_WP10,WP10,WP,10-12,0.975478499565925,1.33014137148763,-0.568512831129663,-0.469961769012688
KP0802_AC_WP10,KP0802_AC_WP10,WP10,WP,10-12,1.23459941792424,1.0062750671829,-0.787458539224918,-0.118457111224713
KP0808_AC_WP10,KP0808_AC_WP10,WP10,WP,10-12,0.455438007843056,1.33072943622515,0.290870645691775,0.176835708418644
KP0811_AC_WP10,KP0811_AC_WP10,WP10,WP,10-12,1.44982072593001,1.37440065125157,-0.136446273733778,-0.0667322980890076
KP0812_AC_WP10,KP0812_AC_WP10,WP10,WP,10-12,1.34401254632866,1.70560376360758,-0.725571498748165,0.0393932256099402
KP0815_AC_WP10,KP0815_AC_WP10,WP10,WP,10-12,0.99481329773836,0.801226336781564,-0.189053864327163,0.478746395825186
KP0822_AC_WP10,KP0822_AC_WP10,WP10,WP,10-12,1.04573881595061,0.669278862346337,0.0769648407614476,-0.544910441337666
KP0823_AC_WP10,KP0823_AC_WP10,WP10,WP,10-12,1.4207016799008,0.410541822467217,0.601836832826547,-0.128183768055171
KP0828_AC_WP10,KP0828_AC_WP10,WP10,WP,10-12,0.860086814299487,0.828519249503397,0.158827690236926,-0.734646589053661
KP0830_AC_WP10,KP0830_AC_WP10,WP10,WP,10-12,1.49679561682887,1.09502831569747,0.344363062868877,-0.3152584560123
KP0835_AC_WP10,KP0835_AC_WP10,WP10,WP,10-12,0.929234795134326,1.70913191526053,-0.774076092456456,0.488164392972649
KP0837_AC_WP10,KP0837_AC_WP10,WP10,WP,10-12,0.908527155696672,-1.57827792561068,-0.484934499142434,-1.63913744771341
KP0844_UN_NANA,KP0844_UN_NANA,WP10,WP,10-12,1.43706079336491,1.17788320268027,0.763564089059815,-1.00382545583841
KP0857_AC_WP10,KP0857_AC_WP10,WP10,WP,10-12,0.915467657431351,1.79532059442148,0.0323744380354352,-1.08731987242104
KP0861_AC_WP10,KP0861_AC_WP10,WP10,WP,10-12,1.39565694876983,1.31665578343024,0.0855348483393479,-0.501987180751113
KP0866_AC_WP10,KP0866_AC_WP10,WP10,WP,10-12,0.999401323632573,0.907523202182148,0.0225828059550066,0.397027069612757
KP0871_AC_WP10,KP0871_AC_WP10,WP10,WP,10-12,1.69203325507347,0.977246672282139,0.0224421271239829,0.565569057063456
KP0879_AC_WP10,KP0879_AC_WP10,WP10,WP,10-12,1.34228270813503,1.49148685480299,0.064225565227719,1.33787455104424
KP0880_HU_WP10,KP0880_HU_WP10,WP10,WP,10-12,1.20729352945647,1.39858394906599,-0.383451576841312,-0.994551702020143
KP0881_AC_WP10,KP0881_AC_WP10,WP10,WP,10-12,1.51958471034669,1.45382533266293,-0.281589352813697,0.304438692449448
KP0882_AC_WP10,KP0882_AC_WP10,WP10,WP,10-12,1.3278245533968,1.72282396315431,0.243664983590371,-0.274602768187072
KP0883_AC_WP10,KP0883_AC_WP10,WP10,WP,10-12,1.13480920123296,1.27766470008619,0.364460696514602,-0.585061820641993
KP0884_AC_WP10,KP0884_AC_WP10,WP10,WP,10-12,0.882478517029105,0.768694758463393,0.312367537315849,0.649461972381323
KP0887_AC_WP10,KP0887_AC_WP10,WP10,WP,10-12,1.02491644316148,1.52604639104656,-0.10630373189669,0.00181877318677141
KP0895_AC_WP10,KP0895_AC_WP10,WP10,WP,10-12,1.25172569036257,1.41329397036452,-0.341634791242099,0.432632613539902
KP0897_AC_WP10,KP0897_AC_WP10,WP10,WP,10-12,0.569771787757326,1.0469249568725,0.0372833206581104,-0.0143043868357034
KP0898_AC_WP10,KP0898_AC_WP10,WP10,WP,10-12,1.50543211972957,1.18814082973129,-0.307036138052121,0.369372637277451
KP0909_AC_WP10,KP0909_AC_WP10,WP10,WP,10-12,0.744726243977429,1.693138113722,-0.445772872568178,-0.831306623422354
KP0912_AC_WP10,KP0912_AC_WP10,WP10,WP,10-12,1.24769990097888,1.86872170941199,-0.262119008971985,-0.721959924026562
KP0913_AC_WP10,KP0913_AC_WP10,WP10,WP,10-12,1.14090045259876,1.15718613026081,-0.353824312764949,-0.563643378841138
KP0915_AC_WP10,KP0915_AC_WP10,WP10,WP,10-12,1.11778792581876,1.64212985473295,-0.214016653915645,-1.38477350327539
KP0916_AC_WP10,KP0916_AC_WP10,WP10,WP,10-12,1.12081060766229,0.852065814707162,0.501535750564138,-1.02915634876345
KP0917_AC_WP10,KP0917_AC_WP10,WP10,WP,10-12,1.68271501589945,1.86242152616653,-0.888041806619183,0.575422048104183
KP0918_AC_WP10,KP0918_AC_WP10,WP10,WP,10-12,1.29719047679826,1.33571701705109,0.280062079171989,-0.264627984499756
KP0919_AC_WP10,KP0919_AC_WP10,WP10,WP,10-12,1.06763644338154,0.864849201814374,-0.123426239296768,0.732092977030031
KP0926_AC_WP10,KP0926_AC_WP10,WP10,WP,10-12,1.09520997254379,1.77710932383597,-0.0502605527307486,-0.47462202776178
KP0928_AC_WP10,KP0928_AC_WP10,WP10,WP,10-12,1.15342251169345,0.868822177541208,-0.50413477220082,0.0391739977086179
KP0930_AC_WP10,KP0930_AC_WP10,WP10,WP,10-12,0.419081670322997,1.11392019724758,-0.26869131757939,1.17610291866127
KP0931_AC_WP10,KP0931_AC_WP10,WP10,WP,10-12,0.900305136334556,1.64610282948132,0.492427964538949,-0.671505844185819
KP0932_AC_WP10,KP0932_AC_WP10,WP10,WP,10-12,0.312655166841756,0.929790178184918,-0.311837507466031,1.17267692319912
KP0933_AC_WP10,KP0933_AC_WP10,WP10,WP,10-12,1.06663245739089,1.73341131070216,-0.608922248415428,-0.290466395399473
KP0934_AC_WP10,KP0934_AC_WP10,WP10,WP,10-12,1.31455959843882,0.868160599934871,-0.151082308199965,-0.13051667034265
KP0936_AC_WP10,KP0936_AC_WP10,WP10,WP,10-12,1.08067469523347,1.65591383730292,0.132484283108583,0.135181124458127
KP0937_AC_WP10,KP0937_AC_WP10,WP10,WP,10-12,1.47259048384011,1.38795873881972,-0.0148076537780513,0.801415865992216
KP0938_HU_WP10,KP0938_HU_WP10,WP10,WP,10-12,-8.99539994780593,0.208043764710679,-0.160270776425282,-0.693325401577599
KP0940_AC_WP10,KP0940_AC_WP10,WP10,WP,10-12,1.32539971836101,1.33276035550908,-0.119367837738717,-0.242750058710973
KP0942_AC_WP10,KP0942_AC_WP10,WP10,WP,10-12,1.7620174276907,1.61579548681707,-1.218286466637,-1.02554642771248
KP0945_AC_WP10,KP0945_AC_WP10,WP10,WP,10-12,1.12951118826542,1.02811723799263,0.0597365454917884,-0.360974008223319
KP0947_AC_WP10,KP0947_AC_WP10,WP10,WP,10-12,1.02003052533908,1.59037276687867,0.00271978380018675,-0.432268132225078
KP0950_AC_WP05,KP0950_AC_WP05,WP05,WP,5,0.899087628702866,1.13988734797078,0.174638022903141,0.110180019622779
KP0953_AC_WP10,KP0953_AC_WP10,WP10,WP,10-12,1.6270293586775,1.96617282299653,-0.900401810844299,-0.639711061549903
KP0962_AC_WP05,KP0962_AC_WP05,WP05,WP,5,1.28926222646395,1.35076698654124,-0.551088637294388,-0.491473987219307
KP0965_AC_WP05,KP0965_AC_WP05,WP05,WP,5,1.28639934287962,1.06480873685468,0.0111538869286331,-0.865271680612041
KP0966_AC_WP05,KP0966_AC_WP05,WP05,WP,5,0.810310364747356,0.798144240615355,-0.032019708724815,-1.11098246532409
KP0967_HU_WP05,KP0967_HU_WP05,WP05,WP,5,1.32968023313244,0.717830350440831,-0.415966545496077,0.241301777409859
KP0974_AC_WP05,KP0974_AC_WP05,WP05,WP,5,1.03779542070751,1.22971170824203,-0.83440702408733,-0.115876985671492
KP0977_AC_WP05,KP0977_AC_WP05,WP05,WP,5,0.950399201213825,1.21043144072551,-0.00910084235875,0.0618036419488689
KP0978_AC_WP05,KP0978_AC_WP05,WP05,WP,5,1.81137846895709,1.23193219036206,0.424591773814537,-0.146589789081866
KP0981_AC_WP05,KP0981_AC_WP05,WP05,WP,5,1.23039542375125,1.29242957293649,-0.0825914132302686,-0.0501231119979467
KP0982_AC_WP05,KP0982_AC_WP05,WP05,WP,5,0.945062333573875,1.26350425576997,0.173655161194037,-0.410212893483125
KP0992_AC_CA10,KP0992_AC_CA10,CA10,CA,10-12,0.889451170363193,-1.72159630182656,1.66733554064538,-0.164803573135533
KP0993_AC_CA10,KP0993_AC_CA10,CA10,CA,10-12,0.967523638440593,-0.773228856833879,1.07723411477969,-0.622791392944451
KP0999_AC_CA10,KP0999_AC_CA10,CA10,CA,10-12,1.01249025000826,-1.43462214398914,1.15791556190095,-0.14235411584129
KP1002_AC_WP10,KP1002_AC_WP10,WP10,WP,10-12,0.7085012139774,-0.55806870136786,0.664923497258782,0.394056082168848
KP1009_AC_CA10,KP1009_AC_CA10,CA10,CA,10-12,1.04197204027483,-1.4085512476169,2.12838768006894,-0.139804233485877
KP1011_AC_CA10,KP1011_AC_CA10,CA10,CA,10-12,0.920159229135186,-1.7411889753267,2.85626726365719,0.160604683269255
KP1012_AC_CA10,KP1012_AC_CA10,CA10,CA,10-12,0.696103760247433,-1.17818493493841,1.77633425580393,-0.212179258508178
KP1015_AC_CA10,KP1015_AC_CA10,CA10,CA,10-12,1.1811059959314,-0.632057097657621,1.93651178032067,-0.75647048048287
KP1019_AC_CA10,KP1019_AC_CA10,CA10,CA,10-12,1.03388340278152,-1.08935667263878,1.16427032689501,0.474095125417865
KP1021_AC_CA10,KP1021_AC_CA10,CA10,CA,10-12,1.32491522641103,-0.732411403541463,1.82064886447214,-0.340433317685536
KP1022_AC_CA10,KP1022_AC_CA10,CA10,CA,10-12,1.56527962463409,-1.3674883281255,2.00882978471788,-0.981351052131137
KP1028_AC_CA10,KP1028_AC_CA10,CA10,CA,10-12,0.859772535205169,-0.972585028816497,1.94343727193926,-0.134099604438649
KP1029_AC_CA10,KP1029_AC_CA10,CA10,CA,10-12,0.960571579808405,-1.56990505357572,0.841236362729655,0.193397839695004
KP1030_AC_CA10,KP1030_AC_CA10,CA10,CA,10-12,1.17433294863546,-1.6113581405422,1.64864677650832,-0.458219516039736
KP1032_AC_CA10,KP1032_AC_CA10,CA10,CA,10-12,1.21406942690342,-1.32187832609788,2.01468747562628,-0.823821738726597
KP1045_AC_CA10,KP1045_AC_CA10,CA10,CA,10-12,-7.73327269378702,0.0644763524942546,0.0703535382166465,0.213331173653909
KP1046_AC_CA10,KP1046_AC_CA10,CA10,CA,10-12,0.932612270427417,-0.91126048912424,1.41889983165636,-0.283054017676809
KP1047_AC_CA10,KP1047_AC_CA10,CA10,CA,10-12,0.560107190821387,-0.698449126364933,2.18375317458055,0.0361013655285864
KP1052_AC_CA10,KP1052_AC_CA10,CA10,CA,10-12,1.00331171313207,-0.0918929915189541,1.1511123442691,-0.845682284110749
KP1053_AC_CA10,KP1053_AC_CA10,CA10,CA,10-12,0.801698333953646,-1.00643788467969,1.18665243413278,0.00823212295842113
KP1062_AC_CA20,KP1062_AC_CA20,CA20,CA,20,1.21065298856194,-1.20699961954198,0.822983081312651,-0.0917902554300404
KP1066_AC_CA20,KP1066_AC_CA20,CA20,CA,20,0.931312104703797,-0.605765171721824,1.56191787575871,-0.591887744593646
KP1067_AC_CA20,KP1067_AC_CA20,CA20,CA,20,0.994903612536467,-1.28924745444313,1.22223658804723,-0.123748151294581
KP1069_AC_CA20,KP1069_AC_CA20,CA20,CA,20,0.802631369305778,-0.725811040025697,1.89724449114306,-0.230052007443271
KP1070_AC_CA20,KP1070_AC_CA20,CA20,CA,20,0.997302723917293,-1.06508785098417,1.75511482112862,0.406486131367335
KP1076_AC_CA20,KP1076_AC_CA20,CA20,CA,20,1.03803782821815,-0.726278193801301,1.18894620382787,-0.117770839028539
KP1077_AC_CA20,KP1077_AC_CA20,CA20,CA,20,0.760663580258286,-0.874683299315225,1.56812238725784,0.308498281756446
KP1081_AC_CA20,KP1081_AC_CA20,CA20,CA,20,0.638807153707765,-1.50928783156204,2.06747449641249,-0.482948458302565
KP1088_AC_CA20,KP1088_AC_CA20,CA20,CA,20,0.975902018289954,-0.967584530588019,1.46338058592737,0.471520575966699
KP1089_AC_CA20,KP1089_AC_CA20,CA20,CA,20,0.822002366833305,-1.25270403004954,1.03501035396067,-0.381495283035935
KP1097_AC_CA20,KP1097_AC_CA20,CA20,CA,20,1.48281402979006,-1.43398928303562,1.99284106694215,0.0923940704879921
KP1104_AC_CA20,KP1104_AC_CA20,CA20,CA,20,0.808763340661179,-1.02059951927881,1.76234221340048,-0.230476339423623
KP1107_AC_CA20,KP1107_AC_CA20,CA20,CA,20,1.41112402767891,-1.42315566702445,1.80166331195109,0.0617986839312569
KP1115_AC_CA20,KP1115_AC_CA20,CA20,CA,20,1.22312166184826,-1.40867545401977,1.52274756673365,-0.351400056967841
KP1120_AC_CA20,KP1120_AC_CA20,CA20,CA,20,0.835890579385886,-0.88903312652779,1.35685255755784,-0.291914612139072
KP1121_AC_CA20,KP1121_AC_CA20,CA20,CA,20,-7.90308253006622,-0.128384855745777,0.333430779448124,-0.150139241531019
KP1125_AC_CA20,KP1125_AC_CA20,CA20,CA,20,0.908369570380689,-1.04782790092891,2.10195448835602,0.0133024730814917
KP1128_AC_CA20,KP1128_AC_CA20,CA20,CA,20,0.620947795549038,-0.994883774668847,2.5103911755157,0.346318042467666
KP1132_AC_CA20,KP1132_AC_CA20,CA20,CA,20,-8.00231652690188,0.0352600104866162,0.278239228798177,-0.368873179220357
KP1134_AC_CA20,KP1134_AC_CA20,CA20,CA,20,1.21791136554975,-1.22953706173967,1.76043860347111,0.872440048086573
KP1135_AC_CA20,KP1135_AC_CA20,CA20,CA,20,0.454757847656398,-0.370035502881543,1.33667116335891,-0.0411372850052198
KP1137_AC_CA20,KP1137_AC_CA20,CA20,CA,20,1.09928986802077,-1.07328910884702,1.6144361057232,0.123179882546362
KP1139_LM_CA20,KP1139_LM_CA20,CA20,CA,20,1.47757636022564,-1.50025381817575,1.03254251281591,0.576579740254798
KP1140_AC_CA20,KP1140_AC_CA20,CA20,CA,20,0.884151452281988,-1.16421318255896,1.37728171956446,-0.173906866924031
KP1141_AC_CA20,KP1141_AC_CA20,CA20,CA,20,0.222989636321343,-1.25221983097208,1.61042470440582,-0.833824855192969
KP1143_AC_CA20,KP1143_AC_CA20,CA20,CA,20,0.44491727136787,-0.982418008761009,1.32727077154901,-0.224318852376311
KP1147_AC_CA20,KP1147_AC_CA20,CA20,CA,20,-6.29762524283135,-0.0611630233702097,0.441369118175648,0.220622943476189
KP1148_AC_CA20,KP1148_AC_CA20,CA20,CA,20,0.79879207126361,-1.08573656717422,2.45859604561797,0.519695506806288
KP1149_AC_CA20,KP1149_AC_CA20,CA20,CA,20,0.849345709774987,-0.920830521181504,1.52813472174398,-0.304035868161413
KP1150_AC_CA20,KP1150_AC_CA20,CA20,CA,20,1.02169973779513,-1.96215857492442,3.0025758009899,0.903934595511482
KP1151_AC_CA20,KP1151_AC_CA20,CA20,CA,20,0.745933412696591,-1.15108252235175,1.59704960208959,1.03347091932927
KP1156_UN_CA20,KP1156_UN_CA20,CA20,CA,20,1.07941388520148,-1.2356026859885,2.14087259809194,1.13330955150296
KX0743_AC_WP10,KX0743_AC_WP10,WP10,WP,10-12,1.18313889338637,0.766214804080882,-0.503695234447049,0.314146742055414
