11.8809																																			
9.8793	2.37309																																		
40.2067	39.8878	40.8462																																	
11373	11361.3	11363.1	11372.5																																
11390.6	11378.9	11380.7	11390.1	17.8544																															
31500.4	31512.1	31510.2	31501	42873.4	42891																														
13674	13685.7	13683.9	13674.5	25047	25064.6	17826.5																													
13676	13687.7	13685.8	13676.5	25049	25066.6	17824.5	1.99145																												
13675.9	13687.6	13685.8	13676.5	25048.9	25066.5	17824.5	1.95673	0.123254																											
13674.4	13686.1	13684.3	13675	25047.4	25065	17826	1.12254	1.73166	1.63591																										
13674.4	13686.1	13684.2	13674.9	25047.4	25065	17826.1	1.15926	1.82219	1.72521	0.0941895																									
13669.7	13681.4	13679.5	13670.2	25042.7	25060.3	17830.8	4.3277	6.29352	6.24108	4.80778	4.75075																								
13669.5	13681.2	13679.3	13670	25042.5	25060.1	17831	4.66981	6.56021	6.49311	4.95295	4.88308	0.908081																							
13666.8	13678.5	13676.7	13667.3	25039.8	25057.4	17833.7	7.24423	9.19665	9.13917	7.64917	7.5839	2.9213	2.73238																						
13667	13678.7	13676.9	13667.6	25040	25057.6	17833.4	7.07228	9.00008	8.93739	7.41425	7.34527	2.79209	2.46323	0.48208																					
13660.7	13672.4	13670.5	13661.2	25033.6	25051.3	17839.8	13.3531	15.3215	15.2675	13.7871	13.7214	9.02844	8.85216	6.13802	6.39469																				
13660.6	13672.3	13670.5	13661.1	25033.6	25051.2	17839.9	13.4222	15.3841	15.328	13.8336	13.7665	9.09481	8.88907	6.18988	6.42686	0.301849																			
31496.1	31507.8	31505.9	31496.7	42869.1	42886.7	4.33103	17822.2	17820.2	17820.2	17821.7	17821.8	17826.5	17826.7	17829.4	17829.1	17835.5	17835.6																		
31493.5	31505.2	31503.3	31494.1	42866.5	42884.1	6.91069	17819.6	17817.6	17817.6	17819.1	17819.2	17823.9	17824.1	17826.8	17826.5	17832.9	17833	2.6173																	
31492	31503.7	31501.9	31492.6	42865	42882.6	8.35133	17818.1	17816.1	17816.2	17817.7	17817.7	17822.4	17822.6	17825.3	17825.1	17831.5	17831.5	4.10571	1.50599																
31487.8	31499.6	31497.7	31488.5	42860.9	42878.5	12.5171	17813.9	17812	17812	17813.5	17813.6	17818.3	17818.5	17821.2	17820.9	17827.3	17827.3	8.23629	5.62036	4.16868															
31503	31514.7	31512.9	31503.6	42876	42893.6	18.7039	17829.1	17827.1	17827.1	17828.6	17828.7	17833.4	17833.6	17836.3	17836	17842.4	17842.5	19.257	20.5434	21.6106	23.8865														
31507.5	31519.2	31517.3	31508.1	42880.5	42898.1	21.6073	17833.5	17831.6	17831.6	17833.1	17833.2	17837.8	17838.1	17840.7	17840.5	17846.9	17846.9	22.896	24.4871	25.6735	28.2737	4.85542													
31498.1	31509.8	31507.9	31498.7	42871.1	42888.7	20.2058	17824.1	17822.2	17822.2	17823.7	17823.8	17828.5	17828.7	17831.3	17831.1	17837.5	17837.5	19.6278	20.2852	21.0598	22.4852	5.1643	9.403												
31498.8	31510.5	31508.7	31499.4	42871.8	42889.4	19.3352	17824.9	17822.9	17823	17824.4	17824.5	17829.2	17829.4	17832.1	17831.9	17838.2	17838.3	18.9226	19.6924	20.5254	22.1304	4.25179	8.73141	1.0914											
31499.3	31511	31509.2	31499.9	42872.3	42889.9	19.3798	17825.3	17823.4	17823.4	17824.9	17825	17829.7	17829.9	17832.6	17832.3	17838.7	17838.7	19.0712	19.8974	20.7562	22.431	3.80984	8.2592	1.40753	0.472477										
31499.7	31511.4	31509.6	31500.3	42872.7	42890.3	20.2466	17825.8	17823.8	17823.8	17825.3	17825.4	17830.1	17830.3	17833	17832.7	17839.1	17839.2	20.0156	20.8655	21.7304	23.4033	3.72586	7.78159	1.62536	1.30279	0.976986									
31494	31505.7	31503.9	31494.6	42867	42884.6	20.0433	17820	17818.1	17818.1	17819.6	17819.7	17824.4	17824.6	17827.3	17827	17833.4	17833.4	18.5668	18.6849	19.1939	19.9168	9.03009	13.5638	4.2326	4.84079	5.31084	5.84321								
31494.4	31506.1	31504.2	31495	42867.4	42885	19.8066	17820.4	17818.4	17818.5	17820	17820.1	17824.7	17824.9	17827.6	17827.4	17833.8	17833.8	18.4025	18.5728	19.1105	19.9159	8.64976	13.2051	3.90833	4.47618	4.94751	5.50739	0.39552							
31494.5	31506.2	31504.4	31495.1	42867.5	42885.1	19.7731	17820.5	17818.6	17818.6	17820.1	17820.2	17824.9	17825.1	17827.8	17827.5	17833.9	17833.9	18.3971	18.586	19.1335	19.9655	8.51795	13.0731	3.78073	4.34394	4.81531	5.37778	0.520974	0.13235						
31496.1	31507.9	31506	31496.7	42869.1	42886.8	19.9819	17822.2	17820.2	17820.3	17821.8	17821.8	17826.5	17826.7	17829.4	17829.2	17835.5	17835.6	18.9787	19.3924	20.0505	21.1682	6.93736	11.3705	2.01504	2.69128	3.15042	3.62646	2.21815	1.89631	1.7705					
31509	31520.7	31518.9	31509.6	42882	42899.6	48.8582	17835	17833.1	17833.1	17834.6	17834.7	17839.4	17839.6	17842.2	17842	17848.4	17848.4	49.2649	50.2294	51.0871	52.4866	30.1742	27.7275	30.0665	30.5617	30.3371	29.3661	32.7347	32.6775	32.6128	31.3211				
31505.1	31516.8	31515	31505.6	42878.1	42895.7	48.4855	17831.1	17829.1	17829.2	17830.7	17830.8	17835.4	17835.6	17838.3	17838.1	17844.5	17844.5	48.5476	49.32	50.0813	51.1895	29.8112	27.9554	29.036	29.6509	29.481	28.5324	31.2874	31.2753	31.2242	30.0844	3.92517			
31504.4	31516.1	31514.3	31505	42877.4	42895	49.3367	17830.4	17828.4	17828.5	17830	17830.1	17834.7	17834.9	17837.6	17837.4	17843.8	17843.8	49.3272	50.0556	50.7936	51.8282	30.6868	28.9349	29.772	30.4131	30.2559	29.3144	31.9136	31.9135	31.8661	30.7679	4.74085	1.14972		
13664.9	13676.6	13674.7	13665.5	25037.9	25055.5	17835.5	47.1333	47.3056	47.185	46.2029	46.1256	46.2122	45.311	45.5978	45.1831	45.985	45.6948	17831.2	17828.6	17827.2	17823	17838.2	17842.6	17833.2	17834	17834.4	17834.9	17829.1	17829.5	17829.6	17831.3	17844.2	17840.3	17839.6	
13661.5	13673.3	13671.4	13662.2	25034.5	25052.2	17838.8	47.1184	47.4331	47.311	46.2363	46.1553	45.8914	44.9844	45.0677	44.6725	45.0066	44.7112	17834.5	17831.9	17830.5	17826.3	17841.5	17845.9	17836.5	17837.3	17837.8	17838.2	17832.5	17832.8	17833	17834.6	17847.5	17843.6	17842.9	3.40364
